Datum Zeit,Glauchau NO2
,µg/m³
01-05-06 00:00,
30-04-06 23:00,
30-04-06 22:00,
30-04-06 21:00,
30-04-06 20:00,
30-04-06 19:00,
30-04-06 18:00,
30-04-06 17:00,
30-04-06 16:00,
30-04-06 15:00,
30-04-06 14:00,
30-04-06 13:00,
30-04-06 12:00,
30-04-06 11:00,
30-04-06 10:00,
30-04-06 09:00,
30-04-06 08:00,
30-04-06 07:00,
30-04-06 06:00,
30-04-06 05:00,
30-04-06 04:00,
30-04-06 03:00,
30-04-06 02:00,
30-04-06 01:00,
30-04-06 00:00,
29-04-06 23:00,
29-04-06 22:00,
29-04-06 21:00,
29-04-06 20:00,
29-04-06 19:00,
29-04-06 18:00,
29-04-06 17:00,
29-04-06 16:00,
29-04-06 15:00,
29-04-06 14:00,
29-04-06 13:00,
29-04-06 12:00,
29-04-06 11:00,
29-04-06 10:00,
29-04-06 09:00,
29-04-06 08:00,
29-04-06 07:00,
29-04-06 06:00,
29-04-06 05:00,
29-04-06 04:00,
29-04-06 03:00,
29-04-06 02:00,
29-04-06 01:00,8
29-04-06 00:00,12
28-04-06 23:00,17
28-04-06 22:00,23
28-04-06 21:00,17
28-04-06 20:00,23
28-04-06 19:00,18
28-04-06 18:00,19
28-04-06 17:00,16
28-04-06 16:00,18
28-04-06 15:00,11
28-04-06 14:00,16
28-04-06 13:00,21
28-04-06 12:00,18
28-04-06 11:00,19
28-04-06 10:00,21
28-04-06 09:00,28
28-04-06 08:00,30
28-04-06 07:00,30
28-04-06 06:00,28
28-04-06 05:00,18
28-04-06 04:00,15
28-04-06 03:00,9
28-04-06 02:00,8
28-04-06 01:00,10
28-04-06 00:00,13
27-04-06 23:00,14
27-04-06 22:00,18
27-04-06 21:00,21
27-04-06 20:00,25
27-04-06 19:00,29
27-04-06 18:00,35
27-04-06 17:00,39
27-04-06 16:00,46
27-04-06 15:00,39
27-04-06 14:00,40
27-04-06 13:00,38
27-04-06 12:00,29
27-04-06 11:00,27
27-04-06 10:00,42
27-04-06 09:00,32
27-04-06 08:00,41
27-04-06 07:00,44
27-04-06 06:00,33
27-04-06 05:00,23
27-04-06 04:00,28
27-04-06 03:00,26
27-04-06 02:00,33
27-04-06 01:00,29
27-04-06 00:00,25
26-04-06 23:00,33
26-04-06 22:00,35
26-04-06 21:00,42
