Datum Zeit,Dresden-Nord PM10
,µg/m³
30-04-06,28
29-04-06,21
28-04-06,28
27-04-06,59
26-04-06,56
25-04-06,44
24-04-06,47
23-04-06,37
22-04-06,42
21-04-06,51
20-04-06,53
19-04-06,44
18-04-06,41
17-04-06,56
16-04-06,25
15-04-06,35
14-04-06,22
13-04-06,58
12-04-06,55
11-04-06,46
10-04-06,44
09-04-06,61
08-04-06,57
07-04-06,64
06-04-06,56
05-04-06,50
04-04-06,63
03-04-06,31
02-04-06,20
01-04-06,35

