Datum Zeit,Leipzig-Mitte PM10
,µg/m³
30-04-06,19
29-04-06,25
28-04-06,45
27-04-06,69
26-04-06,95
25-04-06,81
24-04-06,70
23-04-06,31
22-04-06,53
21-04-06,72
20-04-06,70
19-04-06,72
18-04-06,41
17-04-06,46
16-04-06,22
15-04-06,33
14-04-06,25
13-04-06,33
12-04-06,38
11-04-06,53
10-04-06,47
09-04-06,29
08-04-06,46
07-04-06,48
06-04-06,37
05-04-06,46
04-04-06,29
03-04-06,19
02-04-06,11
01-04-06,18

