Datum Zeit,Leipzig-West NO2
,µg/m³
01-05-06 00:00,29
30-04-06 23:00,24
30-04-06 22:00,25
30-04-06 21:00,21
30-04-06 20:00,16
30-04-06 19:00,13
30-04-06 18:00,13
30-04-06 17:00,9
30-04-06 16:00,11
30-04-06 15:00,11
30-04-06 14:00,10
30-04-06 13:00,9
30-04-06 12:00,9
30-04-06 11:00,9
30-04-06 10:00,10
30-04-06 09:00,12
30-04-06 08:00,13
30-04-06 07:00,16
30-04-06 06:00,15
30-04-06 05:00,12
30-04-06 04:00,12
30-04-06 03:00,13
30-04-06 02:00,14
30-04-06 01:00,13
30-04-06 00:00,12
29-04-06 23:00,14
29-04-06 22:00,14
29-04-06 21:00,16
29-04-06 20:00,18
29-04-06 19:00,14
29-04-06 18:00,16
29-04-06 17:00,14
29-04-06 16:00,12
29-04-06 15:00,14
29-04-06 14:00,15
29-04-06 13:00,17
29-04-06 12:00,14
29-04-06 11:00,17
29-04-06 10:00,18
29-04-06 09:00,15
29-04-06 08:00,14
29-04-06 07:00,12
29-04-06 06:00,11
29-04-06 05:00,10
29-04-06 04:00,9
29-04-06 03:00,10
29-04-06 02:00,10
29-04-06 01:00,15
29-04-06 00:00,19
28-04-06 23:00,21
28-04-06 22:00,22
28-04-06 21:00,29
28-04-06 20:00,22
28-04-06 19:00,18
28-04-06 18:00,15
28-04-06 17:00,12
28-04-06 16:00,11
28-04-06 15:00,15
28-04-06 14:00,14
28-04-06 13:00,14
28-04-06 12:00,18
28-04-06 11:00,18
28-04-06 10:00,22
28-04-06 09:00,19
28-04-06 08:00,24
28-04-06 07:00,25
28-04-06 06:00,20
28-04-06 05:00,19
28-04-06 04:00,15
28-04-06 03:00,12
28-04-06 02:00,15
28-04-06 01:00,15
28-04-06 00:00,16
27-04-06 23:00,19
27-04-06 22:00,21
27-04-06 21:00,22
27-04-06 20:00,21
27-04-06 19:00,26
27-04-06 18:00,23
27-04-06 17:00,27
27-04-06 16:00,27
27-04-06 15:00,22
27-04-06 14:00,26
27-04-06 13:00,23
27-04-06 12:00,26
27-04-06 11:00,30
27-04-06 10:00,30
27-04-06 09:00,32
27-04-06 08:00,40
27-04-06 07:00,34
27-04-06 06:00,30
27-04-06 05:00,31
27-04-06 04:00,22
27-04-06 03:00,17
27-04-06 02:00,15
27-04-06 01:00,19
27-04-06 00:00,22
26-04-06 23:00,24
26-04-06 22:00,31
26-04-06 21:00,28
26-04-06 20:00,37
26-04-06 19:00,49
26-04-06 18:00,53
26-04-06 17:00,52
26-04-06 16:00,46
26-04-06 15:00,40
26-04-06 14:00,41
26-04-06 13:00,44
26-04-06 12:00,45
26-04-06 11:00,39
26-04-06 10:00,42
26-04-06 09:00,57
26-04-06 08:00,51
26-04-06 07:00,60
26-04-06 06:00,48
26-04-06 05:00,33
26-04-06 04:00,23
26-04-06 03:00,19
26-04-06 02:00,20
26-04-06 01:00,16
26-04-06 00:00,17
25-04-06 23:00,17
25-04-06 22:00,24
25-04-06 21:00,27
25-04-06 20:00,24
25-04-06 19:00,19
25-04-06 18:00,21
25-04-06 17:00,19
25-04-06 16:00,19
25-04-06 15:00,19
25-04-06 14:00,18
25-04-06 13:00,22
25-04-06 12:00,29
25-04-06 11:00,30
25-04-06 10:00,34
25-04-06 09:00,40
25-04-06 08:00,49
25-04-06 07:00,49
25-04-06 06:00,43
25-04-06 05:00,29
25-04-06 04:00,19
25-04-06 03:00,21
25-04-06 02:00,23
25-04-06 01:00,32
25-04-06 00:00,40
24-04-06 23:00,43
24-04-06 22:00,49
24-04-06 21:00,45
24-04-06 20:00,35
24-04-06 19:00,34
24-04-06 18:00,32
24-04-06 17:00,28
24-04-06 16:00,25
24-04-06 15:00,22
24-04-06 14:00,22
24-04-06 13:00,20
24-04-06 12:00,23
24-04-06 11:00,23
24-04-06 10:00,32
24-04-06 09:00,30
24-04-06 08:00,36
24-04-06 07:00,40
24-04-06 06:00,42
24-04-06 05:00,44
24-04-06 04:00,43
24-04-06 03:00,24
24-04-06 02:00,30
24-04-06 01:00,25
24-04-06 00:00,26
23-04-06 23:00,19
23-04-06 22:00,19
23-04-06 21:00,17
23-04-06 20:00,15
23-04-06 19:00,14
23-04-06 18:00,14
23-04-06 17:00,15
23-04-06 16:00,14
23-04-06 15:00,12
23-04-06 14:00,13
23-04-06 13:00,14
23-04-06 12:00,15
23-04-06 11:00,15
23-04-06 10:00,14
23-04-06 09:00,14
23-04-06 08:00,17
23-04-06 07:00,16
23-04-06 06:00,18
23-04-06 05:00,18
23-04-06 04:00,15
23-04-06 03:00,21
23-04-06 02:00,29
23-04-06 01:00,28
23-04-06 00:00,31
22-04-06 23:00,28
22-04-06 22:00,34
22-04-06 21:00,41
22-04-06 20:00,20
22-04-06 19:00,14
22-04-06 18:00,12
22-04-06 17:00,15
22-04-06 16:00,14
22-04-06 15:00,18
22-04-06 14:00,15
22-04-06 13:00,18
22-04-06 12:00,20
22-04-06 11:00,28
22-04-06 10:00,27
22-04-06 09:00,28
22-04-06 08:00,26
22-04-06 07:00,27
22-04-06 06:00,35
22-04-06 05:00,24
22-04-06 04:00,18
22-04-06 03:00,15
22-04-06 02:00,18
22-04-06 01:00,19
22-04-06 00:00,19
21-04-06 23:00,16
21-04-06 22:00,24
21-04-06 21:00,30
21-04-06 20:00,24
21-04-06 19:00,18
21-04-06 18:00,23
21-04-06 17:00,21
21-04-06 16:00,17
21-04-06 15:00,16
21-04-06 14:00,16
21-04-06 13:00,17
21-04-06 12:00,22
21-04-06 11:00,33
21-04-06 10:00,33
21-04-06 09:00,45
21-04-06 08:00,57
21-04-06 07:00,58
21-04-06 06:00,51
21-04-06 05:00,42
21-04-06 04:00,23
21-04-06 03:00,21
21-04-06 02:00,24
