Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
30-04-06,32
29-04-06,20
28-04-06,29
27-04-06,53
26-04-06,62
25-04-06,62
24-04-06,50
23-04-06,29
22-04-06,36
21-04-06,53
20-04-06,49
19-04-06,48
18-04-06,37
17-04-06,35
16-04-06,18
15-04-06,29
14-04-06,18
13-04-06,35
12-04-06,40
11-04-06,40
10-04-06,37
09-04-06,32
08-04-06,51
07-04-06,51
06-04-06,41
05-04-06,40
04-04-06,34
03-04-06,23
02-04-06,15
01-04-06,20

