Datum Zeit,Zittau-Ost O3
,µg/m³
01-05-06 00:00,51
30-04-06 23:00,65
30-04-06 22:00,68
30-04-06 21:00,77
30-04-06 20:00,81
30-04-06 19:00,93
30-04-06 18:00,101
30-04-06 17:00,106
30-04-06 16:00,103
30-04-06 15:00,100
30-04-06 14:00,98
30-04-06 13:00,90
30-04-06 12:00,77
30-04-06 11:00,65
30-04-06 10:00,60
30-04-06 09:00,59
30-04-06 08:00,59
30-04-06 07:00,55
30-04-06 06:00,61
30-04-06 05:00,51
30-04-06 04:00,53
30-04-06 03:00,52
30-04-06 02:00,56
30-04-06 01:00,50
30-04-06 00:00,42
29-04-06 23:00,43
29-04-06 22:00,39
29-04-06 21:00,45
29-04-06 20:00,52
29-04-06 19:00,56
29-04-06 18:00,59
29-04-06 17:00,58
29-04-06 16:00,58
29-04-06 15:00,75
29-04-06 14:00,75
29-04-06 13:00,75
29-04-06 12:00,61
29-04-06 11:00,55
29-04-06 10:00,54
29-04-06 09:00,50
29-04-06 08:00,34
29-04-06 07:00,28
29-04-06 06:00,35
29-04-06 05:00,39
29-04-06 04:00,35
29-04-06 03:00,37
29-04-06 02:00,47
29-04-06 01:00,46
29-04-06 00:00,53
28-04-06 23:00,60
28-04-06 22:00,68
28-04-06 21:00,78
28-04-06 20:00,75
28-04-06 19:00,81
28-04-06 18:00,77
28-04-06 17:00,76
28-04-06 16:00,77
28-04-06 15:00,78
28-04-06 14:00,76
28-04-06 13:00,69
28-04-06 12:00,59
28-04-06 11:00,65
28-04-06 10:00,42
28-04-06 09:00,34
28-04-06 08:00,45
28-04-06 07:00,64
28-04-06 06:00,47
28-04-06 05:00,52
28-04-06 04:00,54
28-04-06 03:00,59
28-04-06 02:00,55
28-04-06 01:00,58
28-04-06 00:00,53
27-04-06 23:00,61
27-04-06 22:00,47
27-04-06 21:00,65
27-04-06 20:00,98
27-04-06 19:00,102
27-04-06 18:00,107
27-04-06 17:00,109
27-04-06 16:00,105
27-04-06 15:00,103
27-04-06 14:00,107
27-04-06 13:00,108
27-04-06 12:00,105
27-04-06 11:00,88
27-04-06 10:00,69
27-04-06 09:00,33
27-04-06 08:00,19
27-04-06 07:00,14
27-04-06 06:00,15
27-04-06 05:00,24
27-04-06 04:00,18
27-04-06 03:00,24
27-04-06 02:00,39
27-04-06 01:00,45
27-04-06 00:00,67
26-04-06 23:00,79
26-04-06 22:00,88
26-04-06 21:00,79
26-04-06 20:00,104
26-04-06 19:00,107
26-04-06 18:00,102
26-04-06 17:00,104
26-04-06 16:00,121
26-04-06 15:00,116
26-04-06 14:00,121
26-04-06 13:00,127
26-04-06 12:00,133
26-04-06 11:00,124
26-04-06 10:00,73
26-04-06 09:00,58
26-04-06 08:00,40
26-04-06 07:00,11
26-04-06 06:00,12
26-04-06 05:00,15
26-04-06 04:00,19
26-04-06 03:00,35
26-04-06 02:00,31
26-04-06 01:00,36
26-04-06 00:00,41
25-04-06 23:00,31
25-04-06 22:00,45
25-04-06 21:00,49
25-04-06 20:00,72
25-04-06 19:00,111
25-04-06 18:00,124
25-04-06 17:00,125
25-04-06 16:00,126
25-04-06 15:00,125
25-04-06 14:00,124
25-04-06 13:00,115
25-04-06 12:00,95
25-04-06 11:00,92
25-04-06 10:00,59
25-04-06 09:00,41
25-04-06 08:00,14
25-04-06 07:00,10
