Datum Zeit,Carlsfeld PM10
,µg/m³
31-01-11,4
30-01-11,9
29-01-11,18
28-01-11,21
27-01-11,5
26-01-11,5
25-01-11,4
24-01-11,3
23-01-11,8
22-01-11,9
21-01-11,7
20-01-11,6
19-01-11,4
18-01-11,10
17-01-11,7
16-01-11,5
15-01-11,
14-01-11,2
13-01-11,1
12-01-11,4
11-01-11,6
10-01-11,10
09-01-11,8
08-01-11,5
07-01-11,3
06-01-11,10
05-01-11,16
04-01-11,8
03-01-11,6
02-01-11,7
01-01-11,10

