Datum Zeit,Collmberg PM10
,µg/m³
31-01-11,62
30-01-11,54
29-01-11,49
28-01-11,33
27-01-11,6
26-01-11,6
25-01-11,6
24-01-11,3
23-01-11,13
22-01-11,13
21-01-11,11
20-01-11,7
19-01-11,7
18-01-11,19
17-01-11,18
16-01-11,9
15-01-11,8
14-01-11,4
13-01-11,4
12-01-11,7
11-01-11,22
10-01-11,25
09-01-11,8
08-01-11,7
07-01-11,5
06-01-11,9
05-01-11,20
04-01-11,17
03-01-11,14
02-01-11,11
01-01-11,15

