Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-01-11,80
30-01-11,50
29-01-11,45
28-01-11,34
27-01-11,9
26-01-11,11
25-01-11,7
24-01-11,13
23-01-11,18
22-01-11,16
21-01-11,12
20-01-11,15
19-01-11,14
18-01-11,25
17-01-11,28
16-01-11,15
15-01-11,8
14-01-11,5
13-01-11,9
12-01-11,7
11-01-11,30
10-01-11,27
09-01-11,11
08-01-11,25
07-01-11,23
06-01-11,31
05-01-11,34
04-01-11,36
03-01-11,15
02-01-11,13
01-01-11,19

