Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-01-11,93
30-01-11,70
29-01-11,68
28-01-11,57
27-01-11,26
26-01-11,17
25-01-11,15
24-01-11,22
23-01-11,23
22-01-11,33
21-01-11,58
20-01-11,22
19-01-11,23
18-01-11,39
17-01-11,39
16-01-11,15
15-01-11,17
14-01-11,14
13-01-11,13
12-01-11,23
11-01-11,38
10-01-11,43
09-01-11,14
08-01-11,11
07-01-11,17
06-01-11,20
05-01-11,33
04-01-11,29
03-01-11,20
02-01-11,13
01-01-11,28

