Datum Zeit,Leipzig-West PM10
,µg/m³
31-01-11,67
30-01-11,61
29-01-11,53
28-01-11,32
27-01-11,8
26-01-11,
25-01-11,10
24-01-11,16
23-01-11,22
22-01-11,28
21-01-11,16
20-01-11,13
19-01-11,11
18-01-11,23
17-01-11,22
16-01-11,13
15-01-11,8
14-01-11,5
13-01-11,6
12-01-11,10
11-01-11,25
10-01-11,30
09-01-11,12
08-01-11,11
07-01-11,12
06-01-11,15
05-01-11,27
04-01-11,24
03-01-11,15
02-01-11,12
01-01-11,29

