Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
31-01-11,99
30-01-11,87
29-01-11,51
28-01-11,40
27-01-11,17
26-01-11,22
25-01-11,14
24-01-11,18
23-01-11,22
22-01-11,28
21-01-11,23
20-01-11,20
19-01-11,18
18-01-11,35
17-01-11,38
16-01-11,17
15-01-11,13
14-01-11,9
13-01-11,12
12-01-11,16
11-01-11,33
10-01-11,41
09-01-11,17
08-01-11,18
07-01-11,26
06-01-11,22
05-01-11,31
04-01-11,31
03-01-11,23
02-01-11,15
01-01-11,37

