Datum Zeit,Plauen-Sued PM10
,µg/m³
31-01-11,75
30-01-11,76
29-01-11,69
28-01-11,40
27-01-11,19
26-01-11,16
25-01-11,12
24-01-11,17
23-01-11,24
22-01-11,22
21-01-11,17
20-01-11,17
19-01-11,11
18-01-11,27
17-01-11,23
16-01-11,15
15-01-11,10
14-01-11,9
13-01-11,9
12-01-11,14
11-01-11,22
10-01-11,23
09-01-11,15
08-01-11,12
07-01-11,14
06-01-11,22
05-01-11,32
04-01-11,19
03-01-11,20
02-01-11,13
01-01-11,32

