Datum Zeit,Niesky PM10
,µg/m³
31-01-11,86
30-01-11,60
29-01-11,77
28-01-11,33
27-01-11,7
26-01-11,4
25-01-11,6
24-01-11,8
23-01-11,13
22-01-11,11
21-01-11,6
20-01-11,8
19-01-11,7
18-01-11,14
17-01-11,18
16-01-11,6
15-01-11,5
14-01-11,2
13-01-11,4
12-01-11,7
11-01-11,28
10-01-11,13
09-01-11,9
08-01-11,18
07-01-11,16
06-01-11,29
05-01-11,28
04-01-11,21
03-01-11,
02-01-11,
01-01-11,

