Datum Zeit,Dresden-Nord PM10
,µg/m³
31-01-11,106
30-01-11,69
29-01-11,56
28-01-11,45
27-01-11,12
26-01-11,18
25-01-11,13
24-01-11,20
23-01-11,25
22-01-11,24
21-01-11,18
20-01-11,20
19-01-11,20
18-01-11,42
17-01-11,37
16-01-11,27
15-01-11,17
14-01-11,12
13-01-11,16
12-01-11,20
11-01-11,33
10-01-11,38
09-01-11,15
08-01-11,26
07-01-11,27
06-01-11,35
05-01-11,39
04-01-11,33
03-01-11,16
02-01-11,14
01-01-11,27

