Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2018-11-01,,,,,,,,13.23,,,,,,,,
2018-11-01,01:00,0.4,1014,96.7,1,17,41,,11,,,12.4,0,5.1,8.0,133
2018-11-01,02:00,0.5,1014,98.5,1,16,42,,12,,,11.6,0,4.9,6.0,136
2018-11-01,03:00,0.9,1013,99.5,1,20,37,,13,,,17.8,0,4.7,8.2,137
2018-11-01,04:00,0.7,1013,99.5,1,17,40,,12,,,13.6,0,4.6,9.8,136
2018-11-01,05:00,0.4,1013,99.5,1,23,33,,14,,,19.8,0,4.1,8.8,137
2018-11-01,06:00,1.3,1013,99.6,1,36,18,,15,,,26.3,0,4.4,7.3,136
2018-11-01,07:00,1.2,1013,99.5,1,15,37,,14,,,9.8,0,4.4,8.1,135
2018-11-01,08:00,0.6,1013,99.5,1,11,41,,13,,,7.1,54,4.3,8.4,131
2018-11-01,09:00,0.6,1012,95.4,2,10,45,,14,,,6.1,196,6.0,8.5,133
2018-11-01,10:00,0.5,1012,92.3,2,12,46,,11,,,9.7,108,5.7,9.9,133
2018-11-01,11:00,0.5,1011,84.1,2,10,53,,11,,,6.3,155,6.5,10.3,134
2018-11-01,12:00,0.5,1011,82.8,2,15,51,,9,,,15.1,136,6.6,9.5,136
2018-11-01,13:00,0.5,1011,89.1,2,18,45,,11,,,12.0,82,6.3,7.8,136
2018-11-01,14:00,0.6,1009,92.5,2,21,46,,17,,,10.2,84,6.2,9.6,132
2018-11-01,15:00,0.7,1009,90.9,2,22,43,,17,,,14.7,51,6.3,11.2,138
2018-11-01,16:00,0.8,1009,87.3,2,30,38,,17,,,25.9,24,7.0,11.7,137
2018-11-01,17:00,0.5,1010,82.6,1,17,53,,15,,,14.2,5,7.8,9.4,140
2018-11-01,18:00,0.6,1011,80.6,1,22,47,,15,,,13.4,0,8.3,9.1,148
2018-11-01,19:00,0.7,1011,76.9,1,31,38,,18,,,36.7,0,8.7,9.5,165
2018-11-01,20:00,0.4,1012,61.9,1,17,54,,20,,,9.5,0,10.4,9.0,189
2018-11-01,21:00,0.3,1012,50.1,1,10,65,,17,,,4.2,0,11.5,8.0,191
2018-11-01,22:00,0.3,1013,53.9,1,12,58,,11,,,4.3,0,10.0,4.9,191
2018-11-01,23:00,0.3,1014,55.1,1,7,68,,11,,,2.5,0,9.9,5.2,220
2018-11-02,,,,,,,,4.41,,,,,,,,
2018-11-02,00:00,0.2,1014,51.2,1,4,75,,4,,,1.5,0,9.6,4.8,247
2018-11-02,01:00,0.2,1015,52.7,1,4,73,,3,,,1.4,0,8.7,5.4,273
2018-11-02,02:00,0.2,1016,54.7,1,3,80,,3,,,1.3,0,8.3,5.4,264
2018-11-02,03:00,0.2,1016,56.6,1,3,82,,2,,,1.4,0,8.1,3.9,240
2018-11-02,04:00,0.2,1017,55.2,1,3,83,,0,,,1.2,0,8.5,4.6,212
2018-11-02,05:00,0.2,1017,58.8,1,6,70,,0,,,6.6,0,7.6,5.3,171
2018-11-02,06:00,0.4,1017,60.4,1,11,65,,3,,,11.7,0,7.4,3.4,159
2018-11-02,07:00,0.3,1018,61.1,1,10,66,,2,,,10.9,0,7.2,3.1,178
2018-11-02,08:00,0.3,1019,62.7,1,5,75,,2,,,2.9,21,7.1,2.8,227
2018-11-02,09:00,0.2,1020,68.8,2,17,52,,3,,,25.1,93,6.7,3.1,152
2018-11-02,10:00,1.1,1021,64.3,1,10,65,,8,,,8.6,114,8.2,2.5,212
2018-11-02,11:00,0.4,1021,62.9,1,5,69,,4,,,3.0,137,8.3,2.1,264
2018-11-02,12:00,0.2,1021,63.2,1,6,63,,3,,,1.8,228,8.6,3.4,287
2018-11-02,13:00,0.4,1021,65.6,1,4,66,,5,,,1.2,217,8.5,3.8,289
2018-11-02,14:00,0.2,1021,64.7,1,5,65,,2,,,1.3,205,8.9,2.6,304
2018-11-02,15:00,0.3,1021,64.9,1,5,64,,1,,,1.2,105,9.0,2.3,311
2018-11-02,16:00,0.3,1022,67.8,1,5,61,,3,,,1.1,71,8.4,1.6,331
2018-11-02,17:00,0.3,1022,70.8,1,7,61,,4,,,1.3,11,7.7,1.8,5
2018-11-02,18:00,1.3,1023,80.1,1,9,53,,7,,,1.3,0,6.7,2.3,13
2018-11-02,19:00,0.5,1023,85.7,1,10,49,,5,,,1.4,0,6.1,3.2,17
2018-11-02,20:00,0.5,1024,89.9,1,10,46,,6,,,1.3,0,5.8,2.9,8
2018-11-02,21:00,0.5,1025,94.5,1,10,42,,6,,,1.2,0,5.4,3.1,3
2018-11-02,22:00,0.5,1025,96.2,1,9,43,,5,,,1.2,0,5.2,3.0,359
2018-11-02,23:00,0.5,1025,98.2,1,9,41,,6,,,0.5,0,4.9,2.8,357
2018-11-03,,,,,,,,12.07,,,,,,,,
2018-11-03,00:00,0.6,1025,99.5,1,9,38,,8,,,0.5,0,4.5,2.9,359
2018-11-03,01:00,0.5,1025,99.6,1,8,42,,7,,,0.5,0,4.2,2.9,349
2018-11-03,02:00,0.4,1025,99.6,1,7,42,,8,,,1.1,0,4.3,3.6,341
2018-11-03,03:00,0.5,1025,99.6,1,9,41,,7,,,1.3,0,4.1,3.2,4
2018-11-03,04:00,0.5,1025,99.6,1,7,41,,11,,,1.4,0,4.1,2.7,4
2018-11-03,05:00,0.4,1025,99.6,1,9,37,,10,,,1.7,0,4.1,2.6,339
2018-11-03,06:00,0.4,1025,99.6,1,13,27,,15,,,1.6,0,3.7,3.0,320
2018-11-03,07:00,0.5,1026,99.5,1,16,22,,17,,,1.3,0,3.6,3.5,329
2018-11-03,08:00,0.6,1026,99.5,1,14,21,,19,,,0.5,12,3.8,2.8,2
2018-11-03,09:00,0.7,1026,99.5,1,11,25,,17,,,0.5,38,4.1,2.8,358
2018-11-03,10:00,0.6,1026,99.5,1,10,33,,16,,,1.6,59,4.5,2.8,358
2018-11-03,11:00,0.4,1027,99.5,1,9,35,,19,,,1.8,132,5.5,2.2,0
2018-11-03,12:00,0.4,1026,93.8,1,6,47,,16,,,1.7,171,7.1,3.3,20
2018-11-03,13:00,1.2,1026,74.5,2,13,47,,12,,,7.5,200,8.0,3.9,26
2018-11-03,14:00,0.4,1026,70.1,1,9,50,,10,,,4.1,167,8.3,3.2,12
2018-11-03,15:00,0.4,1025,73.0,1,7,53,,9,,,1.2,82,7.9,2.8,33
2018-11-03,16:00,0.4,1025,81.5,1,9,46,,10,,,0.5,36,7.1,3.1,34
2018-11-03,17:00,0.5,1025,95.9,1,12,35,,15,,,0.5,1,6.0,2.9,49
2018-11-03,18:00,0.5,1025,99.5,1,11,36,,17,,,0.5,0,5.7,2.9,49
2018-11-03,19:00,0.5,1025,99.5,1,9,39,,14,,,0.5,0,5.7,2.4,72
2018-11-03,20:00,0.4,1025,99.5,1,8,38,,11,,,0.5,0,5.9,1.1,93
