Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
30-06-12,38
29-06-12,36
28-06-12,22
27-06-12,21
26-06-12,23
25-06-12,27
24-06-12,17
23-06-12,21
22-06-12,31
21-06-12,19
20-06-12,30
19-06-12,17
18-06-12,50
17-06-12,13
16-06-12,15
15-06-12,27
14-06-12,19
13-06-12,29
12-06-12,15
11-06-12,25
10-06-12,16
09-06-12,16
08-06-12,22
07-06-12,20
06-06-12,34
05-06-12,16
04-06-12,14
03-06-12,17
02-06-12,19
01-06-12,13

