Datum Zeit,Bautzen PM10
,µg/m³
30-06-12,24
29-06-12,17
28-06-12,14
27-06-12,16
26-06-12,10
25-06-12,8
24-06-12,14
23-06-12,14
22-06-12,18
21-06-12,15
20-06-12,21
19-06-12,14
18-06-12,18
17-06-12,6
16-06-12,13
15-06-12,13
14-06-12,13
13-06-12,16
12-06-12,9
11-06-12,18
10-06-12,12
09-06-12,10
08-06-12,11
07-06-12,15
06-06-12,14
05-06-12,10
04-06-12,9
03-06-12,13
02-06-12,10
01-06-12,9

