Datum Zeit,Glauchau PM10
,µg/m³
30-06-12,29
29-06-12,21
28-06-12,16
27-06-12,17
26-06-12,13
25-06-12,16
24-06-12,17
23-06-12,16
22-06-12,22
21-06-12,17
20-06-12,23
19-06-12,17
18-06-12,20
17-06-12,9
16-06-12,15
15-06-12,16
14-06-12,16
13-06-12,22
12-06-12,12
11-06-12,18
10-06-12,16
09-06-12,14
08-06-12,15
07-06-12,14
06-06-12,14
05-06-12,13
04-06-12,14
03-06-12,16
02-06-12,16
01-06-12,12

