Datum Zeit,Leipzig-West PM2.5
,µg/m³
30-06-12,12.58
29-06-12,10.31
28-06-12,7.81
27-06-12,8.78
26-06-12,3.69
25-06-12,4.29
24-06-12,7.24
23-06-12,7.06
22-06-12,6.41
21-06-12,8.38
20-06-12,21.06
19-06-12,5.64
18-06-12,7.87
17-06-12,3.32
16-06-12,6.67
15-06-12,8.23
14-06-12,8.10
13-06-12,10.31
12-06-12,5.29
11-06-12,7.37
10-06-12,5.73
09-06-12,5.94
08-06-12,6.44
07-06-12,6.48
06-06-12,7.25
05-06-12,4.34
04-06-12,7.94
03-06-12,10.05
02-06-12,5.45
01-06-12,5.01

