Datum Zeit,Annaberg-Buchholz PM2.5
,µg/m³
30-06-12,15.22
29-06-12,
28-06-12,7.53
27-06-12,8.51
26-06-12,6.25
25-06-12,4.40
24-06-12,6.59
23-06-12,
22-06-12,6.66
21-06-12,9.00
20-06-12,11.57
19-06-12,11.69
18-06-12,13.23
17-06-12,5.28
16-06-12,7.61
15-06-12,9.63
14-06-12,9.43
13-06-12,12.85
12-06-12,5.07
11-06-12,14.01
10-06-12,7.54
09-06-12,5.64
08-06-12,5.53
07-06-12,5.47
06-06-12,7.67
05-06-12,6.58
04-06-12,3.98
03-06-12,7.76
02-06-12,7.19
01-06-12,4.85

