Datum Zeit,Brockau PM10
,µg/m³
30-06-12,26
29-06-12,18
28-06-12,12
27-06-12,11
26-06-12,10
25-06-12,6
24-06-12,13
23-06-12,11
22-06-12,12
21-06-12,12
20-06-12,15
19-06-12,14
18-06-12,14
17-06-12,5
16-06-12,10
15-06-12,10
14-06-12,12
13-06-12,13
12-06-12,6
11-06-12,12
10-06-12,10
09-06-12,8
08-06-12,9
07-06-12,13
06-06-12,10
05-06-12,6
04-06-12,6
03-06-12,10
02-06-12,9
01-06-12,7

