Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-06-12,27
29-06-12,22
28-06-12,12
27-06-12,12
26-06-12,11
25-06-12,7
24-06-12,12
23-06-12,15
22-06-12,12
21-06-12,15
20-06-12,24
19-06-12,16
18-06-12,18
17-06-12,9
16-06-12,12
15-06-12,13
14-06-12,14
13-06-12,22
12-06-12,9
11-06-12,17
10-06-12,13
09-06-12,12
08-06-12,12
07-06-12,10
06-06-12,12
05-06-12,11
04-06-12,8
03-06-12,12
02-06-12,14
01-06-12,8

