Datum Zeit,Carlsfeld PM10
,µg/m³
30-06-12,22
29-06-12,17
28-06-12,9
27-06-12,10
26-06-12,9
25-06-12,5
24-06-12,9
23-06-12,17
22-06-12,9
21-06-12,10
20-06-12,11
19-06-12,13
18-06-12,13
17-06-12,4
16-06-12,11
15-06-12,10
14-06-12,7
13-06-12,10
12-06-12,6
11-06-12,12
10-06-12,13
09-06-12,10
08-06-12,7
07-06-12,9
06-06-12,8
05-06-12,4
04-06-12,3
03-06-12,8
02-06-12,9
01-06-12,4

