Datum Zeit,Plauen-Sued PM10
,µg/m³
30-06-12,25
29-06-12,20
28-06-12,15
27-06-12,12
26-06-12,11
25-06-12,8
24-06-12,12
23-06-12,15
22-06-12,13
21-06-12,21
20-06-12,21
19-06-12,17
18-06-12,18
17-06-12,6
16-06-12,13
15-06-12,14
14-06-12,19
13-06-12,16
12-06-12,9
11-06-12,17
10-06-12,12
09-06-12,12
08-06-12,12
07-06-12,11
06-06-12,11
05-06-12,9
04-06-12,10
03-06-12,11
02-06-12,10
01-06-12,7

