Datum Zeit,Leipzig-Mitte PM2.5
,µg/m³
31-07-03,17.86
30-07-03,
29-07-03,19.32
28-07-03,
27-07-03,16.93
26-07-03,
25-07-03,17.88
24-07-03,
23-07-03,21.57
22-07-03,
21-07-03,23.57
20-07-03,
19-07-03,16.33
18-07-03,
17-07-03,20.53
16-07-03,
15-07-03,15.06
14-07-03,
13-07-03,8.81
12-07-03,
11-07-03,16.21
10-07-03,
09-07-03,23.14
08-07-03,
07-07-03,15.44
06-07-03,
05-07-03,10.63
04-07-03,
03-07-03,11.17
02-07-03,
01-07-03,21.03

