Datum Zeit,Collmberg O3
,µg/m³
01-08-03 00:00,69
31-07-03 23:00,76
31-07-03 22:00,81
31-07-03 21:00,85
31-07-03 20:00,92
31-07-03 19:00,101
31-07-03 18:00,105
31-07-03 17:00,108
31-07-03 16:00,106
31-07-03 15:00,100
31-07-03 14:00,107
31-07-03 13:00,107
31-07-03 12:00,109
31-07-03 11:00,101
31-07-03 10:00,78
31-07-03 09:00,73
31-07-03 08:00,86
31-07-03 07:00,92
31-07-03 06:00,89
31-07-03 05:00,97
31-07-03 04:00,104
31-07-03 03:00,99
31-07-03 02:00,85
31-07-03 01:00,84
31-07-03 00:00,102
30-07-03 23:00,104
30-07-03 22:00,115
30-07-03 21:00,125
30-07-03 20:00,136
30-07-03 19:00,140
30-07-03 18:00,142
30-07-03 17:00,142
30-07-03 16:00,144
30-07-03 15:00,142
30-07-03 14:00,137
30-07-03 13:00,134
30-07-03 12:00,132
30-07-03 11:00,128
30-07-03 10:00,108
30-07-03 09:00,79
30-07-03 08:00,68
30-07-03 07:00,67
30-07-03 06:00,69
30-07-03 05:00,76
30-07-03 04:00,77
30-07-03 03:00,86
30-07-03 02:00,76
30-07-03 01:00,94
30-07-03 00:00,83
29-07-03 23:00,85
29-07-03 22:00,102
29-07-03 21:00,113
29-07-03 20:00,112
29-07-03 19:00,98
29-07-03 18:00,95
29-07-03 17:00,100
29-07-03 16:00,113
29-07-03 15:00,111
29-07-03 14:00,98
29-07-03 13:00,79
29-07-03 12:00,84
29-07-03 11:00,80
29-07-03 10:00,57
29-07-03 09:00,45
29-07-03 08:00,34
29-07-03 07:00,39
29-07-03 06:00,46
29-07-03 05:00,56
29-07-03 04:00,68
29-07-03 03:00,63
29-07-03 02:00,85
29-07-03 01:00,76
29-07-03 00:00,85
28-07-03 23:00,88
28-07-03 22:00,84
28-07-03 21:00,96
28-07-03 20:00,103
28-07-03 19:00,106
28-07-03 18:00,103
28-07-03 17:00,96
28-07-03 16:00,90
28-07-03 15:00,92
28-07-03 14:00,
28-07-03 13:00,
28-07-03 12:00,
28-07-03 11:00,65
28-07-03 10:00,56
28-07-03 09:00,59
28-07-03 08:00,65
28-07-03 07:00,71
28-07-03 06:00,69
28-07-03 05:00,58
28-07-03 04:00,63
28-07-03 03:00,54
28-07-03 02:00,45
28-07-03 01:00,47
28-07-03 00:00,50
27-07-03 23:00,47
27-07-03 22:00,44
27-07-03 21:00,62
27-07-03 20:00,62
27-07-03 19:00,59
27-07-03 18:00,74
27-07-03 17:00,88
27-07-03 16:00,113
27-07-03 15:00,119
27-07-03 14:00,121
27-07-03 13:00,123
27-07-03 12:00,125
27-07-03 11:00,127
27-07-03 10:00,120
27-07-03 09:00,110
27-07-03 08:00,92
27-07-03 07:00,65
27-07-03 06:00,63
27-07-03 05:00,68
27-07-03 04:00,64
27-07-03 03:00,56
27-07-03 02:00,55
27-07-03 01:00,75
27-07-03 00:00,86
26-07-03 23:00,90
26-07-03 22:00,90
26-07-03 21:00,89
26-07-03 20:00,95
26-07-03 19:00,100
26-07-03 18:00,98
26-07-03 17:00,100
26-07-03 16:00,106
26-07-03 15:00,111
26-07-03 14:00,111
26-07-03 13:00,109
26-07-03 12:00,98
26-07-03 11:00,70
26-07-03 10:00,74
26-07-03 09:00,75
26-07-03 08:00,75
26-07-03 07:00,73
26-07-03 06:00,77
26-07-03 05:00,81
26-07-03 04:00,83
26-07-03 03:00,86
26-07-03 02:00,88
26-07-03 01:00,85
26-07-03 00:00,85
25-07-03 23:00,95
25-07-03 22:00,102
25-07-03 21:00,107
25-07-03 20:00,127
25-07-03 19:00,118
25-07-03 18:00,128
25-07-03 17:00,130
25-07-03 16:00,131
25-07-03 15:00,126
25-07-03 14:00,121
25-07-03 13:00,115
25-07-03 12:00,111
25-07-03 11:00,84
25-07-03 10:00,64
25-07-03 09:00,52
25-07-03 08:00,53
25-07-03 07:00,47
25-07-03 06:00,45
25-07-03 05:00,47
25-07-03 04:00,53
25-07-03 03:00,61
25-07-03 02:00,73
25-07-03 01:00,88
25-07-03 00:00,98
24-07-03 23:00,98
24-07-03 22:00,95
24-07-03 21:00,103
24-07-03 20:00,118
24-07-03 19:00,128
24-07-03 18:00,134
24-07-03 17:00,139
24-07-03 16:00,149
24-07-03 15:00,160
24-07-03 14:00,159
24-07-03 13:00,156
24-07-03 12:00,151
24-07-03 11:00,145
24-07-03 10:00,132
24-07-03 09:00,101
24-07-03 08:00,79
24-07-03 07:00,53
24-07-03 06:00,75
24-07-03 05:00,74
24-07-03 04:00,65
24-07-03 03:00,72
24-07-03 02:00,100
24-07-03 01:00,112
24-07-03 00:00,115
23-07-03 23:00,126
23-07-03 22:00,128
23-07-03 21:00,132
23-07-03 20:00,128
23-07-03 19:00,135
23-07-03 18:00,138
23-07-03 17:00,124
23-07-03 16:00,136
23-07-03 15:00,132
23-07-03 14:00,126
23-07-03 13:00,132
23-07-03 12:00,131
23-07-03 11:00,129
23-07-03 10:00,116
23-07-03 09:00,94
23-07-03 08:00,92
23-07-03 07:00,104
23-07-03 06:00,115
23-07-03 05:00,106
23-07-03 04:00,83
23-07-03 03:00,77
23-07-03 02:00,105
23-07-03 01:00,101
23-07-03 00:00,100
22-07-03 23:00,113
22-07-03 22:00,130
22-07-03 21:00,112
22-07-03 20:00,136
22-07-03 19:00,142
22-07-03 18:00,137
22-07-03 17:00,125
22-07-03 16:00,131
22-07-03 15:00,135
22-07-03 14:00,138
22-07-03 13:00,145
22-07-03 12:00,133
22-07-03 11:00,122
22-07-03 10:00,97
22-07-03 09:00,87
22-07-03 08:00,70
22-07-03 07:00,80
22-07-03 06:00,74
22-07-03 05:00,65
22-07-03 04:00,76
22-07-03 03:00,54
22-07-03 02:00,49
22-07-03 01:00,58
22-07-03 00:00,87
21-07-03 23:00,80
21-07-03 22:00,73
21-07-03 21:00,88
21-07-03 20:00,105
21-07-03 19:00,118
21-07-03 18:00,142
21-07-03 17:00,153
21-07-03 16:00,178
21-07-03 15:00,177
21-07-03 14:00,174
21-07-03 13:00,162
21-07-03 12:00,150
21-07-03 11:00,138
21-07-03 10:00,120
21-07-03 09:00,94
21-07-03 08:00,67
21-07-03 07:00,82
21-07-03 06:00,77
21-07-03 05:00,69
21-07-03 04:00,77
21-07-03 03:00,77
21-07-03 02:00,85
21-07-03 01:00,87
21-07-03 00:00,92
20-07-03 23:00,99
20-07-03 22:00,101
20-07-03 21:00,106
20-07-03 20:00,109
20-07-03 19:00,118
20-07-03 18:00,122
20-07-03 17:00,120
20-07-03 16:00,121
20-07-03 15:00,121
20-07-03 14:00,115
20-07-03 13:00,110
20-07-03 12:00,108
20-07-03 11:00,106
20-07-03 10:00,104
20-07-03 09:00,91
20-07-03 08:00,68
20-07-03 07:00,69
20-07-03 06:00,69
20-07-03 05:00,67
