Datum Zeit,Klingenthal O3
,µg/m³
01-08-03 00:00,36
31-07-03 23:00,41
31-07-03 22:00,46
31-07-03 21:00,69
31-07-03 20:00,102
31-07-03 19:00,110
31-07-03 18:00,117
31-07-03 17:00,115
31-07-03 16:00,117
31-07-03 15:00,112
31-07-03 14:00,106
31-07-03 13:00,115
31-07-03 12:00,100
31-07-03 11:00,79
31-07-03 10:00,51
31-07-03 09:00,27
31-07-03 08:00,15
31-07-03 07:00,13
31-07-03 06:00,9
31-07-03 05:00,13
31-07-03 04:00,27
31-07-03 03:00,33
31-07-03 02:00,38
31-07-03 01:00,39
31-07-03 00:00,41
30-07-03 23:00,47
30-07-03 22:00,56
30-07-03 21:00,63
30-07-03 20:00,95
30-07-03 19:00,126
30-07-03 18:00,124
30-07-03 17:00,111
30-07-03 16:00,130
30-07-03 15:00,131
30-07-03 14:00,127
30-07-03 13:00,124
30-07-03 12:00,122
30-07-03 11:00,113
30-07-03 10:00,96
30-07-03 09:00,57
30-07-03 08:00,31
30-07-03 07:00,8
30-07-03 06:00,5
30-07-03 05:00,4
30-07-03 04:00,7
30-07-03 03:00,8
30-07-03 02:00,9
30-07-03 01:00,4
30-07-03 00:00,5
29-07-03 23:00,5
29-07-03 22:00,7
29-07-03 21:00,16
29-07-03 20:00,34
29-07-03 19:00,49
29-07-03 18:00,64
29-07-03 17:00,63
29-07-03 16:00,56
29-07-03 15:00,65
29-07-03 14:00,73
29-07-03 13:00,60
29-07-03 12:00,68
29-07-03 11:00,84
29-07-03 10:00,73
29-07-03 09:00,62
29-07-03 08:00,27
29-07-03 07:00,4
29-07-03 06:00,1
29-07-03 05:00,1
29-07-03 04:00,1
29-07-03 03:00,2
29-07-03 02:00,5
29-07-03 01:00,8
29-07-03 00:00,11
28-07-03 23:00,17
28-07-03 22:00,23
28-07-03 21:00,31
28-07-03 20:00,64
28-07-03 19:00,85
28-07-03 18:00,86
28-07-03 17:00,83
28-07-03 16:00,84
28-07-03 15:00,85
28-07-03 14:00,86
28-07-03 13:00,79
28-07-03 12:00,68
28-07-03 11:00,63
28-07-03 10:00,66
28-07-03 09:00,49
28-07-03 08:00,37
28-07-03 07:00,49
28-07-03 06:00,51
28-07-03 05:00,45
28-07-03 04:00,53
28-07-03 03:00,59
28-07-03 02:00,56
28-07-03 01:00,51
28-07-03 00:00,29
27-07-03 23:00,15
27-07-03 22:00,18
27-07-03 21:00,21
27-07-03 20:00,27
27-07-03 19:00,32
27-07-03 18:00,64
27-07-03 17:00,81
27-07-03 16:00,113
27-07-03 15:00,127
27-07-03 14:00,131
27-07-03 13:00,128
27-07-03 12:00,124
27-07-03 11:00,116
27-07-03 10:00,110
27-07-03 09:00,90
27-07-03 08:00,32
27-07-03 07:00,8
27-07-03 06:00,1
27-07-03 05:00,1
27-07-03 04:00,2
27-07-03 03:00,5
27-07-03 02:00,4
27-07-03 01:00,7
27-07-03 00:00,12
26-07-03 23:00,20
26-07-03 22:00,23
26-07-03 21:00,35
26-07-03 20:00,56
26-07-03 19:00,87
26-07-03 18:00,92
26-07-03 17:00,85
26-07-03 16:00,83
26-07-03 15:00,85
26-07-03 14:00,93
26-07-03 13:00,94
26-07-03 12:00,57
26-07-03 11:00,49
26-07-03 10:00,43
26-07-03 09:00,21
26-07-03 08:00,16
26-07-03 07:00,8
26-07-03 06:00,5
26-07-03 05:00,6
26-07-03 04:00,7
26-07-03 03:00,10
26-07-03 02:00,14
26-07-03 01:00,18
26-07-03 00:00,26
25-07-03 23:00,27
25-07-03 22:00,36
25-07-03 21:00,51
25-07-03 20:00,77
25-07-03 19:00,103
25-07-03 18:00,113
25-07-03 17:00,111
25-07-03 16:00,106
25-07-03 15:00,106
25-07-03 14:00,104
25-07-03 13:00,113
25-07-03 12:00,107
25-07-03 11:00,98
25-07-03 10:00,91
25-07-03 09:00,89
25-07-03 08:00,82
25-07-03 07:00,
25-07-03 06:00,47
25-07-03 05:00,27
25-07-03 04:00,15
25-07-03 03:00,24
25-07-03 02:00,37
25-07-03 01:00,46
25-07-03 00:00,64
24-07-03 23:00,85
24-07-03 22:00,76
24-07-03 21:00,91
24-07-03 20:00,111
24-07-03 19:00,115
24-07-03 18:00,118
24-07-03 17:00,125
24-07-03 16:00,128
24-07-03 15:00,142
24-07-03 14:00,145
24-07-03 13:00,158
24-07-03 12:00,150
24-07-03 11:00,97
24-07-03 10:00,91
24-07-03 09:00,45
24-07-03 08:00,25
24-07-03 07:00,13
24-07-03 06:00,13
24-07-03 05:00,15
24-07-03 04:00,34
24-07-03 03:00,36
24-07-03 02:00,55
24-07-03 01:00,50
24-07-03 00:00,75
23-07-03 23:00,93
23-07-03 22:00,23
23-07-03 21:00,22
23-07-03 20:00,45
23-07-03 19:00,81
23-07-03 18:00,106
23-07-03 17:00,107
23-07-03 16:00,137
23-07-03 15:00,134
23-07-03 14:00,132
23-07-03 13:00,133
23-07-03 12:00,131
23-07-03 11:00,132
23-07-03 10:00,125
23-07-03 09:00,79
23-07-03 08:00,30
23-07-03 07:00,8
23-07-03 06:00,1
23-07-03 05:00,3
23-07-03 04:00,5
23-07-03 03:00,5
23-07-03 02:00,5
23-07-03 01:00,3
23-07-03 00:00,8
22-07-03 23:00,17
22-07-03 22:00,41
22-07-03 21:00,67
22-07-03 20:00,90
22-07-03 19:00,113
22-07-03 18:00,106
22-07-03 17:00,80
22-07-03 16:00,83
22-07-03 15:00,96
22-07-03 14:00,116
22-07-03 13:00,107
22-07-03 12:00,136
22-07-03 11:00,133
22-07-03 10:00,128
22-07-03 09:00,99
22-07-03 08:00,62
22-07-03 07:00,29
22-07-03 06:00,8
22-07-03 05:00,16
22-07-03 04:00,31
22-07-03 03:00,40
22-07-03 02:00,46
22-07-03 01:00,57
22-07-03 00:00,71
21-07-03 23:00,88
21-07-03 22:00,105
21-07-03 21:00,130
21-07-03 20:00,151
21-07-03 19:00,142
21-07-03 18:00,140
21-07-03 17:00,154
21-07-03 16:00,165
21-07-03 15:00,154
21-07-03 14:00,149
21-07-03 13:00,151
21-07-03 12:00,147
21-07-03 11:00,132
21-07-03 10:00,116
21-07-03 09:00,111
21-07-03 08:00,65
21-07-03 07:00,42
21-07-03 06:00,19
21-07-03 05:00,29
21-07-03 04:00,33
21-07-03 03:00,40
21-07-03 02:00,49
21-07-03 01:00,52
21-07-03 00:00,58
20-07-03 23:00,60
20-07-03 22:00,60
20-07-03 21:00,63
20-07-03 20:00,91
20-07-03 19:00,111
20-07-03 18:00,123
20-07-03 17:00,120
20-07-03 16:00,118
20-07-03 15:00,115
20-07-03 14:00,110
20-07-03 13:00,107
20-07-03 12:00,106
20-07-03 11:00,107
