Datum Zeit,Glauchau NO2
,µg/m³
01-08-03 00:00,37
31-07-03 23:00,44
31-07-03 22:00,33
31-07-03 21:00,20
31-07-03 20:00,18
31-07-03 19:00,15
31-07-03 18:00,11
31-07-03 17:00,12
31-07-03 16:00,15
31-07-03 15:00,15
31-07-03 14:00,15
31-07-03 13:00,11
31-07-03 12:00,9
31-07-03 11:00,8
31-07-03 10:00,55
31-07-03 09:00,58
31-07-03 08:00,52
31-07-03 07:00,44
31-07-03 06:00,47
31-07-03 05:00,49
31-07-03 04:00,49
31-07-03 03:00,32
31-07-03 02:00,27
31-07-03 01:00,21
31-07-03 00:00,16
30-07-03 23:00,14
30-07-03 22:00,15
30-07-03 21:00,15
30-07-03 20:00,18
30-07-03 19:00,12
30-07-03 18:00,9
30-07-03 17:00,11
30-07-03 16:00,6
30-07-03 15:00,13
30-07-03 14:00,8
30-07-03 13:00,8
30-07-03 12:00,9
30-07-03 11:00,7
30-07-03 10:00,10
30-07-03 09:00,11
30-07-03 08:00,19
30-07-03 07:00,21
30-07-03 06:00,21
30-07-03 05:00,20
30-07-03 04:00,12
30-07-03 03:00,14
30-07-03 02:00,15
30-07-03 01:00,15
30-07-03 00:00,15
29-07-03 23:00,16
29-07-03 22:00,18
29-07-03 21:00,17
29-07-03 20:00,14
29-07-03 19:00,7
29-07-03 18:00,10
29-07-03 17:00,12
29-07-03 16:00,17
29-07-03 15:00,17
29-07-03 14:00,13
29-07-03 13:00,13
29-07-03 12:00,17
29-07-03 11:00,19
29-07-03 10:00,19
29-07-03 09:00,21
29-07-03 08:00,32
29-07-03 07:00,29
29-07-03 06:00,23
29-07-03 05:00,26
29-07-03 04:00,26
29-07-03 03:00,15
29-07-03 02:00,15
29-07-03 01:00,15
29-07-03 00:00,24
28-07-03 23:00,24
28-07-03 22:00,21
28-07-03 21:00,19
28-07-03 20:00,29
28-07-03 19:00,25
28-07-03 18:00,11
28-07-03 17:00,7
28-07-03 16:00,8
28-07-03 15:00,9
28-07-03 14:00,11
28-07-03 13:00,15
28-07-03 12:00,20
28-07-03 11:00,18
28-07-03 10:00,18
28-07-03 09:00,20
28-07-03 08:00,23
28-07-03 07:00,26
28-07-03 06:00,17
28-07-03 05:00,10
28-07-03 04:00,8
28-07-03 03:00,6
28-07-03 02:00,6
28-07-03 01:00,8
28-07-03 00:00,7
27-07-03 23:00,12
27-07-03 22:00,15
27-07-03 21:00,15
27-07-03 20:00,15
27-07-03 19:00,11
27-07-03 18:00,10
27-07-03 17:00,9
27-07-03 16:00,7
27-07-03 15:00,4
