Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-07-03,39
30-07-03,51
29-07-03,31
28-07-03,25
27-07-03,23
26-07-03,25
25-07-03,30
24-07-03,33
23-07-03,36
22-07-03,35
21-07-03,40
20-07-03,23
19-07-03,29
18-07-03,29
17-07-03,33
16-07-03,43
15-07-03,34
14-07-03,35
13-07-03,19
12-07-03,21
11-07-03,36
10-07-03,27
09-07-03,35
08-07-03,38
07-07-03,25
06-07-03,16
05-07-03,13
04-07-03,21
03-07-03,25
02-07-03,21
01-07-03,26

