Datum Zeit,Goerlitz SO2
,µg/m³
01-08-03 00:00,1.0
31-07-03 23:00,1.0
31-07-03 22:00,1.0
31-07-03 21:00,1.0
31-07-03 20:00,1.0
31-07-03 19:00,1.0
31-07-03 18:00,1.0
31-07-03 17:00,1.0
31-07-03 16:00,1.6
31-07-03 15:00,1.0
31-07-03 14:00,1.0
31-07-03 13:00,1.0
31-07-03 12:00,1.0
31-07-03 11:00,1.0
31-07-03 10:00,1.3
31-07-03 09:00,3.0
31-07-03 08:00,2.4
31-07-03 07:00,1.4
31-07-03 06:00,1.1
31-07-03 05:00,1.0
31-07-03 04:00,1.0
31-07-03 03:00,1.0
31-07-03 02:00,1.0
31-07-03 01:00,1.0
31-07-03 00:00,1.0
30-07-03 23:00,1.0
30-07-03 22:00,1.0
30-07-03 21:00,1.0
30-07-03 20:00,1.0
30-07-03 19:00,1.0
30-07-03 18:00,1.0
30-07-03 17:00,1.0
30-07-03 16:00,1.0
30-07-03 15:00,1.0
30-07-03 14:00,1.0
30-07-03 13:00,1.0
30-07-03 12:00,1.0
30-07-03 11:00,1.0
30-07-03 10:00,1.0
30-07-03 09:00,1.2
30-07-03 08:00,2.4
30-07-03 07:00,1.4
30-07-03 06:00,1.0
30-07-03 05:00,1.0
30-07-03 04:00,1.0
30-07-03 03:00,1.0
30-07-03 02:00,1.0
30-07-03 01:00,1.0
30-07-03 00:00,1.0
29-07-03 23:00,1.0
29-07-03 22:00,1.0
29-07-03 21:00,1.0
29-07-03 20:00,1.0
29-07-03 19:00,1.0
29-07-03 18:00,1.0
29-07-03 17:00,1.0
29-07-03 16:00,1.0
29-07-03 15:00,1.0
29-07-03 14:00,1.0
29-07-03 13:00,1.0
29-07-03 12:00,1.0
29-07-03 11:00,1.0
29-07-03 10:00,1.0
29-07-03 09:00,1.0
29-07-03 08:00,1.0
29-07-03 07:00,1.0
29-07-03 06:00,1.0
29-07-03 05:00,1.0
29-07-03 04:00,1.0
29-07-03 03:00,1.0
29-07-03 02:00,1.0
29-07-03 01:00,1.0
29-07-03 00:00,1.0
28-07-03 23:00,1.0
28-07-03 22:00,1.0
28-07-03 21:00,1.0
28-07-03 20:00,1.0
28-07-03 19:00,1.0
28-07-03 18:00,2.0
28-07-03 17:00,7.2
28-07-03 16:00,12.5
28-07-03 15:00,3.1
28-07-03 14:00,3.0
28-07-03 13:00,1.8
28-07-03 12:00,1.0
28-07-03 11:00,1.0
28-07-03 10:00,1.0
28-07-03 09:00,1.0
28-07-03 08:00,1.0
28-07-03 07:00,1.0
