Datum Zeit,Freiberg PM10
,µg/m³
31-07-03,26
30-07-03,25
29-07-03,24
28-07-03,14
27-07-03,16
26-07-03,17
25-07-03,18
24-07-03,25
23-07-03,25
22-07-03,25
21-07-03,24
20-07-03,18
19-07-03,19
18-07-03,21
17-07-03,20
16-07-03,24
15-07-03,20
14-07-03,16
13-07-03,11
12-07-03,15
11-07-03,15
10-07-03,15
09-07-03,20
08-07-03,21
07-07-03,14
06-07-03,12
05-07-03,11
04-07-03,15
03-07-03,13
02-07-03,15
01-07-03,18

