Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
2019-02-02,04:00,,992,99.0,2,8,49,,,5.6,0,,8.1,168
2019-02-02,05:00,,992,99.1,2,11,44,,,7.9,0,,6.8,170
2019-02-02,06:00,,992,99.0,2,11,43,,,7.9,0,,7.1,166
2019-02-02,07:00,,992,99.0,3,19,34,,,12.7,0,,8.0,163
2019-02-02,08:00,,993,99.1,2,17,36,,,11.1,0,,5.8,357
2019-02-02,09:00,,994,99.4,3,9,45,,,5.9,28,,5.1,197
2019-02-02,10:00,,994,99.8,3,9,44,,,6.0,69,,4.4,193
2019-02-02,11:00,,995,100.0,5,12,38,,,5.7,73,,1.7,192
2019-02-02,12:00,,995,100.0,7,17,34,,,7.0,57,,1.3,100
2019-02-02,13:00,,996,99.7,3,7,41,,,3.1,68,0.0,2.0,202
2019-02-02,14:00,,997,98.6,4,9,36,,,3.4,66,,2.7,200
2019-02-02,15:00,,997,98.8,5,9,36,,,4.5,122,,3.5,248
2019-02-02,16:00,,998,98.7,3,8,41,,,1.8,48,,4.9,254
2019-02-02,17:00,,999,99.0,2,6,46,,,1.2,20,,4.9,257
2019-02-02,18:00,,1000,99.0,2,7,46,,,1.0,0,,6.3,251
2019-02-02,19:00,,1000,99.1,2,7,44,,,0.5,0,,6.1,252
2019-02-02,20:00,,1001,99.0,2,9,41,,,0.5,0,,4.0,260
2019-02-02,21:00,,1002,98.8,2,8,44,,,0.5,0,,3.5,271
2019-02-02,22:00,,1002,99.0,2,7,44,,,0.5,0,,3.1,286
2019-02-02,23:00,,1003,98.2,2,8,40,,,1.4,0,,5.3,298
2019-02-03,00:00,,1004,98.0,2,5,54,,,1.4,0,,5.4,301
2019-02-03,01:00,,1005,98.0,2,10,47,,,1.1,0,,4.4,311
2019-02-03,02:00,,1005,97.8,3,19,27,,,6.7,0,,4.7,324
2019-02-03,03:00,,1005,97.0,3,10,54,,,4.9,0,,5.7,344
2019-02-03,04:00,,1006,96.7,3,10,48,,,2.0,0,,5.8,342
2019-02-03,05:00,,1007,96.1,3,11,32,,,1.3,0,,6.5,344
2019-02-03,06:00,,1007,95.7,2,10,31,,,0.5,0,,7.5,351
2019-02-03,07:00,,1007,95.1,2,9,29,,,0.5,0,,9.4,1
2019-02-03,08:00,,1008,95.3,2,8,32,,,0.5,0,,8.8,358
2019-02-03,09:00,,1008,95.0,4,8,36,,,0.5,1,,7.9,359
2019-02-03,10:00,,1009,95.0,4,7,42,,,1.2,29,,8.5,349
2019-02-03,11:00,,1009,95.0,3,5,44,,,1.2,66,,9.4,350
2019-02-03,12:00,,1009,94.8,3,5,43,,,1.1,47,,10.8,355
2019-02-03,13:00,,1010,94.8,3,5,42,,,1.1,101,,11.0,359
2019-02-03,14:00,,1010,94.9,4,5,43,,,1.3,114,,11.1,359
2019-02-03,15:00,,1011,95.0,4,6,38,,,0.5,49,,11.1,1
2019-02-03,16:00,,1012,95.1,3,7,38,,,1.0,16,,10.5,3
2019-02-03,17:00,,1013,95.0,2,7,39,,,0.5,7,,10.2,353
2019-02-03,18:00,,1014,94.7,3,8,36,,,0.5,0,,10.3,351
2019-02-03,19:00,,1015,94.8,3,6,43,,,0.5,0,,10.5,354
2019-02-03,20:00,,1016,94.6,3,6,42,,,0.5,0,,10.0,344
2019-02-03,21:00,,1017,94.0,3,5,54,,,0.5,0,,10.1,344
2019-02-03,22:00,,1018,94.0,2,4,56,,,0.5,0,,10.4,341
2019-02-03,23:00,,1019,94.0,3,5,54,,,0.5,0,,10.9,337
2019-02-04,00:00,,1020,94.2,3,5,55,,,0.5,0,,11.7,335
2019-02-04,01:00,,1021,94.0,3,5,59,,,0.5,0,,11.3,335
2019-02-04,02:00,,1023,94.0,3,5,56,,,0.5,0,,10.5,334
2019-02-04,03:00,,1024,93.9,3,5,55,,,0.5,0,,9.3,330
2019-02-04,04:00,,1025,93.8,3,5,59,,,0.5,0,,9.1,327
2019-02-04,05:00,,1026,94.7,2,5,60,,,0.5,0,,7.7,329
2019-02-04,06:00,,1027,94.8,4,6,60,,,0.5,0,,7.0,322
2019-02-04,07:00,,1028,95.2,3,5,63,,,1.4,0,,6.7,321
2019-02-04,08:00,,1028,95.8,4,6,63,,,1.6,0,,6.1,317
2019-02-04,09:00,,1029,95.8,3,5,66,,,1.8,52,,5.6,310
2019-02-04,10:00,,1029,96.0,3,3,69,,,1.8,191,,5.1,303
2019-02-04,11:00,,1030,97.2,3,3,71,,,1.7,264,,3.0,295
2019-02-04,12:00,,1030,97.1,3,2,74,,,2.4,313,,3.2,279
2019-02-04,13:00,,1030,95.1,2,2,78,,,1.3,354,,4.3,236
2019-02-04,14:00,,1030,93.4,3,2,77,,,3.4,229,,4.2,212
2019-02-04,15:00,,1030,92.3,4,6,72,,,7.0,219,,4.9,195
2019-02-04,16:00,,1030,92.3,3,8,74,,,11.4,162,,5.0,200
2019-02-04,17:00,,1030,91.9,2,7,72,,,4.6,45,,5.0,186
2019-02-04,18:00,,1030,92.5,2,8,69,,,4.4,0,,6.3,182
2019-02-04,19:00,,1030,94.2,2,5,73,,,3.1,0,,6.5,183
2019-02-04,20:00,,1030,95.6,2,8,67,,,10.7,0,,6.7,184
2019-02-04,21:00,,1030,94.9,2,18,55,,,32.4,0,,7.2,188
2019-02-04,22:00,,1030,92.9,2,15,60,,,25.5,0,,6.8,186
2019-02-04,23:00,,1030,93.7,2,19,54,,,37.2,0,,7.2,182
2019-02-05,00:00,,1030,93.4,2,12,60,,,25.6,0,,7.9,187
2019-02-05,01:00,,1030,93.0,2,9,66,,,17.6,0,,8.8,186
2019-02-05,02:00,,1030,92.3,2,11,67,,,24.6,0,,8.0,184
2019-02-05,03:00,,1029,92.5,2,17,59,,,26.6,0,,7.1,178
2019-02-05,04:00,,1029,93.0,2,24,50,,,49.4,0,,7.3,175
2019-02-05,05:00,,1029,92.5,2,17,57,,,34.2,0,,7.0,177
2019-02-05,06:00,,1029,91.2,2,2,75,,,4.3,0,,5.8,170
2019-02-05,07:00,,1029,91.8,2,9,66,,,12.2,0,,4.6,168
2019-02-05,08:00,,1030,93.0,3,12,61,,,15.9,3,,3.6,174
2019-02-05,09:00,,1029,94.8,3,9,67,,,14.2,122,,3.8,218
2019-02-05,10:00,,1028,93.8,2,2,82,,,3.8,252,,5.8,256
2019-02-05,11:00,,1028,92.7,2,1,82,,,2.0,350,,4.9,255
2019-02-05,12:00,,1028,92.3,2,2,82,,,1.6,249,,4.1,252
2019-02-05,13:00,,1028,94.1,2,2,79,,,1.3,194,,4.1,250
2019-02-05,14:00,,1028,95.3,3,3,75,,,1.3,170,,3.8,266
2019-02-05,15:00,,1028,96.0,3,5,69,,,1.4,122,,3.8,258
2019-02-05,16:00,,1028,96.6,2,6,66,,,1.2,75,,3.1,259
2019-02-05,17:00,,1028,96.9,2,5,65,,,1.1,15,,3.0,256
2019-02-05,18:00,,1028,96.5,2,5,65,,,1.0,0,,3.8,279
2019-02-05,19:00,,1028,96.7,2,7,60,,,1.2,0,,4.3,300
2019-02-05,20:00,,1029,96.1,2,10,54,,,2.6,0,,5.2,298
2019-02-05,21:00,,1029,96.2,2,8,57,,,1.2,0,,6.0,296
2019-02-05,22:00,,1029,95.8,2,6,64,,,1.7,0,,6.4,291
2019-02-05,23:00,,1030,96.1,2,7,62,,,2.7,0,,3.6,296
2019-02-06,00:00,,1030,95.9,2,6,64,,,3.6,0,,3.6,285
2019-02-06,01:00,,1030,94.8,2,6,65,,,1.8,0,,4.5,272
2019-02-06,02:00,,1030,95.9,2,5,66,,,1.0,0,,2.9,266
2019-02-06,03:00,,1030,95.5,2,5,63,,,0.5,0,,3.2,261
2019-02-06,04:00,,1030,95.5,2,5,61,,,0.5,0,,3.6,245
2019-02-06,05:00,,1029,94.9,2,4,67,,,0.5,0,,4.6,346
2019-02-06,06:00,,1029,95.1,2,3,71,,,1.0,0,,4.8,240
2019-02-06,07:00,,1030,95.0,2,3,70,,,1.1,0,,4.4,217
2019-02-06,08:00,,1030,95.2,2,5,63,,,3.0,3,,5.1,190
2019-02-06,09:00,,1030,95.6,4,13,50,,,20.6,58,,5.5,180
2019-02-06,10:00,,1030,95.2,7,15,45,,,48.7,130,,6.3,175
2019-02-06,11:00,,1030,95.0,13,19,43,,,61.8,189,,8.1,173
2019-02-06,12:00,,1029,95.0,8,11,52,,,30.5,229,,7.6,171
2019-02-06,13:00,,1029,95.2,6,8,57,,,35.2,254,,7.0,167
2019-02-06,14:00,,1028,95.1,8,11,55,,,56.7,243,,7.4,168
2019-02-06,15:00,,1028,95.0,9,15,52,,,58.1,177,,7.9,170
2019-02-06,16:00,,1027,94.9,5,12,56,,,23.2,112,,7.8,170
2019-02-06,17:00,,1027,95.1,3,16,55,,,14.5,31,,7.2,174
2019-02-06,18:00,,1027,95.1,2,19,51,,,20.9,0,,7.5,171
2019-02-06,19:00,,1027,95.9,2,14,53,,,7.6,0,,7.0,173
2019-02-06,20:00,,1027,96.0,2,12,53,,,8.7,0,,6.1,173
2019-02-06,21:00,,1027,95.7,2,12,51,,,7.7,0,,4.3,183
2019-02-06,22:00,,1026,95.1,2,11,51,,,7.2,0,,4.8,178
2019-02-06,23:00,,1026,95.0,2,11,52,,,7.5,0,,5.8,187
2019-02-07,00:00,,1025,95.0,2,12,49,,,10.8,0,,5.3,177
2019-02-07,01:00,,1024,95.1,2,13,48,,,10.1,0,,4.9,174
2019-02-07,02:00,,1023,95.0,2,11,61,,,8.3,0,,6.4,193
2019-02-07,03:00,,1022,96.2,2,6,74,,,4.4,0,,8.5,186
2019-02-07,04:00,,1021,95.6,2,9,66,,,6.3,0,,8.3,184
2019-02-07,05:00,,1020,95.9,2,3,82,,,3.3,0,,8.1,183
2019-02-07,06:00,,1020,93.9,2,16,52,,,10.1,0,,8.2,181
2019-02-07,07:00,,1020,92.4,2,21,43,,,15.4,0,,9.0,183
2019-02-07,08:00,,1019,92.6,2,15,59,,,13.7,3,,10.0,183
2019-02-07,09:00,,1018,92.0,5,20,56,,,22.7,72,,9.2,175
2019-02-07,10:00,,1018,92.5,8,16,43,,,23.1,122,,9.3,171
2019-02-07,11:00,,1017,93.1,8,11,50,,,16.1,262,,9.4,171
2019-02-07,12:00,,1017,93.8,11,13,49,,,21.2,246,,8.5,167
2019-02-07,13:00,,1016,94.2,8,10,50,,,12.0,229,,8.0,172
2019-02-07,14:00,,1016,95.0,7,9,50,,,9.5,215,,7.1,175
2019-02-07,15:00,,1016,94.8,7,12,49,,,14.3,153,,7.0,182
2019-02-07,16:00,,1016,94.6,6,16,45,,,14.6,80,,6.4,186
2019-02-07,17:00,,1016,94.4,4,22,39,,,19.1,14,,5.6,190
2019-02-07,18:00,,1015,95.8,2,19,41,,,17.5,0,,5.9,205
2019-02-07,19:00,,1014,99.8,2,9,56,,,4.6,0,,6.0,225
2019-02-07,20:00,,1015,96.8,2,25,30,,,17.1,0,,4.6,192
2019-02-07,21:00,,1016,95.3,2,24,29,,,15.7,0,,4.2,189
2019-02-07,22:00,,1016,98.2,2,11,51,,,4.6,0,,4.5,239
2019-02-07,23:00,,1016,98.2,2,9,54,,,1.2,0,,5.7,264
2019-02-08,00:00,,1016,98.0,2,9,56,,,0.5,0,,5.3,257
2019-02-08,01:00,,1017,98.0,2,6,63,,,0.5,0,,5.8,249
2019-02-08,02:00,,1017,98.0,2,6,64,,,1.0,0,,6.5,244
2019-02-08,03:00,,1017,98.0,2,5,65,,,1.0,0,,6.4,252
2019-02-08,04:00,,1018,98.0,2,4,66,,,0.5,0,,5.7,240
2019-02-08,05:00,,1018,98.0,2,3,67,,,0.5,0,,6.0,237
2019-02-08,06:00,,1018,97.8,2,4,67,,,1.1,0,,6.8,242
2019-02-08,07:00,,1018,97.0,2,2,73,,,0.5,0,,7.3,240
2019-02-08,08:00,,1019,97.4,2,2,73,,,0.5,4,,7.3,221
2019-02-08,09:00,,1019,97.1,4,13,52,,,8.6,55,,6.7,213
2019-02-08,10:00,,1019,97.9,6,10,54,,,7.3,106,,7.5,201
2019-02-08,11:00,,1019,98.0,5,8,58,,,6.0,189,,8.3,208
2019-02-08,12:00,,1019,98.7,7,10,54,,,11.2,222,,7.6,203
2019-02-08,13:00,,1018,98.8,10,14,45,,,23.8,223,,7.7,193
2019-02-08,14:00,,1018,99.0,10,14,46,,,25.9,221,,7.1,194
2019-02-08,15:00,,1018,98.7,8,15,56,,,20.3,209,,7.5,198
2019-02-08,16:00,,1017,98.1,5,13,66,,,20.4,170,,9.3,203
2019-02-08,17:00,,1017,98.5,3,20,56,,,20.4,47,,8.4,192
2019-02-08,18:00,,1016,99.0,2,22,46,,,13.0,0,,7.6,180
2019-02-08,19:00,,1016,98.9,2,19,48,,,11.5,0,,8.2,182
2019-02-08,20:00,,1016,98.1,2,15,55,,,18.6,0,,8.9,188
2019-02-08,21:00,,1015,98.0,2,14,54,,,16.9,0,,9.5,185
2019-02-08,22:00,,1015,98.0,2,12,56,,,11.4,0,,8.9,187
2019-02-08,23:00,,1014,98.1,2,10,57,,,4.4,0,,8.8,185
2019-02-09,00:00,,1014,97.5,2,13,54,,,5.8,0,,9.5,189
2019-02-09,01:00,,1013,97.5,2,12,56,,,7.0,0,,8.5,181
2019-02-09,02:00,,1011,96.9,2,18,51,,,10.4,0,,10.1,179
2019-02-09,03:00,,1011,95.8,2,12,63,,,6.5,0,,10.9,187
2019-02-09,04:00,,1010,95.5,2,7,69,,,4.5,0,,11.4,193
2019-02-09,05:00,,1009,95.1,2,5,71,,,4.5,0,,11.9,191
2019-02-09,06:00,,1009,95.7,2,10,63,,,7.6,0,,10.8,193
2019-02-09,07:00,,1009,96.0,2,8,64,,,6.2,0,,10.6,198
2019-02-09,08:00,,1009,96.5,2,11,61,,,12.6,0,,10.3,203
2019-02-09,09:00,,1009,97.1,2,9,63,,,6.4,30,,8.8,207
2019-02-09,10:00,,1009,98.6,3,6,66,,,4.0,93,,9.8,209
2019-02-09,11:00,,1009,96.3,2,2,75,,,1.1,191,0.2,9.8,227
2019-02-09,12:00,,1009,90.2,2,2,80,,,0.5,306,1.3,9.8,234
2019-02-09,13:00,,1009,88.5,2,2,80,,,0.5,154,1.4,10.4,239
2019-02-09,14:00,,1009,86.3,2,1,80,,,0.5,216,1.8,9.8,239
2019-02-09,15:00,,1009,84.6,2,2,81,,,0.5,181,2.0,10.5,242
2019-02-09,16:00,,1009,81.4,2,2,83,,,0.5,153,2.3,10.1,235
2019-02-09,17:00,,1010,81.9,2,2,83,,,0.5,48,2.1,8.8,232
2019-02-09,18:00,,1010,84.1,2,2,82,,,0.5,0,1.8,9.1,228
2019-02-09,19:00,,1011,84.4,2,1,82,,,0.5,0,1.8,10.8,235
2019-02-09,20:00,,1011,83.0,2,1,82,,,0.5,0,1.6,9.4,233
2019-02-09,21:00,,1012,83.6,2,1,82,,,0.5,0,1.4,8.9,227
2019-02-09,22:00,,1012,82.9,2,1,81,,,0.5,0,1.4,8.7,232
2019-02-09,23:00,,1012,85.4,2,1,80,,,0.5,0,0.9,6.4,219
2019-02-10,00:00,,1013,86.2,2,1,80,,,0.5,0,1.1,6.4,230
2019-02-10,01:00,,1013,94.9,2,6,67,,,7.2,0,0.0,5.0,199
2019-02-10,02:00,,1013,88.1,2,1,78,,,1.2,0,0.8,6.8,216
2019-02-10,03:00,,1013,92.7,2,3,72,,,3.5,0,0.2,5.3,205
2019-02-10,04:00,,1012,92.1,2,2,72,,,2.9,0,,5.4,202
2019-02-10,05:00,,1011,93.6,2,3,70,,,2.8,0,,7.4,204
2019-02-10,06:00,,1010,96.6,2,7,61,,,6.5,0,,6.0,193
2019-02-10,07:00,,1009,96.1,2,9,59,,,12.6,0,,8.1,189
2019-02-10,08:00,,1008,98.1,4,9,56,,,13.9,0,,9.5,187
2019-02-10,09:00,,1007,98.0,2,4,64,,,3.0,19,,11.7,186
2019-02-10,10:00,,1006,94.7,3,7,66,,,7.7,65,0.1,11.0,187
2019-02-10,11:00,,1005,92.8,3,5,69,,,4.9,101,0.4,10.7,180
2019-02-10,12:00,,1003,95.0,4,8,63,,,8.2,153,,10.5,182
2019-02-10,13:00,,1002,92.6,5,10,64,,,7.9,260,0.4,10.9,182
2019-02-10,14:00,,1000,93.1,4,10,64,,,7.5,175,0.4,10.2,183
2019-02-10,15:00,,999,89.3,4,10,69,,,7.7,116,1.0,10.7,189
2019-02-10,16:00,,997,80.6,3,9,76,,,8.7,80,2.3,11.7,196
2019-02-10,17:00,,996,76.1,2,5,87,,,5.3,11,3.4,16.0,201
2019-02-10,18:00,,996,78.0,2,5,86,,,7.0,0,3.3,13.5,195
2019-02-10,19:00,,996,81.3,2,6,81,,,8.4,0,2.7,9.7,187
2019-02-10,20:00,,996,85.3,2,8,75,,,9.5,0,2.5,10.2,196
2019-02-10,21:00,,995,91.3,2,8,72,,,10.4,0,2.2,9.5,202
2019-02-10,22:00,,995,87.0,2,2,80,,,1.3,0,2.6,9.1,227
2019-02-10,23:00,,996,84.6,2,1,86,,,0.5,0,2.3,9.6,236
2019-02-11,00:00,,996,82.1,2,1,87,,,0.5,0,1.8,11.3,253
2019-02-11,01:00,,997,83.4,2,1,88,,,0.5,0,1.1,11.1,251
2019-02-11,02:00,,997,82.1,2,1,85,,,0.5,0,1.1,10.6,243
2019-02-11,03:00,,997,85.8,2,1,81,,,0.5,0,0.6,10.8,251
2019-02-11,04:00,,998,95.6,2,2,74,,,0.5,0,,9.2,269
2019-02-11,05:00,,999,96.0,2,1,72,,,0.5,0,,7.9,291
2019-02-11,06:00,,1000,96.4,2,3,66,,,0.5,0,,9.4,298
2019-02-11,07:00,,1001,96.2,2,2,71,,,0.5,0,,10.8,307
2019-02-11,08:00,,1002,97.2,2,2,71,,,0.5,0,,10.4,310
2019-02-11,09:00,,1004,98.0,2,3,71,,,0.5,4,,8.3,310
2019-02-11,10:00,,1005,97.9,2,2,72,,,0.5,32,,9.2,309
2019-02-11,11:00,,1006,96.8,2,2,76,,,0.5,22,,9.3,306
2019-02-11,12:00,,1008,96.6,2,2,76,,,0.5,62,,9.3,303
2019-02-11,13:00,,1009,96.2,2,2,76,,,0.5,111,,7.5,298
2019-02-11,14:00,,1009,95.9,2,2,74,,,0.5,124,,8.7,294
2019-02-11,15:00,,1010,94.7,2,3,72,,,0.5,118,,9.7,307
2019-02-11,16:00,,1011,93.9,2,4,70,,,1.1,56,,8.4,312
2019-02-11,17:00,,1013,93.3,2,4,69,,,1.3,23,,7.5,310
2019-02-11,18:00,,1014,95.6,2,4,67,,,1.1,0,,6.8,313
2019-02-11,19:00,,1016,97.0,2,4,69,,,0.5,0,,8.1,322
2019-02-11,20:00,,1017,97.4,2,3,70,,,0.5,0,,8.9,319
2019-02-11,21:00,,1018,97.1,2,4,67,,,0.5,0,,9.1,321
2019-02-11,22:00,,1019,96.7,2,4,66,,,0.5,0,,10.0,325
2019-02-11,23:00,,1020,95.7,2,3,71,,,0.5,0,,10.0,318
2019-02-12,00:00,,1021,93.9,2,2,79,,,0.5,0,,10.4,318
2019-02-12,01:00,,1022,92.2,2,2,82,,,0.5,0,,10.5,319
2019-02-12,02:00,,1022,93.8,2,2,81,,,1.4,0,,10.1,322
2019-02-12,03:00,,1023,94.4,2,2,81,,,0.5,0,,10.4,328
2019-02-12,04:00,,1022,94.7,2,2,80,,,0.5,0,,10.4,327
2019-02-12,05:00,,1023,95.6,2,1,83,,,0.5,0,,10.7,323
2019-02-12,06:00,,1024,94.7,2,1,83,,,0.5,0,,10.9,319
2019-02-12,07:00,,1024,94.6,3,3,80,,,1.6,0,,9.4,324
2019-02-12,08:00,,1024,94.0,2,3,82,,,1.1,4,,9.8,327
2019-02-12,09:00,,1025,94.6,2,3,81,,,0.5,24,,10.6,326
2019-02-12,10:00,,1026,95.7,3,3,82,,,0.5,63,,9.8,331
2019-02-12,11:00,,1027,94.1,3,3,82,,,0.5,131,,9.7,330
2019-02-12,12:00,,1028,92.6,3,3,81,,,0.5,333,,8.9,330
2019-02-12,13:00,,1028,93.5,3,4,78,,,0.5,184,,8.0,324
2019-02-12,14:00,,1028,91.8,3,3,79,,,0.5,237,,8.8,325
2019-02-12,15:00,,1028,91.1,3,3,79,,,0.5,186,,8.9,324
2019-02-12,16:00,,1029,92.2,2,5,77,,,0.5,69,,7.5,326
2019-02-12,17:00,,1030,94.0,2,4,77,,,0.5,18,,7.6,325
2019-02-12,18:00,,1031,94.1,2,5,74,,,0.5,0,,7.7,328
2019-02-12,19:00,,1031,94.9,2,6,70,,,0.5,0,,7.2,323
2019-02-12,20:00,,1032,95.9,2,6,68,,,0.5,0,,7.3,323
2019-02-12,21:00,,1032,95.2,2,6,66,,,1.1,0,,7.0,323
2019-02-12,22:00,,1033,95.4,2,6,64,,,2.0,0,,6.1,315
2019-02-12,23:00,,1033,96.7,2,5,62,,,1.4,0,,5.6,312
2019-02-13,00:00,,1033,97.9,2,6,56,,,1.4,0,,6.1,308
2019-02-13,01:00,,1034,98.4,2,8,51,,,2.7,0,,5.6,312
2019-02-13,02:00,,1033,98.1,2,8,47,,,1.5,0,,6.6,305
2019-02-13,03:00,,1033,98.2,2,9,45,,,1.9,0,,7.7,304
2019-02-13,04:00,,1033,98.4,2,8,46,,,2.4,0,,7.3,304
2019-02-13,05:00,,1033,98.0,2,8,47,,,2.0,0,,7.4,299
2019-02-13,06:00,,1033,98.0,2,7,50,,,2.3,0,,7.4,290
2019-02-13,07:00,,1033,97.7,2,6,54,,,1.8,0,,8.4,288
2019-02-13,08:00,,1033,98.0,2,6,54,,,1.6,2,,7.7,293
2019-02-13,09:00,,1033,98.2,2,6,53,,,1.7,45,,7.8,296
2019-02-13,10:00,,1033,98.9,3,6,57,,,1.5,113,,6.6,298
2019-02-13,11:00,,1033,99.1,3,5,60,,,1.1,163,,6.8,298
2019-02-13,12:00,,1034,99.3,3,5,60,,,0.5,172,,7.1,297
2019-02-13,13:00,,1034,99.7,3,5,60,,,0.5,196,0.0,6.7,302
2019-02-13,14:00,,1034,99.7,3,5,59,,,1.0,187,0.3,5.6,302
2019-02-13,15:00,,1034,99.6,3,6,58,,,0.5,128,0.3,5.4,293
2019-02-13,16:00,,1034,100.0,3,6,59,,,0.5,78,0.5,4.9,295
2019-02-13,17:00,,1035,99.8,2,5,61,,,0.5,16,0.7,5.2,295
