Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2019-02-01,01:00,,996,84.7,,,23,,,,0,,0.5,78
2019-02-01,02:00,,996,85.8,,,27,,,,0,,0.9,92
2019-02-01,03:00,,996,85.6,,,30,,,,0,,0.7,92
2019-02-01,04:00,,995,87.1,,,29,,,,0,,0.6,72
2019-02-01,05:00,,995,85.7,,,35,,,,0,,1.1,85
2019-02-01,06:00,,994,84.1,,,33,,,,0,,0.9,92
2019-02-01,07:00,,994,81.9,,,32,,,,0,,1.1,99
2019-02-01,08:00,,993,80.8,,,26,,,,0,,0.9,92
2019-02-01,09:00,,993,79.9,,,24,,,,16,0.4,1.0,100
2019-02-01,10:00,,993,74.1,,,30,,,,49,1.6,1.0,114
2019-02-01,11:00,,993,71.6,,,27,,,,42,2.4,0.5,137
2019-02-01,12:00,,993,68.0,,,31,,,,63,3.3,0.6,136
2019-02-01,13:00,,993,67.3,,,31,,,,64,3.5,0.6,122
2019-02-01,14:00,,993,66.3,,,28,,,,68,3.9,0.5,114
2019-02-01,15:00,,993,66.6,,,25,,,,85,4.2,0.5,119
2019-02-01,16:00,,993,65.3,,,27,,,,62,4.8,0.5,119
2019-02-01,17:00,,993,69.6,,,13,,,,8,4.2,0.3,103
2019-02-01,18:00,,992,74.4,,,9,,,,0,3.5,0.3,74
2019-02-01,19:00,,992,77.1,,,18,,,,0,3.1,0.9,97
2019-02-01,20:00,,992,79.0,,,17,,,,0,2.8,0.5,81
2019-02-01,21:00,,992,79.6,,,15,,,,0,2.6,0.2,44
2019-02-01,22:00,,992,83.4,,,17,,,,0,1.9,0.6,24
2019-02-01,23:00,,992,83.0,,,19,,,,0,2.0,0.4,41
2019-02-02,00:00,,992,82.3,,,28,,,,0,2.1,0.6,50
2019-02-02,01:00,,992,83.3,,,35,,,,0,2.1,0.5,34
2019-02-02,02:00,,992,83.7,,,32,,,,0,2.0,0.3,12
2019-02-02,03:00,,992,84.8,,,30,,,,0,1.8,0.4,20
2019-02-02,04:00,,992,85.9,,,29,,,,0,1.9,0.3,357
2019-02-02,05:00,,992,88.6,,,28,,,,0,1.5,0.8,1
2019-02-02,06:00,,992,89.4,,,25,,,,0,1.5,0.4,355
2019-02-02,07:00,,992,88.6,,,19,,,,0,1.7,0.1,351
2019-02-02,08:00,,992,90.0,,,16,,,,0,1.7,0.0,153
2019-02-02,09:00,,992,92.0,,,12,,,,8,1.6,0.1,16
2019-02-02,10:00,,993,89.0,,,14,,,,17,2.3,0.0,117
2019-02-02,11:00,,994,86.6,,,14,,,,37,2.8,0.0,205
2019-02-02,12:00,,994,86.9,,,11,,,,42,2.9,0.2,255
2019-02-02,13:00,,994,89.3,,,12,,,,38,2.5,0.7,252
2019-02-02,14:00,,995,90.3,,,13,,,,23,2.5,0.3,264
2019-02-02,15:00,,996,91.8,,,10,,,,14,2.4,0.4,247
2019-02-02,16:00,,996,93.0,,,6,,,,14,2.1,0.3,270
2019-02-02,17:00,,998,92.6,,,4,,,,8,2.1,0.8,243
2019-02-02,18:00,,998,92.6,,,4,,,,0,1.9,0.8,251
2019-02-02,19:00,,999,93.1,,,4,,,,0,1.8,0.8,255
2019-02-02,20:00,,1000,90.5,,,5,,,,0,2.3,0.2,236
2019-02-02,21:00,,1001,89.9,,,4,,,,0,2.4,0.3,251
2019-02-02,22:00,,1001,90.5,,,5,,,,0,2.0,0.4,309
2019-02-02,23:00,,1002,90.3,,,6,,,,0,1.7,0.3,305
2019-02-03,00:00,,1003,92.2,,,10,,,,0,1.5,0.5,312
2019-02-03,01:00,,1004,93.5,,,12,,,,0,1.4,0.7,317
2019-02-03,02:00,,1005,95.2,,,15,,,,0,1.2,0.9,328
2019-02-03,03:00,,1005,94.1,,,17,,,,0,1.3,1.2,323
2019-02-03,04:00,,1006,91.9,,,33,,,,0,0.9,2.0,333
2019-02-03,05:00,,1006,89.7,,,33,,,,0,0.9,1.2,334
2019-02-03,06:00,,1007,89.6,,,30,,,,0,1.1,0.9,334
2019-02-03,07:00,,1007,92.0,,,32,,,,0,0.9,1.8,337
2019-02-03,08:00,,1008,92.0,,,29,,,,0,1.0,1.5,326
2019-02-03,09:00,,1009,91.5,,,34,,,,6,0.5,1.9,327
2019-02-03,10:00,,1010,91.0,,,37,,,,11,0.4,1.8,330
2019-02-03,11:00,,1010,92.1,,,38,,,,16,0.5,2.3,332
2019-02-03,12:00,,1011,94.0,,,34,,,,19,0.5,2.0,333
2019-02-03,13:00,,1011,95.4,,,34,,,,28,0.5,2.2,332
2019-02-03,14:00,,1011,98.2,,,32,,,,29,0.3,2.1,332
2019-02-03,15:00,,1012,99.4,,,30,,,,26,0.4,1.9,331
2019-02-03,16:00,,1013,99.2,,,29,,,,13,0.5,1.9,334
2019-02-03,17:00,,1014,97.7,,,34,,,,6,0.8,1.4,330
2019-02-03,18:00,,1015,95.0,,,37,,,,1,1.0,1.0,314
2019-02-03,19:00,,1016,93.3,,,36,,,,0,1.1,0.6,307
2019-02-03,20:00,,1017,92.5,,,33,,,,0,1.2,0.3,291
2019-02-03,21:00,,1018,91.9,,,32,,,,0,1.2,0.5,275
