Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
2019-02-02,08:00,,993,91.0,2,19,,,,,0,1.5,0.3,264
2019-02-02,09:00,,994,90.1,5,22,,,,,9,1.6,0.4,256
2019-02-02,10:00,,995,90.4,24,29,,,,,20,1.5,1.0,219
2019-02-02,11:00,,995,89.4,8,21,,,,,40,1.8,0.9,261
2019-02-02,12:00,,996,89.1,6,19,,,,,65,1.9,1.0,265
2019-02-02,13:00,,996,88.5,8,21,,,,,55,2.1,1.1,259
2019-02-02,14:00,,997,88.9,6,21,,,,,31,2.1,0.8,265
2019-02-02,15:00,,998,89.8,5,20,,,,,32,2.1,0.9,264
2019-02-02,16:00,,998,89.8,8,20,,,,,31,2.2,0.9,245
2019-02-02,17:00,,1000,90.7,3,19,,,,,5,2.0,1.2,261
2019-02-02,18:00,,1000,91.9,2,21,,,,,0,1.9,0.7,271
2019-02-02,19:00,,1001,91.3,10,26,,,,,0,2.1,0.6,241
2019-02-02,20:00,,1002,91.0,19,29,,,,,0,2.2,0.5,204
2019-02-02,21:00,,1003,91.6,6,25,,,,,0,2.0,0.7,251
2019-02-02,22:00,,1003,91.7,2,22,,,,,0,2.0,0.5,291
2019-02-02,23:00,,1004,89.3,3,22,,,,,0,2.5,0.1,318
2019-02-03,00:00,,1005,90.9,1,26,,,,,0,2.0,0.6,336
2019-02-03,01:00,,1006,89.7,1,23,,,,,0,1.8,0.6,343
2019-02-03,02:00,,1006,90.4,1,22,,,,,0,1.6,0.6,343
2019-02-03,03:00,,1007,92.6,1,20,,,,,0,1.3,1.0,342
2019-02-03,04:00,,1007,91.9,1,18,,,,,0,1.3,1.2,344
2019-02-03,05:00,,1008,88.7,1,13,,,,,0,1.0,1.6,351
2019-02-03,06:00,,1009,86.7,1,12,,,,,0,1.1,0.8,337
2019-02-03,07:00,,1009,88.3,1,14,,,,,0,1.0,1.3,351
2019-02-03,08:00,,1010,89.5,1,13,,,,,0,1.1,1.2,346
2019-02-03,09:00,,1010,90.5,1,13,,,,,3,0.7,1.7,343
2019-02-03,10:00,,1011,89.0,1,11,,,,,8,0.6,1.4,345
2019-02-03,11:00,,1012,90.9,1,12,,,,,23,0.4,1.9,344
2019-02-03,12:00,,1012,94.9,1,12,,,,,25,0.3,1.4,342
2019-02-03,13:00,,1013,96.8,1,12,,,,,32,0.3,1.3,341
2019-02-03,14:00,,1013,96.3,2,13,,,,,24,0.6,1.0,336
2019-02-03,15:00,,1014,96.1,2,13,,,,,19,0.6,1.1,339
2019-02-03,16:00,,1015,96.4,1,14,,,,,13,0.6,1.1,340
2019-02-03,17:00,,1016,96.1,1,14,,,,,4,0.7,0.5,329
2019-02-03,18:00,,1017,96.4,3,14,,,,,0,0.6,0.5,324
2019-02-03,19:00,,1018,95.7,1,13,,,,,0,0.6,0.6,326
2019-02-03,20:00,,1019,94.1,2,14,,,,,0,0.7,0.5,303
2019-02-03,21:00,,1020,93.0,2,17,,,,,0,0.8,0.4,300
2019-02-03,22:00,,1021,91.3,3,16,,,,,0,0.9,0.4,301
2019-02-03,23:00,,1022,90.2,2,13,,,,,0,1.0,0.5,309
2019-02-04,00:00,,1023,90.0,1,11,,,,,0,1.0,0.6,303
2019-02-04,01:00,,1024,91.1,1,10,,,,,0,0.8,0.6,294
2019-02-04,02:00,,1025,91.0,1,11,,,,,0,0.8,0.5,263
2019-02-04,03:00,,1025,91.2,1,14,,,,,0,0.5,0.5,257
2019-02-04,04:00,,1026,91.7,4,20,,,,,0,0.5,0.4,224
2019-02-04,05:00,,1027,91.5,15,27,,,,,0,0.1,0.4,236
2019-02-04,06:00,,1027,90.0,8,23,,,,,0,,0.3,254
2019-02-04,07:00,,1028,90.6,71,57,,,,,0,,0.2,213
2019-02-04,08:00,,1028,91.2,82,59,,,,,0,,0.4,199
2019-02-04,09:00,,1029,89.7,79,53,,,,,43,,0.3,194
2019-02-04,10:00,,1029,75.2,48,39,,,,,253,2.2,0.6,189
2019-02-04,11:00,,1029,73.2,37,32,,,,,464,2.0,1.7,203
2019-02-04,12:00,,1029,73.7,32,27,,,,,433,1.9,2.0,206
2019-02-04,13:00,,1029,67.8,35,29,,,,,403,4.0,1.6,201
2019-02-04,14:00,,1029,68.2,23,24,,,,,370,3.5,2.5,204
2019-02-04,15:00,,1028,67.5,23,28,,,,,269,4.1,2.6,205
2019-02-04,16:00,,1028,66.8,32,36,,,,,165,4.8,2.1,195
2019-02-04,17:00,,1028,73.3,27,34,,,,,38,2.7,2.3,205
2019-02-04,18:00,,1028,77.9,22,33,,,,,0,1.1,2.1,200
2019-02-04,19:00,,1028,78.2,23,40,,,,,0,0.6,1.2,195
2019-02-04,20:00,,1028,80.5,14,32,,,,,0,,0.7,150
2019-02-04,21:00,,1028,82.2,8,33,,,,,0,,0.6,160
2019-02-04,22:00,,1028,83.5,8,36,,,,,0,,0.5,180
2019-02-04,23:00,,1028,85.0,7,28,,,,,0,,0.6,158
2019-02-05,00:00,,1028,82.7,4,23,,,,,0,,1.0,165
2019-02-05,01:00,,1027,76.2,1,17,,,,,0,,1.7,199
2019-02-05,02:00,,1027,73.9,1,13,,,,,0,,2.0,199
2019-02-05,03:00,,1027,74.4,2,20,,,,,0,,2.8,208
2019-02-05,04:00,,1026,74.4,2,17,,,,,0,,3.1,210
2019-02-05,05:00,,1026,74.2,4,17,,,,,0,,2.2,198
2019-02-05,06:00,,1026,73.1,6,20,,,,,0,,2.8,210
2019-02-05,07:00,,1026,72.0,18,27,,,,,0,,2.6,203
2019-02-05,08:00,,1026,70.4,25,33,,,,,2,,3.6,210
2019-02-05,09:00,,1026,71.6,19,30,,,,,40,,2.9,205
2019-02-05,10:00,,1027,73.1,21,28,,,,,97,0.3,3.4,210
2019-02-05,11:00,,1027,72.9,25,31,,,,,185,1.2,3.1,210
2019-02-05,12:00,,1027,72.3,29,31,,,,,144,2.2,2.4,213
2019-02-05,13:00,,1027,73.8,29,33,,,,,139,2.6,1.9,206
2019-02-05,14:00,,1027,73.6,26,31,,,,,143,3.2,1.5,200
2019-02-05,15:00,,1027,71.3,33,35,,,,,145,4.0,1.5,205
2019-02-05,16:00,,1027,71.0,57,50,,,,,85,4.2,1.2,210
2019-02-05,17:00,,1027,74.2,19,33,,,,,19,4.0,0.8,252
2019-02-05,18:00,,1028,78.0,16,28,,,,,0,3.5,0.9,262
2019-02-05,19:00,,1028,79.2,8,23,,,,,0,3.2,1.0,262
2019-02-05,20:00,,1029,78.6,6,22,,,,,0,3.2,0.7,252
2019-02-05,21:00,,1029,79.2,14,35,,,,,0,3.1,0.8,199
2019-02-05,22:00,,1029,81.6,9,30,,,,,0,2.6,0.4,169
2019-02-05,23:00,,1029,81.9,5,31,,,,,0,2.4,0.9,195
2019-02-06,00:00,,1029,82.9,3,30,,,,,0,1.6,2.4,210
2019-02-06,01:00,,1029,82.5,2,28,,,,,0,1.4,2.0,206
2019-02-06,02:00,,1029,82.2,1,26,,,,,0,1.5,1.4,193
2019-02-06,03:00,,1029,82.8,4,27,,,,,0,1.3,1.4,190
2019-02-06,04:00,,1028,84.0,3,25,,,,,0,0.4,0.9,186
2019-02-06,05:00,,1028,86.1,13,29,,,,,0,,0.8,169
2019-02-06,06:00,,1028,87.6,19,31,,,,,0,,1.0,164
2019-02-06,07:00,,1028,87.3,32,35,,,,,0,,1.3,168
2019-02-06,08:00,,1028,87.0,76,48,,,,,2,,0.6,162
2019-02-06,09:00,,1028,83.9,47,42,,,,,64,,0.9,161
2019-02-06,10:00,,1027,73.3,39,36,,,,,191,2.5,1.6,195
2019-02-06,11:00,,1027,73.2,24,26,,,,,319,2.9,3.0,203
2019-02-06,12:00,,1027,73.9,21,24,,,,,353,3.2,3.2,205
2019-02-06,13:00,,1026,71.9,21,23,,,,,391,4.0,3.4,204
2019-02-06,14:00,,1025,68.9,16,22,,,,,368,4.7,3.0,201
2019-02-06,15:00,,1024,63.4,21,26,,,,,281,5.5,3.0,196
2019-02-06,16:00,,1024,59.0,28,34,,,,,170,6.5,2.5,198
2019-02-06,17:00,,1023,61.3,24,40,,,,,59,5.4,2.2,205
2019-02-06,18:00,,1023,66.1,26,43,,,,,0,3.6,1.6,196
2019-02-06,19:00,,1023,68.4,12,35,,,,,0,2.7,2.0,200
2019-02-06,20:00,,1022,69.3,5,28,,,,,0,2.1,2.6,200
2019-02-06,21:00,,1022,68.2,3,24,,,,,0,1.6,3.0,198
2019-02-06,22:00,,1021,66.6,1,22,,,,,0,1.3,3.2,200
2019-02-06,23:00,,1021,64.3,2,21,,,,,0,1.4,3.3,206
2019-02-07,00:00,,1020,60.8,1,18,,,,,0,1.8,3.2,203
2019-02-07,01:00,,1020,64.2,1,20,,,,,0,1.0,2.1,204
2019-02-07,02:00,,1020,72.6,3,24,,,,,0,,0.3,162
2019-02-07,03:00,,1019,79.0,4,21,,,,,0,,0.5,161
2019-02-07,04:00,,1018,82.0,7,41,,,,,0,,0.4,157
2019-02-07,05:00,,1017,83.2,10,32,,,,,0,,0.6,154
2019-02-07,06:00,,1016,84.0,27,40,,,,,0,,0.5,161
2019-02-07,07:00,,1015,83.6,44,47,,,,,0,,0.7,156
2019-02-07,08:00,,1015,81.9,64,55,,,,,3,,0.4,166
2019-02-07,09:00,,1014,78.4,69,55,,,,,47,,0.5,164
2019-02-07,10:00,,1014,72.3,47,47,,,,,106,,1.0,163
2019-02-07,11:00,,1013,62.4,21,30,,,,,153,2.2,2.7,202
2019-02-07,12:00,,1013,64.0,17,23,,,,,141,1.5,4.5,206
2019-02-07,13:00,,1012,63.8,21,25,,,,,180,1.5,3.9,200
2019-02-07,14:00,,1012,63.9,16,25,,,,,146,1.9,4.8,205
2019-02-07,15:00,,1012,70.4,19,32,,,,,57,1.5,4.2,204
2019-02-07,16:00,,1012,75.9,22,36,,,,,44,1.6,3.6,200
2019-02-07,17:00,,1012,77.5,23,40,,,,,24,1.7,3.9,209
2019-02-07,18:00,,1012,79.5,15,39,,,,,1,2.0,4.0,207
2019-02-07,19:00,,1012,81.8,10,34,,,,,0,2.3,4.0,204
2019-02-07,20:00,,1013,83.4,8,33,,,,,0,2.2,3.4,207
2019-02-07,21:00,,1013,84.7,6,33,,,,,0,1.9,3.3,208
2019-02-07,22:00,,1014,84.1,3,28,,,,,0,1.9,3.2,205
2019-02-07,23:00,,1014,83.3,2,26,,,,,0,2.2,3.1,210
2019-02-08,00:00,,1015,83.7,2,24,,,,,0,2.3,2.5,209
2019-02-08,01:00,,1015,84.0,1,24,,,,,0,2.6,2.2,208
2019-02-08,02:00,,1016,84.1,1,21,,,,,0,2.9,1.3,202
2019-02-08,03:00,,1016,84.5,2,22,,,,,0,3.0,2.5,205
2019-02-08,04:00,,1016,84.4,2,19,,,,,0,3.1,2.4,208
2019-02-08,05:00,,1016,84.8,3,18,,,,,0,2.9,3.1,210
2019-02-08,06:00,,1016,83.7,7,19,,,,,0,2.7,3.1,207
2019-02-08,07:00,,1017,83.0,16,24,,,,,0,2.9,2.4,194
2019-02-08,08:00,,1017,83.6,21,26,,,,,2,3.0,2.9,197
2019-02-08,09:00,,1017,82.3,16,27,,,,,53,3.5,3.0,206
2019-02-08,10:00,,1017,74.6,17,21,,,,,221,5.9,3.9,208
2019-02-08,11:00,,1017,71.0,16,18,,,,,310,7.0,3.7,208
2019-02-08,12:00,,1016,69.3,16,17,,,,,384,7.4,4.7,214
2019-02-08,13:00,,1016,69.4,13,15,,,,,312,7.3,5.3,212
2019-02-08,14:00,,1016,68.2,17,18,,,,,346,7.5,4.8,216
2019-02-08,15:00,,1015,65.4,16,18,,,,,277,8.1,3.5,204
2019-02-08,16:00,,1015,64.2,15,20,,,,,162,8.3,3.4,203
2019-02-08,17:00,,1014,69.3,24,34,,,,,38,6.9,1.9,200
2019-02-08,18:00,,1014,72.6,20,37,,,,,0,5.9,1.5,202
2019-02-08,19:00,,1014,73.7,9,24,,,,,0,5.8,2.4,198
2019-02-08,20:00,,1013,75.5,5,20,,,,,0,5.4,2.2,190
2019-02-08,21:00,,1012,76.0,4,19,,,,,0,5.4,2.0,184
2019-02-08,22:00,,1012,73.9,3,16,,,,,0,5.6,2.7,188
2019-02-08,23:00,,1010,68.3,2,17,,,,,0,6.0,2.8,195
2019-02-09,00:00,,1010,64.2,1,15,,,,,0,6.1,3.1,192
2019-02-09,01:00,,1009,62.6,1,14,,,,,0,6.2,2.4,197
2019-02-09,02:00,,1008,61.6,1,13,,,,,0,6.0,1.9,198
2019-02-09,03:00,,1007,59.3,1,14,,,,,0,6.1,1.9,208
2019-02-09,04:00,,1006,61.4,1,10,,,,,0,6.0,3.2,201
2019-02-09,05:00,,1005,63.7,1,10,,,,,0,5.6,3.2,193
2019-02-09,06:00,,1005,62.7,1,11,,,,,0,6.0,3.7,200
2019-02-09,07:00,,1005,64.1,2,13,,,,,0,6.5,5.2,210
2019-02-09,08:00,,1005,69.1,2,13,,,,,1,6.4,4.5,210
2019-02-09,09:00,,1006,72.2,4,14,,,,,31,6.4,5.0,213
2019-02-09,10:00,,1006,72.3,7,14,,,,,195,7.2,5.1,212
2019-02-09,11:00,,1006,66.1,7,12,,,,,336,9.2,5.1,220
2019-02-09,12:00,,1007,59.9,3,7,,,,,391,10.5,4.6,234
2019-02-09,13:00,,1007,57.6,3,6,,,,,365,10.7,5.2,237
2019-02-09,14:00,,1007,54.4,4,7,,,,,378,11.1,5.3,236
2019-02-09,15:00,,1008,50.9,6,9,,,,,245,11.1,5.0,230
2019-02-09,16:00,,1008,53.3,3,9,,,,,104,10.5,5.0,225
2019-02-09,17:00,,1008,58.1,5,13,,,,,59,9.6,4.4,213
2019-02-09,18:00,,1009,67.5,4,12,,,,,0,7.9,4.2,208
2019-02-09,19:00,,1009,70.5,4,11,,,,,0,7.3,4.6,208
2019-02-09,20:00,,1009,71.4,3,11,,,,,0,7.0,3.8,208
2019-02-09,21:00,,1010,73.6,3,10,,,,,0,6.4,3.6,207
2019-02-09,22:00,,1010,75.0,3,11,,,,,0,6.0,2.5,198
2019-02-09,23:00,,1010,75.8,2,11,,,,,0,6.0,3.1,205
2019-02-10,00:00,,1010,74.9,2,10,,,,,0,6.4,1.9,195
2019-02-10,01:00,,1010,75.1,1,12,,,,,0,6.3,3.4,212
2019-02-10,02:00,,1010,74.8,2,9,,,,,0,6.5,4.0,215
2019-02-10,03:00,,1010,78.7,1,11,,,,,0,5.4,2.5,205
2019-02-10,04:00,,1009,79.8,1,7,,,,,0,4.9,2.5,196
2019-02-10,05:00,,1008,80.0,1,7,,,,,0,5.0,2.7,200
2019-02-10,06:00,,1007,77.4,1,8,,,,,0,5.6,2.3,197
2019-02-10,07:00,,1006,73.2,1,7,,,,,0,6.3,2.6,187
2019-02-10,08:00,,1004,71.0,1,7,,,,,1,6.5,1.9,170
2019-02-10,09:00,,1003,68.4,1,8,,,,,15,7.3,2.5,180
2019-02-10,10:00,,1002,66.5,2,9,,,,,57,8.5,3.4,193
2019-02-10,11:00,,1000,63.0,3,10,,,,,68,9.5,3.7,194
2019-02-10,12:00,,999,62.9,3,8,,,,,64,9.9,5.8,196
2019-02-10,13:00,,997,64.5,2,8,,,,,72,9.8,5.4,197
2019-02-10,14:00,,995,63.9,4,8,,,,,108,10.2,5.4,202
2019-02-10,15:00,,994,62.1,3,8,,,,,54,10.8,4.9,205
2019-02-10,16:00,,993,60.8,2,8,,,,,43,10.9,5.5,205
2019-02-10,17:00,,993,58.9,2,10,,,,,19,10.6,5.9,208
2019-02-10,18:00,,993,66.0,2,11,,,,,0,9.7,6.4,208
2019-02-10,19:00,,993,74.0,3,10,,,,,0,9.0,3.6,202
2019-02-10,20:00,,993,79.7,2,11,,,,,0,8.7,4.0,211
2019-02-10,21:00,,993,86.6,1,9,,,,,0,8.2,2.4,228
2019-02-10,22:00,,994,76.4,1,5,,,,,0,7.9,4.4,229
2019-02-10,23:00,,995,71.9,1,5,,,,,0,7.5,5.3,222
2019-02-11,00:00,,995,74.9,1,6,,,,,0,6.8,4.7,216
2019-02-11,01:00,,996,74.7,1,5,,,,,0,6.4,4.3,226
2019-02-11,02:00,,996,77.4,1,4,,,,,0,6.1,5.2,238
2019-02-11,03:00,,998,89.0,1,5,,,,,1,4.3,5.3,262
2019-02-11,04:00,,999,90.4,1,6,,,,,0,3.5,4.5,260
2019-02-11,05:00,,1000,88.7,1,5,,,,,0,3.6,3.6,270
2019-02-11,06:00,,1002,85.4,1,6,,,,,0,3.6,3.4,269
2019-02-11,07:00,,1003,85.7,1,9,,,,,0,3.7,3.3,259
2019-02-11,08:00,,1005,85.2,1,10,,,,,1,3.9,2.9,260
2019-02-11,09:00,,1006,81.9,1,9,,,,,24,4.3,3.6,263
2019-02-11,10:00,,1007,79.7,1,8,,,,,77,4.7,3.8,262
2019-02-11,11:00,,1008,73.7,1,5,,,,,122,5.4,4.3,267
2019-02-11,12:00,,1009,69.8,1,5,,,,,96,5.9,4.1,267
2019-02-11,13:00,,1010,71.3,1,6,,,,,116,6.2,3.8,271
2019-02-11,14:00,,1011,69.7,1,5,,,,,226,6.7,3.4,286
2019-02-11,15:00,,1012,70.1,1,9,,,,,118,6.1,3.1,283
2019-02-11,16:00,,1013,68.7,1,6,,,,,116,6.4,3.0,269
2019-02-11,17:00,,1015,66.0,1,8,,,,,57,6.4,2.7,286
2019-02-11,18:00,,1016,77.5,1,13,,,,,2,4.2,2.1,290
2019-02-11,19:00,,1018,79.8,1,7,,,,,0,3.4,1.8,278
2019-02-11,20:00,,1019,78.1,1,9,,,,,0,3.2,1.6,282
2019-02-11,21:00,,1021,74.6,1,8,,,,,0,3.1,1.8,283
2019-02-11,22:00,,1022,72.8,1,13,,,,,0,2.9,2.1,292
2019-02-11,23:00,,1022,72.2,1,8,,,,,0,2.5,2.0,288
2019-02-12,00:00,,1023,72.3,1,5,,,,,0,2.2,1.9,275
2019-02-12,01:00,,1024,73.1,1,5,,,,,0,2.5,2.1,272
2019-02-12,02:00,,1024,71.8,1,5,,,,,0,3.0,2.4,280
2019-02-12,03:00,,1024,71.4,1,4,,,,,0,3.1,2.3,283
2019-02-12,04:00,,1025,70.5,1,3,,,,,0,3.1,1.7,284
2019-02-12,05:00,,1026,66.6,1,4,,,,,0,3.1,2.0,279
2019-02-12,06:00,,1026,67.2,1,6,,,,,0,3.0,1.8,281
2019-02-12,07:00,,1026,66.9,2,9,,,,,0,3.1,1.8,285
2019-02-12,08:00,,1027,88.9,3,11,,,,,1,1.3,1.7,279
2019-02-12,09:00,,1027,94.7,4,16,,,,,51,0.9,1.3,261
2019-02-12,10:00,,1028,91.7,3,12,,,,,99,1.9,1.6,277
2019-02-12,11:00,,1029,88.3,6,14,,,,,103,2.9,1.0,283
2019-02-12,12:00,,1029,78.2,3,12,,,,,168,4.3,1.9,288
2019-02-12,13:00,,1029,73.3,2,10,,,,,121,4.8,1.7,325
2019-02-12,14:00,,1030,82.4,1,9,,,,,73,3.4,1.3,340
2019-02-12,15:00,,1030,72.4,3,12,,,,,139,5.2,1.5,304
2019-02-12,16:00,,1030,61.9,3,8,,,,,69,5.2,1.6,313
2019-02-12,17:00,,1031,64.4,7,15,,,,,15,5.1,1.0,291
2019-02-12,18:00,,1031,69.8,3,13,,,,,0,4.7,1.1,293
2019-02-12,19:00,,1032,73.7,7,21,,,,,0,3.8,0.7,272
2019-02-12,20:00,,1032,77.7,1,15,,,,,0,2.9,1.1,269
2019-02-12,21:00,,1033,80.8,1,11,,,,,0,2.7,1.6,265
2019-02-12,22:00,,1033,79.8,1,14,,,,,0,3.4,1.3,241
2019-02-12,23:00,,1033,78.2,1,14,,,,,0,3.9,1.6,249
2019-02-13,00:00,,1033,77.7,1,14,,,,,0,4.2,1.7,244
2019-02-13,01:00,,1033,78.1,1,15,,,,,0,4.2,2.1,253
2019-02-13,02:00,,1034,78.9,1,15,,,,,0,4.2,2.5,254
2019-02-13,03:00,,1034,78.4,1,15,,,,,0,4.2,2.8,252
2019-02-13,04:00,,1033,79.2,1,16,,,,,0,4.0,2.3,250
2019-02-13,05:00,,1033,79.1,4,20,,,,,0,3.8,1.8,228
2019-02-13,06:00,,1033,79.4,14,27,,,,,0,3.5,1.9,219
2019-02-13,07:00,,1033,79.2,30,36,,,,,0,3.4,2.0,217
2019-02-13,08:00,,1033,78.0,32,35,,,,,2,3.7,2.4,223
2019-02-13,09:00,,1034,82.9,27,31,,,,,33,3.8,2.4,224
2019-02-13,10:00,,1034,80.4,22,29,,,,,66,5.0,2.1,228
2019-02-13,11:00,,1034,75.8,3,14,,,,,65,6.0,3.1,259
2019-02-13,12:00,,1034,76.2,3,14,,,,,54,6.4,3.0,255
2019-02-13,13:00,,1034,84.3,2,13,,,,,63,5.9,2.5,259
2019-02-13,14:00,,1034,88.0,4,15,,,,,94,6.0,2.1,255
2019-02-13,15:00,,1034,77.6,4,14,,,,,140,7.9,2.2,258
2019-02-13,16:00,,1034,76.0,2,10,,,,,51,8.1,2.4,264
2019-02-13,17:00,,1034,75.6,2,13,,,,,20,8.0,2.0,260
2019-02-13,18:00,,1035,78.2,5,15,,,,,1,7.7,1.9,254
2019-02-13,19:00,,1035,82.1,10,27,,,,,0,7.3,1.8,218
2019-02-13,20:00,,1035,82.8,13,30,,,,,0,7.2,1.0,207
2019-02-13,21:00,,1035,81.7,12,32,,,,,0,6.7,1.1,206
2019-02-13,22:00,,1035,79.9,11,30,,,,,0,6.5,0.6,198
2019-02-13,23:00,,1035,78.4,3,24,,,,,0,6.3,1.0,199
2019-02-14,00:00,,1036,77.0,6,28,,,,,0,6.5,0.4,197
2019-02-14,01:00,,1035,78.6,5,27,,,,,0,5.9,0.7,209
2019-02-14,02:00,,1035,81.4,2,26,,,,,0,4.8,1.1,206
2019-02-14,03:00,,1036,83.5,5,28,,,,,0,3.8,0.3,181
2019-02-14,04:00,,1036,85.7,7,25,,,,,0,2.9,0.2,138
2019-02-14,05:00,,1036,83.5,15,31,,,,,0,2.5,0.7,193
2019-02-14,06:00,,1036,80.7,22,35,,,,,0,2.5,0.4,200
2019-02-14,07:00,,1036,78.8,62,49,,,,,0,2.7,0.3,174
2019-02-14,08:00,,1036,77.9,106,55,,,,,6,2.7,0.6,191
2019-02-14,09:00,,1037,76.2,54,43,,,,,76,3.2,0.5,152
2019-02-14,10:00,,1037,69.3,59,42,,,,,128,5.1,0.6,214
2019-02-14,11:00,,1037,67.4,50,37,,,,,226,5.8,1.6,209
2019-02-14,12:00,,1037,60.0,31,30,,,,,333,7.7,1.9,221
2019-02-14,13:00,,1036,52.0,11,18,,,,,434,9.9,1.6,249
2019-02-14,14:00,,1036,51.0,16,21,,,,,399,10.5,1.7,239
2019-02-14,15:00,,1035,47.7,13,22,,,,,324,12.1,1.3,237
2019-02-14,16:00,,1035,44.2,13,22,,,,,211,13.2,1.2,256
2019-02-14,17:00,,1035,43.8,6,20,,,,,82,12.9,0.7,268
2019-02-14,18:00,,1035,54.5,39,47,,,,,2,9.2,0.1,264
2019-02-14,19:00,,1035,67.3,93,67,,,,,0,6.1,0.1,150
2019-02-14,20:00,,1035,75.8,39,45,,,,,0,4.2,0.2,146
2019-02-14,21:00,,1036,81.7,36,40,,,,,0,2.9,0.4,153
2019-02-14,22:00,,1035,84.4,18,38,,,,,0,1.9,0.4,149
2019-02-14,23:00,,1035,84.6,16,36,,,,,0,1.6,0.4,139
2019-02-15,00:00,,1035,81.8,7,36,,,,,0,1.9,0.3,134
2019-02-15,01:00,,1035,83.6,6,33,,,,,0,1.5,0.1,133
2019-02-15,02:00,,1035,86.2,5,33,,,,,0,0.9,0.1,139
2019-02-15,03:00,,1035,85.5,9,36,,,,,0,1.0,0.0,164
2019-02-15,04:00,,1035,85.4,8,35,,,,,0,0.9,0.1,153
2019-02-15,05:00,,1035,85.7,18,32,,,,,0,0.5,0.1,155
2019-02-15,06:00,,1035,87.0,52,40,,,,,0,0.1,0.1,132
2019-02-15,07:00,,1035,87.9,94,45,,,,,0,,0.2,128
2019-02-15,08:00,,1035,88.1,133,55,,,,,5,,0.2,131
2019-02-15,09:00,,1035,78.3,107,52,,,,,89,2.6,0.2,151
2019-02-15,10:00,,1035,60.5,53,39,,,,,263,7.2,1.4,208
2019-02-15,11:00,,1035,58.8,38,34,,,,,367,8.2,1.8,199
2019-02-15,12:00,,1035,55.1,38,33,,,,,430,10.0,1.6,208
2019-02-15,13:00,,1034,47.7,33,34,,,,,442,13.0,1.2,200
2019-02-15,14:00,,1034,41.7,29,33,,,,,410,14.4,1.1,204
2019-02-15,15:00,,1033,39.4,21,30,,,,,335,15.8,1.3,206
2019-02-15,16:00,,1033,36.5,30,37,,,,,219,17.4,0.8,170
2019-02-15,17:00,,1032,37.4,48,56,,,,,87,17.7,0.5,168
2019-02-15,18:00,,1032,49.2,145,92,,,,,2,12.4,0.1,115
2019-02-15,19:00,,1032,64.4,120,79,,,,,0,8.2,0.1,134
2019-02-15,20:00,,1032,76.0,43,59,,,,,0,5.7,0.1,123
2019-02-15,21:00,,1031,82.1,23,47,,,,,0,4.2,0.2,134
