Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2019-02-01,,,,,,,,29.83,,24.53,,,,,,
2019-02-01,01:00,,998,83.2,,,23,,30,,,,1,,0.5,68
2019-02-01,02:00,,997,83.8,,,24,,35,,,,1,,0.7,64
2019-02-01,03:00,,997,84.3,,,26,,33,,,,1,,0.6,70
2019-02-01,04:00,,997,84.8,,,26,,34,,,,1,,0.8,63
2019-02-01,05:00,,996,82.4,,,30,,34,,,,1,,0.9,68
2019-02-01,06:00,,995,80.2,,,38,,28,,,,1,,1.0,73
2019-02-01,07:00,,995,79.0,,,37,,30,,,,1,,0.9,77
2019-02-01,08:00,,994,76.3,,,37,,30,,,,1,0.1,0.8,76
2019-02-01,09:00,,994,75.8,,,28,,25,,,,13,0.5,0.9,84
2019-02-01,10:00,,994,70.9,,,33,,23,,,,35,1.6,1.1,115
2019-02-01,11:00,,995,68.7,,,26,,28,,,,53,2.3,0.6,109
2019-02-01,12:00,,995,64.9,,,29,,37,,,,73,3.1,0.8,120
2019-02-01,13:00,,995,66.2,,,34,,32,,,,71,3.4,1.0,133
2019-02-01,14:00,,995,66.2,,,30,,27,,,,63,3.9,0.8,132
2019-02-01,15:00,,995,65.1,,,22,,25,,,,77,4.3,0.5,107
2019-02-01,16:00,,995,64.4,,,25,,26,,,,53,4.6,0.6,101
2019-02-01,17:00,,994,67.4,,,23,,28,,,,10,4.1,0.6,84
2019-02-01,18:00,,994,70.8,,,14,,27,,,,1,3.8,0.4,39
2019-02-01,19:00,,993,73.4,,,16,,26,,,,1,3.4,0.7,89
2019-02-01,20:00,,993,76.5,,,23,,25,,,,1,3.1,0.6,71
2019-02-01,21:00,,994,76.9,,,19,,24,,,,1,2.9,0.6,67
2019-02-01,22:00,,993,76.3,,,12,,29,,,,1,2.7,0.6,23
2019-02-01,23:00,,993,79.6,,,6,,34,,,,1,2.2,0.7,33
2019-02-02,,,,,,,,44.48,,36.11,,,,,,
2019-02-02,00:00,,993,79.2,,,20,,35,,,,1,2.3,0.8,45
2019-02-02,01:00,,993,80.5,,,25,,34,,,,1,2.3,0.8,44
2019-02-02,02:00,,993,81.9,,,27,,34,,,,1,2.3,0.5,7
2019-02-02,03:00,,993,82.1,,,25,,32,,,,1,2.2,0.5,16
2019-02-02,04:00,,993,83.0,,,23,,32,,,,1,2.2,0.3,322
2019-02-02,05:00,,993,84.3,,,23,,33,,,,1,1.9,0.4,319
2019-02-02,06:00,,993,85.8,,,23,,31,,,,1,1.7,0.4,325
2019-02-02,07:00,,994,86.1,,,21,,31,,,,1,1.8,0.3,303
2019-02-02,08:00,,994,87.2,,,18,,35,,,,1,1.6,0.3,310
2019-02-02,09:00,,995,86.8,,,15,,42,,,,6,1.9,0.2,304
2019-02-02,10:00,,996,87.3,7,26,12,,49,,,,17,2.0,0.4,265
2019-02-02,11:00,,996,89.1,6,24,14,,57,,,,32,1.9,0.5,280
2019-02-02,12:00,,996,91.9,7,26,14,,57,,,,44,1.6,0.8,276
2019-02-02,13:00,,997,94.0,6,22,17,,52,,,,41,1.4,1.1,275
2019-02-02,14:00,,997,94.6,5,23,14,,55,,,,28,1.5,0.9,272
2019-02-02,15:00,,998,95.1,5,25,11,,50,,,,16,1.3,1.0,273
2019-02-02,16:00,,999,96.0,8,27,7,,49,,,,18,1.4,0.7,269
2019-02-02,17:00,,1000,96.0,8,29,7,,54,,,,5,1.4,0.9,236
2019-02-02,18:00,,1000,95.3,4,33,4,,51,,,,1,1.4,0.9,277
2019-02-02,19:00,,1001,94.3,4,31,6,,53,,,,1,1.4,0.9,271
2019-02-02,20:00,,1002,92.9,5,30,6,,46,,,,1,1.8,0.5,194
2019-02-02,21:00,,1003,93.2,6,31,3,,55,,,,1,1.9,0.5,231
2019-02-02,22:00,,1004,93.0,4,29,4,,56,,,,1,1.9,0.7,278
2019-02-02,23:00,,1005,91.2,1,26,8,,52,,,,1,1.6,0.9,299
2019-02-03,,,,,,,,34.96,,30.89,,,,,,
2019-02-03,00:00,,1005,91.1,1,26,8,,43,,,,1,1.4,0.9,294
2019-02-03,01:00,,1007,92.0,1,23,11,,46,,,,1,1.3,0.9,297
2019-02-03,02:00,,1007,92.7,1,20,13,,49,,,,1,1.2,1.0,298
2019-02-03,03:00,,1007,92.8,1,18,16,,53,,,,1,1.1,1.2,299
2019-02-03,04:00,,1008,90.6,1,13,29,,52,,,,1,1.0,1.4,313
2019-02-03,05:00,,1009,88.6,1,13,31,,50,,,,1,1.0,0.9,307
2019-02-03,06:00,,1009,86.6,1,13,32,,49,,,,1,1.2,0.8,309
2019-02-03,07:00,,1010,88.5,1,15,29,,47,,,,1,1.1,1.0,306
2019-02-03,08:00,,1010,89.0,1,12,32,,50,,,,1,0.7,1.6,298
2019-02-03,09:00,,1011,89.0,1,11,37,,51,,,,5,0.3,1.8,299
2019-02-03,10:00,,1012,88.2,1,11,39,,47,,,,9,0.4,1.5,295
2019-02-03,11:00,,1013,88.2,1,11,40,,39,,,,14,0.6,1.6,307
2019-02-03,12:00,,1013,89.4,1,11,37,,39,,,,17,0.7,1.5,306
2019-02-03,13:00,,1013,89.6,1,12,37,,38,,,,25,0.7,1.9,305
2019-02-03,14:00,,1014,93.6,1,12,36,,37,,,,22,0.5,1.8,300
2019-02-03,15:00,,1014,96.4,1,12,34,,31,,,,16,0.3,1.8,301
2019-02-03,16:00,,1016,96.3,1,12,33,,28,,,,8,0.5,1.6,303
2019-02-03,17:00,,1017,94.4,1,13,36,,27,,,,2,0.8,1.2,302
2019-02-03,18:00,,1018,90.9,1,14,41,,23,,,,1,0.7,1.6,293
2019-02-03,19:00,,1019,89.3,1,14,41,,23,,,,1,0.9,1.2,291
2019-02-03,20:00,,1020,88.0,1,17,35,,18,,,,1,1.0,0.9,284
2019-02-03,21:00,,1021,87.6,1,18,34,,19,,,,1,1.2,0.9,276
2019-02-03,22:00,,1022,86.1,1,16,35,,16,,,,1,1.2,1.0,265
2019-02-03,23:00,,1023,84.7,1,13,37,,14,,,,1,1.3,1.0,280
2019-02-04,,,,,,,,12.41,,8.76,,,,,,
2019-02-04,00:00,,1024,85.2,1,12,38,,11,,,,1,1.3,1.1,282
2019-02-04,01:00,,1024,87.8,1,12,38,,10,,,,1,1.0,1.1,270
2019-02-04,02:00,,1025,89.4,1,10,40,,9,,,,1,0.7,1.3,261
2019-02-04,03:00,,1026,89.6,1,11,41,,11,,,,1,0.7,0.7,241
2019-02-04,04:00,,1026,89.0,1,14,35,,14,,,,1,0.3,0.6,199
2019-02-04,05:00,,1027,88.2,1,12,43,,12,,,,1,0.3,1.0,259
2019-02-04,06:00,,1028,87.6,4,16,39,,12,,,,1,0.3,0.9,227
2019-02-04,07:00,,1028,88.7,5,24,32,,11,,,,1,,1.0,220
2019-02-04,08:00,,1029,89.2,8,32,23,,15,,,,1,,0.6,185
2019-02-04,09:00,,1029,90.0,10,34,21,,14,,,,17,,0.6,193
2019-02-04,10:00,,1029,84.4,7,22,33,,15,,,,68,0.7,0.9,171
2019-02-04,11:00,,1029,79.0,9,22,37,,14,,,,135,1.8,1.5,164
2019-02-04,12:00,,1029,75.1,8,19,40,,18,,,,166,3.0,1.4,163
2019-02-04,13:00,,1029,70.5,7,17,44,,17,,,,286,3.8,2.1,167
2019-02-04,14:00,,1029,64.4,4,14,49,,11,,,,240,4.7,2.1,163
2019-02-04,15:00,,1028,63.1,6,18,50,,13,,,,127,4.8,1.9,163
2019-02-04,16:00,,1028,62.8,5,20,50,,18,,,,98,4.9,1.4,153
2019-02-04,17:00,,1028,73.3,4,20,47,,16,,,,18,2.8,1.7,164
2019-02-04,18:00,,1028,75.3,3,18,48,,13,,,,1,1.6,1.6,168
2019-02-04,19:00,,1028,78.0,3,21,43,,12,,,,1,1.0,1.1,162
2019-02-04,20:00,,1028,77.7,2,18,46,,12,,,,1,0.7,1.3,163
2019-02-04,21:00,,1028,78.0,2,20,44,,12,,,,1,0.2,0.9,156
2019-02-04,22:00,,1028,77.9,1,17,47,,12,,,,1,0.0,0.9,153
2019-02-04,23:00,,1027,77.5,1,16,47,,12,,,,1,,1.1,141
2019-02-05,,,,,,,,18.01,,12.86,,,,,,
2019-02-05,00:00,,1027,76.5,1,13,50,,11,,,,1,,1.3,142
2019-02-05,01:00,,1027,75.8,1,12,51,,8,,,,1,0.0,1.2,156
2019-02-05,02:00,,1027,73.3,1,11,53,,8,,,,1,,1.4,161
2019-02-05,03:00,,1027,72.4,1,10,56,,8,,,,1,,1.6,164
2019-02-05,04:00,,1026,72.1,1,12,52,,10,,,,1,,0.9,154
2019-02-05,05:00,,1026,69.9,1,10,55,,7,,,,1,0.1,1.5,168
2019-02-05,06:00,,1026,69.9,2,15,51,,7,,,,1,0.0,1.0,159
2019-02-05,07:00,,1026,68.8,4,24,43,,7,,,,1,0.3,1.0,163
2019-02-05,08:00,,1026,67.6,2,20,47,,9,,,,2,0.5,1.9,162
2019-02-05,09:00,,1026,68.8,3,20,45,,13,,,,28,0.7,1.9,164
2019-02-05,10:00,,1027,70.1,4,20,39,,14,,,,76,1.6,1.2,163
2019-02-05,11:00,,1027,69.4,5,21,38,,17,,,,88,3.0,0.8,187
2019-02-05,12:00,,1028,73.7,,,,,,,,,84,3.0,1.4,225
2019-02-05,13:00,,1028,73.6,,,,,,,,,93,3.5,1.1,224
2019-02-05,14:00,,1027,70.4,,,,,,,,,147,4.2,1.6,224
2019-02-05,15:00,,1027,70.8,,,,,,,,,125,4.4,1.5,229
2019-02-05,16:00,,1028,72.5,,,,,,,,,57,4.3,1.3,231
2019-02-05,17:00,,1028,75.1,5,23,37,,20,,,,15,3.9,1.0,250
2019-02-05,18:00,,1028,77.1,4,25,35,,20,,,,1,3.4,1.0,230
2019-02-05,19:00,,1028,78.1,2,23,34,,18,,,,1,3.0,0.8,250
2019-02-05,20:00,,1029,79.6,3,27,29,,20,,,,1,2.7,0.6,221
2019-02-05,21:00,,1029,82.8,4,32,20,,21,,,,1,1.9,0.5,167
2019-02-05,22:00,,1029,84.6,3,33,17,,23,,,,1,1.6,0.4,171
2019-02-05,23:00,,1029,83.0,2,28,20,,21,,,,1,2.0,0.4,164
2019-02-06,,,,,,,,25.81,,19.88,,,,,,
2019-02-06,00:00,,1029,81.6,1,23,23,,23,,,,1,2.5,0.4,187
2019-02-06,01:00,,1029,82.9,1,23,20,,27,,,,1,2.3,0.8,164
2019-02-06,02:00,,1029,83.5,1,25,17,,32,,,,1,2.0,0.7,166
2019-02-06,03:00,,1029,82.8,1,25,16,,30,,,,1,1.9,0.8,160
2019-02-06,04:00,,1029,84.7,2,26,14,,31,,,,1,0.9,0.8,162
2019-02-06,05:00,,1028,87.0,2,28,12,,29,,,,1,0.0,0.7,139
2019-02-06,06:00,,1028,87.8,3,27,15,,31,,,,1,,0.8,141
2019-02-06,07:00,,1028,87.8,6,31,11,,31,,,,1,,1.0,142
2019-02-06,08:00,,1028,87.2,9,36,9,,34,,,,2,,1.1,141
2019-02-06,09:00,,1028,85.3,8,32,18,,34,,,,27,,1.0,144
2019-02-06,10:00,,1027,81.0,8,23,28,,28,,,,82,0.8,1.2,150
2019-02-06,11:00,,1027,75.6,9,20,32,,24,,,,141,2.5,1.9,168
2019-02-06,12:00,,1027,71.4,9,20,33,,30,,,,181,4.0,1.5,160
2019-02-06,13:00,,1026,67.0,8,20,37,,31,,,,268,5.3,1.6,160
2019-02-06,14:00,,1025,63.7,6,17,45,,28,,,,248,6.2,1.7,149
2019-02-06,15:00,,1024,63.3,5,18,50,,27,,,,128,6.3,1.7,155
2019-02-06,16:00,,1023,58.4,5,21,52,,19,,,,110,7.3,1.5,160
2019-02-06,17:00,,1023,59.3,4,27,45,,16,,,,42,6.0,1.1,150
2019-02-06,18:00,,1023,63.4,3,31,42,,17,,,,1,4.5,0.9,148
2019-02-06,19:00,,1023,66.2,4,32,39,,16,,,,1,3.4,0.9,160
2019-02-06,20:00,,1022,68.1,2,30,38,,17,,,,1,2.6,0.8,143
2019-02-06,21:00,,1022,65.9,1,28,40,,18,,,,1,2.0,0.8,138
2019-02-06,22:00,,1022,67.0,1,32,37,,18,,,,1,1.2,0.5,127
2019-02-06,23:00,,1021,69.6,1,36,33,,21,,,,1,0.7,0.4,122
2019-02-07,,,,,,,,15.57,,12.07,,,,,,
