Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2019-02-01,01:00,2.8,994,94.4,1,12,,29,,3.2,0,,1.2,
2019-02-01,02:00,1.4,994,92.6,2,12,,24,,3.1,0,,1.1,
2019-02-01,03:00,1.4,994,91.2,1,10,,24,,2.6,0,,1.1,
2019-02-01,04:00,1.4,993,90.1,1,9,,23,,2.6,0,,1.5,
2019-02-01,05:00,1.3,993,89.6,1,8,,22,,2.5,0,,1.7,
2019-02-01,06:00,1.2,993,90.2,1,7,,23,,2.8,0,,1.9,
2019-02-01,07:00,1.3,992,91.4,1,9,,20,,3.8,0,,1.7,
2019-02-01,08:00,1.2,993,90.0,1,8,,17,,2.8,1,,1.6,
2019-02-01,09:00,1.3,993,88.7,1,9,,16,,3.4,15,,1.7,
2019-02-01,10:00,1.4,993,85.9,2,11,,20,,3.6,34,,1.3,
2019-02-01,11:00,1.5,994,84.8,3,11,,22,,4.0,39,,1.6,
2019-02-01,12:00,1.5,994,82.8,3,12,,22,,3.8,55,,1.2,
2019-02-01,13:00,1.5,994,80.7,3,14,,20,,3.6,40,,0.4,
2019-02-01,14:00,1.8,993,79.4,5,19,,20,,3.7,45,,0.5,
2019-02-01,15:00,1.6,993,80.2,3,14,,21,,3.5,48,,0.7,
2019-02-01,16:00,1.5,992,80.6,10,29,,21,,2.9,38,0.4,0.3,
2019-02-01,17:00,1.8,991,84.7,8,24,,21,,2.5,11,,0.8,
2019-02-01,18:00,1.5,991,88.7,2,19,,20,,3.9,0,,0.8,
2019-02-01,19:00,1.8,991,89.7,2,21,,25,,3.3,0,,0.9,
2019-02-01,20:00,2.3,990,87.5,2,16,,27,,3.2,0,,1.1,
2019-02-01,21:00,1.7,990,85.3,1,12,,25,,3.0,0,,0.8,
2019-02-01,22:00,1.8,990,89.7,2,17,,25,,2.4,1,,0.2,
2019-02-01,23:00,1.8,989,94.9,2,17,,23,,1.9,1,,0.1,
2019-02-02,00:00,2.0,989,96.3,4,29,,24,,1.2,1,,0.1,
2019-02-02,01:00,2.0,990,97.1,1,14,,24,,1.6,1,,0.1,
2019-02-02,02:00,2.0,990,97.1,1,11,,22,,1.5,1,,0.0,
2019-02-02,03:00,2.0,990,97.6,2,9,,19,,0.5,1,,0.1,
2019-02-02,04:00,2.0,990,98.3,1,10,,20,,1.8,0,,0.2,
2019-02-02,05:00,2.0,990,98.3,2,13,,24,,1.4,0,,0.2,
2019-02-02,06:00,2.0,990,98.7,2,11,,22,,2.1,0,,0.4,
2019-02-02,07:00,2.0,990,98.6,1,12,,21,,4.7,0,,0.3,
2019-02-02,08:00,2.7,991,98.5,5,17,,24,,2.7,1,,0.2,
2019-02-02,09:00,2.3,992,98.1,3,17,,24,,3.3,7,,0.3,
2019-02-02,10:00,2.2,993,96.9,4,14,,20,,2.5,18,,0.2,
2019-02-02,11:00,2.1,993,94.4,11,23,,22,,2.0,34,0.5,0.2,
2019-02-02,12:00,3.0,993,91.4,12,24,,24,,2.5,50,1.1,0.3,
2019-02-02,13:00,2.5,994,92.9,12,25,,28,,2.1,31,0.7,0.3,
2019-02-02,14:00,2.9,994,92.8,14,25,,30,,1.3,45,0.8,0.2,
2019-02-02,15:00,2.7,995,93.1,21,27,,27,,1.2,75,1.0,0.3,
2019-02-02,16:00,3.3,996,91.0,15,26,,26,,1.1,36,1.3,0.3,
2019-02-02,17:00,3.5,997,95.3,24,28,,28,,0.5,12,0.5,0.2,
2019-02-02,18:00,3.2,998,96.9,28,26,,29,,0.5,0,0.1,0.1,
2019-02-02,19:00,2.8,999,98.0,26,26,,31,,0.5,0,0.0,0.1,
2019-02-02,20:00,3.9,1000,98.2,26,30,,39,,1.0,0,0.1,0.0,
2019-02-02,21:00,3.4,1000,98.3,26,26,,40,,0.5,0,0.0,0.0,
2019-02-02,22:00,3.7,1000,98.7,28,23,,44,,0.5,0,,0.2,
2019-02-02,23:00,3.8,1001,99.0,20,21,,48,,1.2,0,0.0,0.1,
2019-02-03,00:00,4.4,1002,99.1,16,16,,50,,0.5,0,,0.2,
2019-02-03,01:00,3.0,1002,95.8,2,15,,33,,1.3,0,0.4,1.4,
2019-02-03,02:00,1.6,1002,94.2,1,13,,11,,1.3,0,0.3,1.4,
2019-02-03,03:00,1.9,1003,95.0,1,18,,14,,3.1,0,,1.1,
2019-02-03,04:00,1.8,1003,94.0,1,11,,12,,4.9,0,,1.3,
2019-02-03,05:00,1.7,1004,96.8,1,16,,16,,3.2,0,,2.2,
2019-02-03,06:00,2.3,1004,95.5,1,15,,16,,2.2,0,,2.3,
2019-02-03,07:00,2.2,1004,90.3,2,15,,11,,2.6,0,,2.7,
2019-02-03,08:00,2.1,1005,90.0,2,10,,12,,2.6,0,,2.5,
2019-02-03,09:00,1.9,1006,95.9,2,11,,14,,1.6,4,,1.7,
2019-02-03,10:00,2.1,1007,97.7,5,13,,13,,1.4,15,,1.8,
2019-02-03,11:00,2.1,1007,98.0,4,13,,15,,2.5,28,,1.8,
2019-02-03,12:00,2.0,1008,97.6,4,12,,16,,3.5,41,,2.0,
2019-02-03,13:00,2.0,1008,97.7,5,14,,15,,3.7,40,,2.5,
