Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2019-02-01,,,,,,,,29.22,,,,,,,,
2019-02-01,01:00,,995,91.8,15,34,,,23,,,,0,,0.3,299
2019-02-01,02:00,,995,92.2,22,36,,,29,,,,0,,0.2,336
2019-02-01,03:00,,995,90.8,19,36,,,28,,,,0,,0.1,302
2019-02-01,04:00,,994,89.3,14,31,,,30,,,,0,,0.6,186
2019-02-01,05:00,,994,79.3,4,16,,,26,,,,0,,1.5,180
2019-02-01,06:00,,993,78.7,10,18,,,21,,,,0,,2.0,172
2019-02-01,07:00,,993,80.9,16,20,,,22,,,,0,,1.2,190
2019-02-01,08:00,,992,80.2,18,21,,,20,,,,0,,1.8,191
2019-02-01,09:00,,992,79.7,17,19,,,20,,,,20,,2.3,183
2019-02-01,10:00,,992,78.2,13,16,,,21,,,,60,0.0,2.4,183
2019-02-01,11:00,,992,77.1,14,16,,,20,,,,64,0.5,3.1,176
2019-02-01,12:00,,993,75.0,18,20,,,25,,,,83,1.3,1.6,188
2019-02-01,13:00,,993,75.4,26,25,,,32,,,,47,1.5,1.4,190
2019-02-01,14:00,,993,74.8,25,26,,,38,,,,52,1.9,1.1,202
2019-02-01,15:00,,993,73.0,28,30,,,36,,,,75,2.8,1.0,193
2019-02-01,16:00,,993,73.8,16,26,,,27,,,,52,2.9,0.8,273
2019-02-01,17:00,,992,75.3,45,41,,,33,,,,17,2.7,0.3,242
2019-02-01,18:00,,992,81.0,107,58,,,47,,,,0,1.5,0.3,219
2019-02-01,19:00,,992,84.5,150,60,,,37,,,,0,0.8,0.2,167
2019-02-01,20:00,,991,82.1,69,48,,,37,,,,0,1.2,0.3,274
2019-02-01,21:00,,991,77.1,36,39,,,31,,,,0,1.9,0.4,204
2019-02-01,22:00,,991,83.6,17,30,,,29,,,,0,1.6,0.2,322
2019-02-01,23:00,,991,89.8,22,43,,,34,,,,0,1.6,0.1,179
2019-02-02,,,,,,,,37.57,,,,,,,,
2019-02-02,00:00,,991,91.5,26,39,,,34,,,,0,1.8,0.0,122
2019-02-02,01:00,,991,92.4,23,42,,,34,,,,0,1.7,0.1,7
2019-02-02,02:00,,991,92.4,6,39,,,33,,,,0,1.9,0.0,10
2019-02-02,03:00,,991,93.6,14,35,,,33,,,,0,1.6,0.2,13
2019-02-02,04:00,,991,94.0,7,31,,,31,,,,0,1.6,0.2,24
2019-02-02,05:00,,991,93.9,49,37,,,32,,,,0,1.7,0.2,41
2019-02-02,06:00,,991,94.3,49,39,,,34,,,,0,1.6,0.2,117
2019-02-02,07:00,,991,95.0,52,41,,,34,,,,0,1.6,0.1,352
2019-02-02,08:00,,991,94.2,87,41,,,35,,,,0,1.7,0.1,176
2019-02-02,09:00,,992,94.3,96,37,,,37,,,,6,1.8,0.1,156
2019-02-02,10:00,,993,94.5,91,37,,,39,,,,22,1.8,0.1,278
2019-02-02,11:00,,993,95.7,44,30,,,38,,,,48,1.9,0.4,278
2019-02-02,12:00,,993,93.2,38,29,,,33,,,,54,3.0,0.3,217
2019-02-02,13:00,,994,91.4,36,29,,,30,,,,55,3.4,0.4,191
2019-02-02,14:00,,994,91.2,45,33,,,55,,,,61,3.6,0.5,184
2019-02-02,15:00,,995,89.4,35,30,,,93,,,,92,4.2,0.5,189
2019-02-02,16:00,,996,89.6,32,30,,,56,,,,24,3.9,0.5,196
2019-02-02,17:00,,997,90.4,43,33,,,44,,,,12,3.7,0.4,189
2019-02-02,18:00,,997,92.4,66,36,,,37,,,,0,3.2,0.4,181
2019-02-02,19:00,,998,93.6,68,36,,,38,,,,0,2.9,0.4,178
2019-02-02,20:00,,999,93.7,35,32,,,35,,,,0,3.0,0.4,191
2019-02-02,21:00,,1000,93.4,48,31,,,34,,,,0,2.5,0.2,177
2019-02-02,22:00,,1000,94.9,45,23,,,30,,,,0,2.0,0.1,183
2019-02-02,23:00,,1001,95.4,50,23,,,29,,,,0,2.1,0.2,359
2019-02-03,,,,,,,,25.02,,,,,,,,
2019-02-03,00:00,,1002,95.4,42,19,,,32,,,,0,2.1,0.2,191
2019-02-03,01:00,,1002,96.4,15,25,,,32,,,,0,2.1,1.4,359
2019-02-03,02:00,,1003,99.0,5,29,,,38,,,,0,1.2,2.3,9
2019-02-03,03:00,,1003,100.0,4,24,,,44,,,,0,0.8,1.9,9
2019-02-03,04:00,,1004,99.7,3,22,,,41,,,,0,0.4,2.5,3
2019-02-03,05:00,,1004,99.7,3,19,,,41,,,,0,,3.2,4
2019-02-03,06:00,,1005,99.3,2,17,,,33,,,,0,,3.5,354
2019-02-03,07:00,,1006,100.0,5,16,,,29,,,,0,,2.9,354
2019-02-03,08:00,,1006,99.7,4,16,,,36,,,,0,,2.8,353
2019-02-03,09:00,,1007,99.3,3,14,,,33,,,,4,,2.9,342
2019-02-03,10:00,,1008,99.7,6,14,,,27,,,,16,,3.0,350
2019-02-03,11:00,,1008,100.0,9,18,,,28,,,,32,,1.8,347
2019-02-03,12:00,,1009,100.0,4,14,,,28,,,,42,,2.0,340
2019-02-03,13:00,,1009,100.0,4,13,,,27,,,,50,,2.6,339
2019-02-03,14:00,,1010,100.0,4,13,,,25,,,,53,,3.1,335
2019-02-03,15:00,,1010,100.0,4,12,,,23,,,,48,,2.9,336
2019-02-03,16:00,,1012,100.0,5,18,,,25,,,,28,,1.9,343
2019-02-03,17:00,,1012,100.0,4,16,,,21,,,,9,,2.0,331
2019-02-03,18:00,,1014,100.0,4,16,,,15,,,,0,,2.5,330
2019-02-03,19:00,,1015,100.0,4,13,,,14,,,,0,,2.7,335
2019-02-03,20:00,,1016,100.0,7,17,,,14,,,,0,,2.4,330
2019-02-03,21:00,,1017,98.4,2,13,,,15,,,,0,,2.3,323
2019-02-03,22:00,,1018,96.0,2,13,,,13,,,,0,,2.0,318
2019-02-03,23:00,,1019,93.8,2,14,,,12,,,,0,,2.2,312
2019-02-04,,,,,,,,13.20,,,,,,,,
2019-02-04,00:00,,1020,90.6,1,11,,,11,,,,0,,2.0,307
2019-02-04,01:00,,1021,90.4,2,13,,,9,,,,0,,1.2,308
2019-02-04,02:00,,1022,92.3,8,35,,,9,,,,0,,0.4,238
2019-02-04,03:00,,1023,95.4,18,33,,,9,,,,0,,0.3,182
2019-02-04,04:00,,1023,96.1,33,41,,,9,,,,0,,0.3,197
2019-02-04,05:00,,1024,95.1,77,53,,,9,,,,0,,0.2,206
2019-02-04,06:00,,1025,94.1,110,60,,,11,,,,0,,0.3,194
2019-02-04,07:00,,1025,94.3,208,68,,,16,,,,0,,0.2,188
2019-02-04,08:00,,1026,94.0,181,63,,,14,,,,0,,0.2,188
2019-02-04,09:00,,1027,91.8,213,61,,,12,,,,50,,0.0,141
2019-02-04,10:00,,1027,75.6,184,63,,,18,,,,79,,0.2,325
2019-02-04,11:00,,1027,82.8,91,50,,,26,,,,149,,0.5,246
2019-02-04,12:00,,1027,77.5,45,37,,,23,,,,159,2.3,0.9,185
2019-02-04,13:00,,1027,81.0,33,30,,,19,,,,123,2.0,1.0,188
2019-02-04,14:00,,1027,78.4,26,26,,,16,,,,114,2.5,1.0,199
2019-02-04,15:00,,1027,77.2,31,31,,,12,,,,93,2.4,0.8,195
2019-02-04,16:00,,1027,75.0,26,32,,,11,,,,50,2.4,0.8,195
2019-02-04,17:00,,1026,79.3,80,65,,,12,,,,19,1.4,0.5,192
2019-02-04,18:00,,1026,87.2,56,58,,,13,,,,0,,0.6,191
2019-02-04,19:00,,1026,86.4,27,43,,,13,,,,0,,0.8,186
2019-02-04,20:00,,1026,87.3,16,29,,,10,,,,0,,1.0,175
2019-02-04,21:00,,1026,88.4,12,27,,,12,,,,0,,0.9,191
2019-02-04,22:00,,1026,89.4,4,22,,,13,,,,0,,0.5,259
2019-02-04,23:00,,1026,88.2,3,19,,,12,,,,0,,0.8,204
2019-02-05,,,,,,,,19.78,,,,,,,,
2019-02-05,00:00,,1026,88.6,4,21,,,11,,,,0,,0.6,197
2019-02-05,01:00,,1026,88.5,1,15,,,12,,,,0,,0.7,191
2019-02-05,02:00,,1026,87.1,1,13,,,12,,,,0,,0.9,190
2019-02-05,03:00,,1026,85.6,1,11,,,11,,,,0,,1.0,192
2019-02-05,04:00,,1025,84.8,5,14,,,8,,,,0,,1.0,193
2019-02-05,05:00,,1025,84.4,8,17,,,9,,,,0,,0.7,199
2019-02-05,06:00,,1025,86.1,18,29,,,8,,,,0,,0.8,196
2019-02-05,07:00,,1025,84.7,42,45,,,9,,,,0,,0.7,188
2019-02-05,08:00,,1025,81.9,55,47,,,13,,,,1,,1.0,176
2019-02-05,09:00,,1025,82.4,43,40,,,16,,,,29,,0.8,189
2019-02-05,10:00,,1025,79.6,33,35,,,16,,,,81,,0.9,198
2019-02-05,11:00,,1025,78.4,18,25,,,16,,,,128,,1.0,210
2019-02-05,12:00,,1025,73.6,31,28,,,18,,,,167,1.7,1.2,194
2019-02-05,13:00,,1025,70.6,19,25,,,22,,,,186,2.6,1.2,200
2019-02-05,14:00,,1025,72.1,28,32,,,23,,,,160,2.5,1.2,187
2019-02-05,15:00,,1025,74.3,34,36,,,26,,,,125,2.2,1.2,182
2019-02-05,16:00,,1025,77.0,49,42,,,25,,,,80,2.0,1.1,181
2019-02-05,17:00,,1025,80.5,47,48,,,20,,,,25,1.2,1.1,182
2019-02-05,18:00,,1025,83.2,40,47,,,20,,,,1,0.6,1.0,188
2019-02-05,19:00,,1025,85.4,32,44,,,22,,,,0,,0.8,181
2019-02-05,20:00,,1026,88.1,25,45,,,23,,,,0,,0.7,175
2019-02-05,21:00,,1026,90.2,23,45,,,24,,,,0,,0.5,191
2019-02-05,22:00,,1026,91.5,38,45,,,24,,,,0,,0.3,221
2019-02-05,23:00,,1026,88.8,15,40,,,27,,,,0,,0.3,247
2019-02-06,,,,,,,,24.32,,,,,,,,
2019-02-06,00:00,,1026,91.1,6,36,,,30,,,,0,,0.4,273
2019-02-06,01:00,,1027,92.1,10,37,,,30,,,,0,,0.3,304
2019-02-06,02:00,,1026,93.2,17,37,,,32,,,,0,,0.5,279
2019-02-06,03:00,,1027,93.8,19,36,,,34,,,,0,,0.3,259
2019-02-06,04:00,,1026,94.6,9,34,,,31,,,,0,,0.5,267
2019-02-06,05:00,,1026,94.1,19,37,,,31,,,,0,,0.4,313
2019-02-06,06:00,,1026,93.1,48,40,,,32,,,,0,,0.4,317
2019-02-06,07:00,,1026,93.3,139,51,,,35,,,,0,,0.4,320
2019-02-06,08:00,,1026,92.6,153,58,,,38,,,,3,,0.3,267
2019-02-06,09:00,,1026,89.0,39,39,,,38,,,,36,,1.2,173
2019-02-06,10:00,,1026,87.0,34,32,,,25,,,,111,0.3,1.4,174
2019-02-06,11:00,,1026,83.0,35,32,,,23,,,,145,1.2,1.1,183
2019-02-06,12:00,,1026,79.3,36,31,,,20,,,,157,2.2,1.2,179
2019-02-06,13:00,,1025,78.8,29,28,,,20,,,,142,2.4,1.3,179
2019-02-06,14:00,,1025,78.2,32,29,,,15,,,,103,2.1,1.4,173
2019-02-06,15:00,,1024,74.6,34,32,,,18,,,,95,2.4,1.6,169
2019-02-06,16:00,,1023,73.2,34,38,,,17,,,,45,2.5,1.4,173
2019-02-06,17:00,,1023,75.8,41,45,,,16,,,,27,1.7,1.0,183
2019-02-06,18:00,,1023,80.8,18,34,,,18,,,,0,0.3,1.1,191
2019-02-06,19:00,,1023,82.4,14,31,,,17,,,,0,,0.8,208
2019-02-06,20:00,,1022,86.6,9,28,,,17,,,,0,,0.9,222
2019-02-06,21:00,,1022,88.4,4,24,,,21,,,,0,,0.8,246
2019-02-06,22:00,,1022,88.6,4,24,,,21,,,,0,,0.7,247
2019-02-06,23:00,,1021,88.1,2,22,,,16,,,,0,,0.8,291
2019-02-07,,,,,,,,20.72,,,,,,,,
2019-02-07,00:00,,1021,88.6,3,22,,,17,,,,0,,0.9,267
2019-02-07,01:00,,1020,87.8,1,20,,,15,,,,0,,0.9,255
2019-02-07,02:00,,1019,87.1,1,19,,,13,,,,0,,0.5,211
2019-02-07,03:00,,1018,88.4,3,21,,,12,,,,0,,0.8,280
2019-02-07,04:00,,1017,88.7,1,24,,,11,,,,0,,1.1,243
2019-02-07,05:00,,1016,88.3,4,23,,,12,,,,0,,1.0,263
2019-02-07,06:00,,1016,88.5,3,25,,,9,,,,0,,0.9,254
2019-02-07,07:00,,1015,87.5,60,42,,,12,,,,0,,0.7,225
2019-02-07,08:00,,1014,85.0,17,30,,,14,,,,2,,1.0,218
2019-02-07,09:00,,1014,83.6,16,26,,,13,,,,37,,1.2,227
2019-02-07,10:00,,1014,81.0,23,25,,,14,,,,79,,1.5,184
2019-02-07,11:00,,1014,78.9,31,29,,,10,,,,89,,1.1,188
2019-02-07,12:00,,1014,77.6,22,25,,,13,,,,134,,1.6,190
2019-02-07,13:00,,1013,78.1,30,28,,,20,,,,114,,1.5,182
2019-02-07,14:00,,1013,77.8,28,30,,,31,,,,107,,1.7,185
2019-02-07,15:00,,1012,79.8,35,36,,,32,,,,78,,1.7,181
2019-02-07,16:00,,1012,84.5,35,41,,,27,,,,38,,1.5,183
2019-02-07,17:00,,1012,89.0,42,51,,,32,,,,10,,1.5,184
2019-02-07,18:00,,1012,89.3,33,50,,,32,,,,0,,1.2,180
2019-02-07,19:00,,1012,90.6,27,51,,,28,,,,0,,1.2,175
2019-02-07,20:00,,1012,92.2,18,45,,,27,,,,0,0.3,1.2,180
2019-02-07,21:00,,1013,92.8,11,43,,,26,,,,0,0.7,1.1,181
2019-02-07,22:00,,1013,93.9,10,40,,,24,,,,0,1.4,1.0,171
2019-02-07,23:00,,1013,92.5,14,37,,,21,,,,0,1.8,0.9,174
2019-02-08,,,,,,,,13.47,,,,,,,,
2019-02-08,00:00,,1014,91.8,2,28,,,18,,,,0,2.3,0.8,194
2019-02-08,01:00,,1014,92.2,2,22,,,18,,,,0,2.5,1.0,182
2019-02-08,02:00,,1014,91.0,3,22,,,17,,,,1,2.9,0.7,172
2019-02-08,03:00,,1014,90.2,7,16,,,15,,,,1,3.3,0.8,196
2019-02-08,04:00,,1015,86.5,8,16,,,14,,,,1,3.7,0.8,181
2019-02-08,05:00,,1015,89.5,19,25,,,12,,,,0,2.8,0.7,190
2019-02-08,06:00,,1015,89.2,25,33,,,12,,,,1,3.3,0.8,184
2019-02-08,07:00,,1015,89.6,34,35,,,15,,,,1,3.4,1.1,184
2019-02-08,08:00,,1015,89.1,38,37,,,16,,,,2,3.4,1.2,180
2019-02-08,09:00,,1016,87.3,25,29,,,16,,,,21,3.7,1.4,183
2019-02-08,10:00,,1016,82.7,22,26,,,17,,,,102,4.8,1.3,191
2019-02-08,11:00,,1016,80.3,21,24,,,16,,,,155,5.3,1.4,201
2019-02-08,12:00,,1016,78.5,21,25,,,15,,,,161,5.7,1.5,193
2019-02-08,13:00,,1016,76.8,22,26,,,12,,,,157,5.9,1.3,198
2019-02-08,14:00,,1016,74.6,16,22,,,10,,,,137,6.2,1.6,203
2019-02-08,15:00,,1015,72.7,28,30,,,11,,,,130,6.7,1.5,191
2019-02-08,16:00,,1015,73.7,17,26,,,11,,,,73,6.3,1.5,192
2019-02-08,17:00,,1014,78.7,28,38,,,12,,,,30,5.5,1.3,177
2019-02-08,18:00,,1014,85.1,23,35,,,14,,,,1,4.2,1.5,172
2019-02-08,19:00,,1014,88.5,20,32,,,16,,,,0,3.4,1.4,181
2019-02-08,20:00,,1013,88.2,7,22,,,16,,,,0,3.5,1.7,181
2019-02-08,21:00,,1012,86.5,6,24,,,14,,,,0,3.6,1.6,180
2019-02-08,22:00,,1012,83.5,5,25,,,14,,,,0,3.7,1.4,182
2019-02-08,23:00,,1011,80.3,4,23,,,14,,,,0,3.8,1.7,178
2019-02-09,,,,,,,,5.90,,,,,,,,
2019-02-09,00:00,,1010,76.2,2,17,,,11,,,,0,4.0,1.8,183
2019-02-09,01:00,,1009,73.0,2,12,,,10,,,,0,4.2,1.7,176
2019-02-09,02:00,,1008,73.7,1,10,,,7,,,,0,4.1,2.2,174
2019-02-09,03:00,,1007,75.2,2,11,,,8,,,,0,3.9,1.9,181
2019-02-09,04:00,,1007,74.7,2,13,,,9,,,,0,3.7,1.5,177
2019-02-09,05:00,,1006,72.0,5,15,,,10,,,,0,4.1,1.5,177
2019-02-09,06:00,,1006,75.4,2,14,,,11,,,,0,3.9,1.3,178
2019-02-09,07:00,,1006,77.4,4,15,,,11,,,,0,4.1,1.6,175
2019-02-09,08:00,,1006,82.6,3,12,,,9,,,,1,4.3,1.7,196
2019-02-09,09:00,,1006,86.0,5,13,,,7,,,,36,4.4,1.8,196
2019-02-09,10:00,,1006,80.6,8,17,,,5,,,,73,5.9,1.4,208
2019-02-09,11:00,,1006,78.9,12,19,,,7,,,,71,6.6,1.3,207
2019-02-09,12:00,,1007,76.1,4,8,,,6,,,,141,7.5,2.3,217
2019-02-09,13:00,,1007,82.1,5,10,,,5,,,,118,6.9,2.1,214
2019-02-09,14:00,,1008,76.8,4,8,,,5,,,,88,7.4,1.8,216
2019-02-09,15:00,,1008,78.1,8,12,,,5,,,,62,7.4,1.8,216
2019-02-09,16:00,,1008,79.5,6,13,,,6,,,,64,7.2,1.6,215
2019-02-09,17:00,,1008,81.5,12,22,,,6,,,,20,6.3,1.1,199
2019-02-09,18:00,,1008,85.9,25,38,,,5,,,,1,5.3,1.0,195
2019-02-09,19:00,,1009,83.0,8,17,,,4,,,,0,5.7,1.3,198
2019-02-09,20:00,,1009,80.6,4,11,,,5,,,,0,6.1,1.5,202
2019-02-09,21:00,,1009,79.8,6,11,,,6,,,,0,6.0,1.2,190
