Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2019-02-01,01:00,,996,84.1,,,20,,,,1,,2.6,90
2019-02-01,02:00,,996,85.8,,,23,,,,1,,2.6,92
2019-02-01,03:00,,996,86.0,,,25,,,,1,,2.8,103
2019-02-01,04:00,,995,85.8,,,27,,,,1,,2.8,98
2019-02-01,05:00,,994,86.1,,,32,,,,1,,3.3,89
2019-02-01,06:00,,994,83.8,,,34,,,,1,,3.6,104
2019-02-01,07:00,,993,81.7,,,33,,,,1,,3.3,103
2019-02-01,08:00,,993,80.4,,,27,,,,1,,3.1,104
2019-02-01,09:00,,993,78.9,,,26,,,,17,0.2,3.1,110
2019-02-01,10:00,,993,75.8,,,29,,,,42,1.0,2.3,126
2019-02-01,11:00,,993,72.0,,,31,,,,43,1.8,1.8,132
2019-02-01,12:00,,994,69.3,,,31,,,,83,2.6,1.9,132
2019-02-01,13:00,,994,68.4,,,39,,,,105,3.2,2.3,141
2019-02-01,14:00,,993,68.8,,,41,,,,88,3.6,2.0,136
2019-02-01,15:00,,993,69.1,,,32,,,,96,3.7,2.0,113
2019-02-01,16:00,,993,67.1,,,32,,,,81,4.3,1.7,142
2019-02-01,17:00,,993,69.1,,,27,,,,14,3.9,1.4,105
2019-02-01,18:00,,992,73.4,,,8,,,,1,3.3,1.5,70
2019-02-01,19:00,,992,77.6,,,4,,,,1,2.8,2.1,85
2019-02-01,20:00,,992,80.1,,,13,,,,1,2.5,1.8,73
2019-02-01,21:00,,992,83.1,,,8,,,,1,2.0,1.6,48
2019-02-01,22:00,,992,85.9,,,13,,,,1,1.4,2.5,51
2019-02-01,23:00,,992,85.5,,,16,,,,1,1.4,3.2,73
2019-02-02,00:00,,992,84.9,,,22,,,,1,1.5,2.4,68
2019-02-02,01:00,,992,87.2,,,27,,,,1,1.6,1.9,52
2019-02-02,02:00,,992,86.8,,,27,,,,1,1.6,1.6,40
2019-02-02,03:00,,992,87.4,,,14,,,,1,1.4,1.8,21
2019-02-02,04:00,,992,86.8,,,14,,,,1,1.5,1.3,21
2019-02-02,05:00,,992,88.2,,,13,,,,1,1.4,1.7,13
2019-02-02,06:00,,992,90.1,,,10,,,,1,1.3,1.2,11
2019-02-02,07:00,,992,90.0,,,19,,,,1,1.5,0.7,26
2019-02-02,08:00,,993,92.4,,,18,,,,1,1.3,0.7,347
2019-02-02,09:00,,993,93.1,,,13,,,,8,1.4,0.8,18
2019-02-02,10:00,,994,92.2,,,14,,,,19,1.8,0.5,323
2019-02-02,11:00,,995,95.2,,,10,,,,35,1.1,1.5,309
2019-02-02,12:00,,995,96.3,,,14,,,,48,1.2,1.4,287
2019-02-02,13:00,,995,97.5,,,14,,,,35,1.1,1.9,267
2019-02-02,14:00,,996,98.1,,,11,,,,33,1.1,1.9,278
2019-02-02,15:00,,997,98.1,,,8,,,,19,1.1,1.8,276
2019-02-02,16:00,,997,98.2,,,6,,,,20,1.0,1.6,288
2019-02-02,17:00,,999,98.3,,,7,,,,7,1.1,1.9,250
2019-02-02,18:00,,999,97.9,,,5,,,,1,1.1,1.9,262
2019-02-02,19:00,,1000,97.4,,,5,,,,1,1.1,1.8,263
2019-02-02,20:00,,1001,96.4,,,6,,,,1,1.3,1.3,236
2019-02-02,21:00,,1002,95.0,,,3,,,,1,1.6,1.0,255
2019-02-02,22:00,,1002,94.5,,,3,,,,1,1.5,1.7,306
2019-02-02,23:00,,1003,94.3,,,5,,,,1,0.9,2.6,308
2019-02-03,00:00,,1004,95.3,,,7,,,,1,0.9,2.6,309
2019-02-03,01:00,,1005,95.7,,,12,,,,1,0.9,2.7,310
2019-02-03,02:00,,1006,96.2,,,13,,,,1,0.8,3.1,317
2019-02-03,03:00,,1006,95.7,,,20,,,,1,0.8,3.9,319
2019-02-03,04:00,,1007,93.3,,,31,,,,1,0.6,3.8,331
2019-02-03,05:00,,1007,91.9,,,31,,,,1,0.6,3.2,319
2019-02-03,06:00,,1008,90.7,,,30,,,,1,0.8,3.0,325
2019-02-03,07:00,,1008,93.0,,,28,,,,1,0.6,4.1,321
2019-02-03,08:00,,1009,92.6,,,34,,,,1,0.2,5.0,319
2019-02-03,09:00,,1010,92.7,,,36,,,,8,0.0,5.5,317
2019-02-03,10:00,,1011,91.6,,,40,,,,14,0.2,5.3,322
2019-02-03,11:00,,1011,92.3,,,39,,,,20,0.3,5.5,324
2019-02-03,12:00,,1012,92.3,,,38,,,,27,0.4,6.1,323
2019-02-03,13:00,,1012,92.3,,,38,,,,44,0.5,6.7,319
2019-02-03,14:00,,1013,95.5,,,36,,,,31,0.4,6.1,320
2019-02-03,15:00,,1013,96.7,,,34,,,,27,0.5,6.5,320
2019-02-03,16:00,,1014,95.8,,,35,,,,14,0.7,5.8,324
2019-02-03,17:00,,1015,93.1,,,38,,,,6,0.8,5.1,319
2019-02-03,18:00,,1016,90.9,,,41,,,,1,0.8,4.7,317
2019-02-03,19:00,,1018,89.6,,,38,,,,1,0.9,3.3,306
2019-02-03,20:00,,1019,89.1,,,27,,,,1,1.0,2.6,296
2019-02-03,21:00,,1019,87.7,,,27,,,,1,1.2,3.2,294
2019-02-03,22:00,,1020,85.2,,,32,,,,1,1.3,2.8,291
2019-02-03,23:00,,1021,85.1,,,35,,,,1,1.2,3.3,295
2019-02-04,00:00,,1022,87.8,,,36,,,,1,1.0,3.0,290
2019-02-04,01:00,,1023,90.4,,,28,,,,1,0.7,2.8,285
2019-02-04,02:00,,1023,91.2,,,35,,,,1,0.6,3.0,281
2019-02-04,03:00,,1024,91.4,,,36,,,,1,0.6,2.3,263
2019-02-04,04:00,,1025,90.6,,,38,,,,1,0.3,1.7,243
2019-02-04,05:00,,1026,90.3,,,41,,,,1,0.1,2.0,249
2019-02-04,06:00,,1026,90.9,,,35,,,,1,0.0,1.9,243
2019-02-04,07:00,,1027,92.0,,,33,,,,1,,1.5,237
2019-02-04,08:00,,1027,91.4,,,33,,,,1,,1.6,219
2019-02-04,09:00,,1028,88.4,,,20,,,,50,0.0,1.3,206
2019-02-04,10:00,,1028,83.3,,,30,,,,182,1.3,1.8,201
2019-02-04,11:00,,1028,79.3,,,37,,,,289,2.4,2.3,201
2019-02-04,12:00,,1028,74.2,,,44,,,,358,3.5,2.8,199
2019-02-04,13:00,,1027,66.6,,,51,,,,376,4.8,2.9,205
2019-02-04,14:00,,1027,64.8,,,52,,,,342,5.2,2.7,199
2019-02-04,15:00,,1027,59.2,,,56,,,,231,5.8,2.7,195
2019-02-04,16:00,,1026,61.9,,,54,,,,155,5.0,3.3,166
2019-02-04,17:00,,1026,71.9,,,49,,,,24,3.2,3.2,165
