Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_TEOM,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
2019-02-02,20:00,,1001,89.8,29,33,,60,,,0,2.9,0.1,108
2019-02-02,21:00,,1002,90.6,43,33,,71,,,0,2.7,0.0,263
2019-02-02,22:00,,1002,90.8,41,33,,82,,,0,2.7,0.1,24
2019-02-02,23:00,,1003,89.9,36,31,,70,,,0,2.7,0.1,8
2019-02-03,00:00,,1004,89.4,9,27,,62,,,0,2.3,0.2,338
2019-02-03,01:00,,1005,90.7,4,24,,58,,,0,1.8,0.6,346
2019-02-03,02:00,,1005,91.1,2,21,,52,,,0,1.4,0.9,349
2019-02-03,03:00,,1006,92.8,2,22,,49,,,0,0.8,1.5,359
2019-02-03,04:00,,1006,94.5,1,21,,49,,,0,0.6,1.1,357
2019-02-03,05:00,,1007,93.9,1,16,,52,,,0,0.6,1.7,341
2019-02-03,06:00,,1008,89.5,1,11,,49,,,0,0.4,2.3,347
2019-02-03,07:00,,1008,90.9,1,11,,48,,,0,0.2,1.3,353
2019-02-03,08:00,,1009,93.0,2,15,,51,,,0,0.2,0.7,341
2019-02-03,09:00,,1009,95.0,3,15,,48,,,3,0.0,1.3,335
2019-02-03,10:00,,1010,95.7,3,13,,50,,,12,,2.2,332
2019-02-03,11:00,,1010,96.8,4,13,,49,,,24,,1.9,331
2019-02-03,12:00,,1011,96.4,7,15,,46,,,30,,1.5,328
2019-02-03,13:00,,1011,95.5,5,13,,32,,,29,0.1,1.3,328
2019-02-03,14:00,,1012,95.4,5,14,,29,,,24,,1.7,328
2019-02-03,15:00,,1012,95.2,6,15,,28,,,20,,1.5,329
2019-02-03,16:00,,1014,95.1,5,16,,25,,,14,0.1,1.3,330
2019-02-03,17:00,,1014,95.5,5,17,,17,,,5,0.1,1.0,329
2019-02-03,18:00,,1016,95.7,3,16,,12,,,0,0.0,1.2,328
2019-02-03,19:00,,1017,95.0,3,15,,15,,,0,,1.2,326
2019-02-03,20:00,,1018,94.1,3,17,,22,,,0,,0.9,320
2019-02-03,21:00,,1019,91.9,1,15,,22,,,0,0.1,1.0,323
2019-02-03,22:00,,1020,90.5,2,21,,21,,,0,0.3,0.2,309
2019-02-03,23:00,,1021,88.3,2,20,,18,,,0,0.5,0.4,308
2019-02-04,00:00,,1021,87.7,1,15,,13,,,0,0.5,0.5,306
2019-02-04,01:00,,1022,87.5,1,15,,11,,,0,0.3,0.3,300
2019-02-04,02:00,,1023,87.6,1,18,,13,,,0,0.4,0.0,264
2019-02-04,03:00,,1024,86.7,1,19,,13,,,0,0.3,0.0,220
2019-02-04,04:00,,1025,86.4,4,24,,14,,,0,0.3,0.0,200
2019-02-04,05:00,,1025,87.6,4,19,,13,,,0,,0.1,220
2019-02-04,06:00,,1026,87.1,7,25,,11,,,0,,0.2,232
2019-02-04,07:00,,1027,86.8,13,29,,11,,,0,,0.2,227
2019-02-04,08:00,,1027,87.3,45,52,,13,,,1,,0.1,205
2019-02-04,09:00,,1028,86.1,20,39,,16,,,42,,0.3,183
2019-02-04,10:00,,1028,76.4,27,38,,19,,,229,1.0,0.7,184
2019-02-04,11:00,,1028,73.3,31,36,,21,,,278,1.8,0.7,181
2019-02-04,12:00,,1029,68.2,25,31,,20,,,433,3.2,0.9,182
2019-02-04,13:00,,1028,64.2,18,26,,17,,,424,4.2,1.8,188
2019-02-04,14:00,,1028,61.7,15,23,,16,,,376,5.4,1.7,188
2019-02-04,15:00,,1028,62.5,13,22,,14,,,269,5.4,1.9,190
2019-02-04,16:00,,1028,70.0,16,25,,15,,,95,3.1,2.1,189
2019-02-04,17:00,,1028,74.2,22,39,,18,,,28,1.9,1.5,186
2019-02-04,18:00,,1027,79.7,68,68,,24,,,0,0.5,0.3,186
2019-02-04,19:00,,1027,82.0,33,55,,39,,,0,,0.4,187
2019-02-04,20:00,,1027,80.8,11,42,,31,,,0,,0.6,156
2019-02-04,21:00,,1027,80.9,15,43,,20,,,0,,0.4,161
2019-02-04,22:00,,1027,85.7,61,61,,27,,,0,,0.1,327
2019-02-04,23:00,,1027,86.8,34,58,,31,,,0,,0.1,46
2019-02-05,00:00,,1027,85.4,25,57,,34,,,0,,0.0,228
2019-02-05,01:00,,1027,81.0,2,28,,22,,,0,,0.5,183
2019-02-05,02:00,,1027,74.4,1,14,,10,,,0,,1.7,190
2019-02-05,03:00,,1026,72.3,1,12,,8,,,0,,1.6,186
2019-02-05,04:00,,1026,70.4,1,11,,8,,,0,,1.4,185
2019-02-05,05:00,,1026,70.6,2,19,,7,,,0,,1.0,192
2019-02-05,06:00,,1026,70.5,10,36,,7,,,0,,0.8,189
2019-02-05,07:00,,1026,68.4,11,31,,7,,,0,,1.6,191
2019-02-05,08:00,,1026,69.4,17,35,,14,,,3,,1.7,191
2019-02-05,09:00,,1026,71.2,15,37,,37,,,40,,1.0,189
2019-02-05,10:00,,1026,69.1,15,24,,38,,,113,0.7,1.5,215
2019-02-05,11:00,,1026,67.4,17,27,,21,,,182,1.8,1.2,203
2019-02-05,12:00,,1027,64.9,16,25,,24,,,234,3.2,1.1,212
2019-02-05,13:00,,1027,66.0,16,25,,20,,,219,3.4,1.4,207
2019-02-05,14:00,,1027,65.7,18,27,,24,,,224,4.1,1.2,192
2019-02-05,15:00,,1027,68.1,16,29,,21,,,183,3.6,1.7,180
2019-02-05,16:00,,1027,69.8,19,33,,24,,,92,3.3,1.6,200
2019-02-05,17:00,,1027,73.2,20,40,,27,,,30,2.6,0.5,194
2019-02-05,18:00,,1027,77.4,51,63,,27,,,1,1.6,0.5,188
2019-02-05,19:00,,1027,78.2,15,46,,33,,,0,1.2,1.0,189
2019-02-05,20:00,,1027,78.3,9,43,,29,,,0,1.3,0.8,197
2019-02-05,21:00,,1028,79.3,6,44,,31,,,0,1.1,1.0,190
2019-02-05,22:00,,1028,80.3,5,40,,31,,,0,1.0,1.1,189
2019-02-05,23:00,,1028,80.3,5,33,,29,,,0,1.0,1.4,190
2019-02-06,00:00,,1028,79.8,1,29,,30,,,0,1.2,1.0,195
2019-02-06,01:00,,1028,80.4,1,25,,31,,,0,1.2,0.8,193
2019-02-06,02:00,,1028,80.5,1,25,,28,,,0,1.1,1.1,191
2019-02-06,03:00,,1028,82.5,1,25,,29,,,0,0.1,1.1,190
2019-02-06,04:00,,1028,84.8,1,24,,29,,,0,,0.5,189
2019-02-06,05:00,,1028,85.6,25,39,,32,,,0,,0.0,189
2019-02-06,06:00,,1027,87.0,55,46,,31,,,0,,0.0,226
2019-02-06,07:00,,1027,87.5,85,46,,32,,,0,,0.0,131
2019-02-06,08:00,,1027,87.7,154,56,,33,,,4,,0.0,217
2019-02-06,09:00,,1027,84.9,158,60,,36,,,62,,0.0,221
2019-02-06,10:00,,1027,71.3,91,55,,38,,,222,1.9,0.2,202
2019-02-06,11:00,,1027,69.8,17,29,,23,,,263,3.7,1.3,197
2019-02-06,12:00,,1026,67.5,13,18,,19,,,369,4.6,2.2,209
2019-02-06,13:00,,1025,64.3,10,15,,16,,,409,5.7,2.1,211
2019-02-06,14:00,,1025,55.2,10,18,,10,,,383,7.3,2.0,208
2019-02-06,15:00,,1024,44.5,10,18,,10,,,309,8.4,1.7,212
2019-02-06,16:00,,1023,49.4,11,22,,9,,,93,6.7,1.8,209
2019-02-06,17:00,,1023,57.4,28,54,,13,,,25,5.0,0.6,202
2019-02-06,18:00,,1023,63.9,46,73,,22,,,0,3.3,0.2,223
2019-02-06,19:00,,1022,72.1,68,78,,22,,,0,1.4,0.0,130
2019-02-06,20:00,,1022,78.3,74,74,,26,,,0,0.2,0.0,130
2019-02-06,21:00,,1022,82.2,63,68,,30,,,0,,0.1,180
2019-02-06,22:00,,1021,84.0,38,64,,29,,,0,,0.0,136
2019-02-06,23:00,,1021,85.1,46,61,,27,,,0,,0.0,300
2019-02-07,00:00,,1021,87.0,64,63,,32,,,0,,0.2,355
2019-02-07,01:00,,1020,87.2,20,56,,34,,,0,,0.1,311
2019-02-07,02:00,,1019,87.6,29,57,,36,,,0,,0.0,206
2019-02-07,03:00,,1019,87.0,29,58,,34,,,0,,0.1,21
2019-02-07,04:00,,1018,86.2,28,57,,31,,,0,,0.1,287
2019-02-07,05:00,,1017,86.6,48,57,,31,,,0,,0.1,302
2019-02-07,06:00,,1016,86.9,73,58,,30,,,0,,0.1,308
2019-02-07,07:00,,1016,86.0,91,61,,29,,,0,,0.0,247
2019-02-07,08:00,,1015,86.1,149,70,,34,,,4,,0.2,286
2019-02-07,09:00,,1014,83.8,112,64,,40,,,37,,0.1,328
2019-02-07,10:00,,1014,76.0,84,64,,41,,,89,,0.1,12
2019-02-07,11:00,,1014,68.7,62,61,,37,,,138,0.5,0.8,208
2019-02-07,12:00,,1014,61.2,13,24,,29,,,202,2.0,2.2,226
2019-02-07,13:00,,1013,58.8,16,24,,28,,,175,2.4,1.9,219
2019-02-07,14:00,,1013,58.3,15,28,,37,,,153,2.8,1.7,224
2019-02-07,15:00,,1013,68.5,11,28,,31,,,81,2.9,2.2,212
2019-02-07,16:00,,1013,71.5,16,34,,24,,,34,2.4,2.3,214
2019-02-07,17:00,,1013,75.6,11,32,,22,,,16,2.5,2.4,210
2019-02-07,18:00,,1012,78.2,8,31,,28,,,2,2.5,2.9,210
2019-02-07,19:00,,1013,80.7,7,32,,26,,,1,2.3,2.5,214
2019-02-07,20:00,,1013,83.1,4,33,,28,,,0,2.3,2.1,203
2019-02-07,21:00,,1014,84.5,2,31,,26,,,0,2.2,2.4,219
2019-02-07,22:00,,1014,85.3,3,33,,27,,,0,2.0,2.4,194
2019-02-07,23:00,,1014,84.1,2,30,,25,,,0,2.4,1.7,196
2019-02-08,00:00,,1015,83.8,1,27,,21,,,0,2.5,1.7,193
2019-02-08,01:00,,1015,84.3,1,23,,18,,,0,2.7,1.5,192
2019-02-08,02:00,,1015,84.4,1,21,,18,,,0,2.9,1.9,189
2019-02-08,03:00,,1016,82.9,1,18,,17,,,0,3.4,1.9,187
2019-02-08,04:00,,1016,82.0,1,16,,15,,,0,3.6,1.4,185
2019-02-08,05:00,,1016,81.5,1,16,,14,,,0,3.1,1.0,183
2019-02-08,06:00,,1016,81.5,8,27,,16,,,0,2.8,1.2,190
2019-02-08,07:00,,1017,83.0,14,36,,18,,,0,2.8,1.1,188
2019-02-08,08:00,,1017,83.8,29,50,,20,,,4,2.9,0.8,191
2019-02-08,09:00,,1017,81.1,11,28,,26,,,44,4.0,2.5,181
2019-02-08,10:00,,1017,76.9,14,24,,20,,,129,5.1,2.2,192
2019-02-08,11:00,,1017,71.8,10,17,,25,,,275,6.3,2.9,202
2019-02-08,12:00,,1017,68.6,13,16,,20,,,374,7.0,3.2,199
2019-02-08,13:00,,1017,67.5,9,14,,13,,,342,7.1,3.3,198
2019-02-08,14:00,,1016,65.3,10,16,,15,,,338,7.6,2.9,190
2019-02-08,15:00,,1016,63.0,10,16,,11,,,281,7.9,3.1,191
2019-02-08,16:00,,1015,64.9,9,18,,12,,,113,7.1,3.0,195
2019-02-08,17:00,,1015,69.7,6,23,,15,,,36,6.0,2.3,185
2019-02-08,18:00,,1015,73.6,9,28,,12,,,0,5.1,2.2,182
2019-02-08,19:00,,1014,75.8,5,22,,14,,,0,4.7,2.4,183
2019-02-08,20:00,,1014,77.7,4,22,,13,,,0,4.4,1.6,179
2019-02-08,21:00,,1013,75.9,2,19,,16,,,0,4.7,2.0,184
2019-02-08,22:00,,1012,69.7,2,19,,13,,,0,5.4,3.0,183
2019-02-08,23:00,,1011,64.3,1,17,,16,,,0,5.7,2.4,181
2019-02-09,00:00,,1010,58.4,1,11,,13,,,0,6.2,3.2,179
2019-02-09,01:00,,1009,56.5,1,11,,9,,,0,6.2,2.9,186
2019-02-09,02:00,,1009,53.2,1,9,,11,,,0,6.5,2.4,188
2019-02-09,03:00,,1008,53.7,1,8,,8,,,0,6.6,3.2,178
2019-02-09,04:00,,1007,57.0,1,10,,8,,,0,6.1,2.9,185
2019-02-09,05:00,,1007,59.7,1,11,,9,,,0,5.7,3.3,186
2019-02-09,06:00,,1006,61.5,2,12,,9,,,0,5.9,2.4,189
2019-02-09,07:00,,1006,63.5,1,9,,11,,,0,6.4,3.7,202
2019-02-09,08:00,,1006,68.9,1,10,,7,,,3,5.6,3.5,199
2019-02-09,09:00,,1007,72.8,3,12,,10,,,59,5.7,3.4,199
2019-02-09,10:00,,1007,72.7,4,12,,9,,,145,6.4,3.1,205
2019-02-09,11:00,,1007,67.6,5,12,,7,,,245,8.0,2.9,207
2019-02-09,12:00,,1008,66.1,4,10,,11,,,221,8.4,2.8,227
2019-02-09,13:00,,1008,60.4,3,7,,9,,,319,9.4,3.6,244
2019-02-09,14:00,,1009,60.5,2,6,,10,,,220,9.2,4.2,242
2019-02-09,15:00,,1009,55.6,2,6,,7,,,277,10.2,3.4,253
2019-02-09,16:00,,1009,60.1,2,7,,7,,,113,9.4,3.3,218
2019-02-09,17:00,,1009,64.6,2,8,,7,,,42,8.3,2.7,207
2019-02-09,18:00,,1009,72.2,3,14,,9,,,1,6.9,2.5,187
2019-02-09,19:00,,1010,75.1,3,15,,9,,,0,6.3,2.5,182
2019-02-09,20:00,,1010,73.3,2,12,,11,,,0,6.4,2.6,188
2019-02-09,21:00,,1010,72.8,2,10,,12,,,0,6.4,2.7,190
2019-02-09,22:00,,1011,72.7,1,8,,10,,,0,6.3,2.8,195
2019-02-09,23:00,,1011,74.1,2,9,,8,,,0,6.1,2.6,191
2019-02-10,00:00,,1011,75.2,1,8,,8,,,0,6.2,2.1,192
2019-02-10,01:00,,1011,75.8,1,8,,7,,,0,6.1,1.4,194
2019-02-10,02:00,,1011,76.6,1,6,,5,,,0,5.7,1.6,203
2019-02-10,03:00,,1011,77.8,1,8,,11,,,0,5.3,2.0,189
2019-02-10,04:00,,1010,79.2,1,8,,9,,,0,4.9,1.9,183
2019-02-10,05:00,,1009,76.2,1,8,,12,,,0,5.4,2.2,182
2019-02-10,06:00,,1008,73.1,1,7,,11,,,0,5.8,2.2,183
2019-02-10,07:00,,1007,70.9,1,8,,13,,,0,6.1,2.5,178
2019-02-10,08:00,,1006,66.6,1,8,,10,,,2,6.9,2.2,183
2019-02-10,09:00,,1004,66.5,1,7,,7,,,25,7.5,3.1,179
2019-02-10,10:00,,1003,64.4,1,8,,7,,,78,8.3,3.3,180
2019-02-10,11:00,,1002,61.5,2,9,,4,,,193,9.4,3.4,189
2019-02-10,12:00,,1000,57.9,1,7,,5,,,177,10.3,5.5,187
2019-02-10,13:00,,999,63.5,1,7,,5,,,76,9.3,5.3,181
2019-02-10,14:00,,997,59.1,1,7,,0,,,121,10.6,5.0,185
2019-02-10,15:00,,996,58.1,1,8,,5,,,110,10.9,5.0,186
2019-02-10,16:00,,995,55.5,1,8,,9,,,85,10.8,5.2,184
2019-02-10,17:00,,995,55.3,1,9,,10,,,26,10.6,4.5,194
2019-02-10,18:00,,994,66.1,2,10,,8,,,1,9.2,4.4,190
2019-02-10,19:00,,994,71.7,2,8,,6,,,0,8.9,3.6,201
2019-02-10,20:00,,994,76.5,1,7,,6,,,0,8.6,3.7,203
2019-02-10,21:00,,995,73.1,1,6,,7,,,0,8.3,2.6,223
2019-02-10,22:00,,995,72.7,1,7,,4,,,0,7.6,3.0,218
2019-02-10,23:00,,996,74.9,1,7,,4,,,0,6.5,3.5,219
2019-02-11,00:00,,996,75.4,1,6,,0,,,0,5.8,3.4,220
2019-02-11,01:00,,997,74.8,1,7,,2,,,0,5.8,2.7,228
2019-02-11,02:00,,997,79.0,1,4,,4,,,0,5.3,3.0,237
2019-02-11,03:00,,998,84.4,1,5,,1,,,1,4.6,3.4,257
2019-02-11,04:00,,1000,89.4,1,6,,3,,,1,3.3,3.4,272
2019-02-11,05:00,,1001,90.7,1,7,,5,,,1,2.7,2.9,262
2019-02-11,06:00,,1002,86.3,3,11,,4,,,0,3.2,2.9,271
2019-02-11,07:00,,1004,84.1,6,19,,5,,,1,3.4,1.9,261
2019-02-11,08:00,,1005,84.1,12,22,,7,,,3,3.4,2.4,261
2019-02-11,09:00,,1006,84.6,9,21,,8,,,43,3.6,2.1,268
2019-02-11,10:00,,1007,80.7,7,16,,8,,,89,4.3,2.6,275
2019-02-11,11:00,,1008,75.8,7,13,,10,,,184,5.0,3.5,285
2019-02-11,12:00,,1009,67.4,8,12,,6,,,144,5.6,4.0,280
2019-02-11,13:00,,1010,68.8,5,13,,11,,,84,5.6,3.6,280
2019-02-11,14:00,,1011,68.7,6,11,,8,,,168,5.9,4.3,284
2019-02-11,15:00,,1012,72.9,8,12,,7,,,79,5.5,3.5,291
2019-02-11,16:00,,1013,80.2,14,17,,8,,,48,3.9,2.8,297
2019-02-11,17:00,,1014,73.4,8,15,,10,,,35,4.5,3.4,280
2019-02-11,18:00,,1016,82.9,8,15,,7,,,3,2.8,3.3,298
2019-02-11,19:00,,1017,81.3,4,13,,7,,,0,3.1,2.4,288
2019-02-11,20:00,,1018,82.0,3,15,,11,,,1,3.1,2.1,275
2019-02-11,21:00,,1020,77.1,1,11,,11,,,0,3.0,2.2,283
2019-02-11,22:00,,1021,76.0,2,11,,10,,,0,2.3,1.9,290
2019-02-11,23:00,,1022,73.3,2,9,,13,,,0,2.1,2.3,298
2019-02-12,00:00,,1022,72.4,1,8,,13,,,0,1.9,1.9,284
2019-02-12,01:00,,1023,72.9,1,8,,13,,,0,1.9,2.2,274
2019-02-12,02:00,,1023,67.7,1,5,,13,,,0,2.6,2.6,297
2019-02-12,03:00,,1024,69.6,1,6,,7,,,0,2.4,2.5,304
2019-02-12,04:00,,1024,71.3,1,6,,7,,,0,2.4,2.3,279
2019-02-12,05:00,,1024,67.6,2,6,,7,,,0,2.5,3.0,290
2019-02-12,06:00,,1025,65.2,4,8,,4,,,0,2.5,2.7,285
2019-02-12,07:00,,1025,67.0,9,17,,6,,,0,2.4,2.0,284
2019-02-12,08:00,,1026,80.1,13,25,,7,,,3,1.5,1.9,307
2019-02-12,09:00,,1026,89.5,12,30,,7,,,24,1.2,0.9,282
2019-02-12,10:00,,1027,87.9,15,27,,18,,,107,1.7,1.9,296
2019-02-12,11:00,,1027,85.7,12,20,,16,,,159,2.4,1.9,290
2019-02-12,12:00,,1028,81.6,12,21,,14,,,129,2.7,2.2,300
2019-02-12,13:00,,1028,76.6,7,14,,10,,,326,3.9,2.6,297
2019-02-12,14:00,,1028,71.3,8,13,,10,,,187,4.5,2.8,289
2019-02-12,15:00,,1029,75.3,10,18,,7,,,72,3.6,2.6,306
2019-02-12,16:00,,1029,71.9,15,20,,8,,,101,4.2,2.3,298
2019-02-12,17:00,,1030,71.6,10,24,,8,,,25,4.1,1.5,294
2019-02-12,18:00,,1030,71.5,13,28,,14,,,3,3.8,1.3,289
2019-02-12,19:00,,1031,75.8,8,24,,14,,,0,3.5,1.2,273
2019-02-12,20:00,,1031,77.8,6,22,,12,,,0,3.1,0.9,259
2019-02-12,21:00,,1032,80.6,3,17,,13,,,0,2.4,0.8,236
2019-02-12,22:00,,1032,82.1,2,16,,14,,,0,2.0,0.8,226
2019-02-12,23:00,,1032,80.6,2,14,,13,,,0,2.6,0.8,242
2019-02-13,00:00,,1032,78.4,1,12,,11,,,0,3.1,1.1,247
2019-02-13,01:00,,1033,78.2,1,12,,13,,,0,3.3,1.1,247
2019-02-13,02:00,,1033,78.8,1,11,,14,,,0,3.2,1.3,247
2019-02-13,03:00,,1033,79.2,1,11,,15,,,0,3.1,1.2,241
2019-02-13,04:00,,1033,77.9,1,12,,16,,,0,3.2,1.3,235
2019-02-13,05:00,,1033,78.5,4,20,,15,,,0,3.0,1.4,201
2019-02-13,06:00,,1032,78.5,25,27,,17,,,0,2.8,1.6,203
2019-02-13,07:00,,1033,77.9,21,35,,16,,,0,3.0,1.2,193
2019-02-13,08:00,,1033,75.6,20,30,,21,,,7,3.6,0.9,232
2019-02-13,09:00,,1033,75.8,16,31,,20,,,34,3.8,1.6,198
2019-02-13,10:00,,1033,72.8,13,27,,17,,,60,4.8,1.5,218
2019-02-13,11:00,,1033,73.1,5,14,,15,,,75,5.2,2.2,243
2019-02-13,12:00,,1033,76.0,8,16,,19,,,80,5.6,1.9,250
2019-02-13,13:00,,1033,76.5,8,16,,18,,,87,6.2,1.6,238
2019-02-13,14:00,,1033,78.2,15,27,,13,,,64,6.2,1.3,209
2019-02-13,15:00,,1033,78.8,14,26,,18,,,66,6.2,1.8,193
2019-02-13,16:00,,1033,74.6,19,28,,18,,,56,6.5,2.0,193
2019-02-13,17:00,,1033,75.0,13,33,,17,,,15,6.6,1.5,197
2019-02-13,18:00,,1034,76.6,11,28,,20,,,2,6.3,1.5,193
2019-02-13,19:00,,1034,76.1,7,27,,20,,,0,5.9,1.5,199
2019-02-13,20:00,,1034,74.9,5,29,,22,,,0,5.9,1.2,199
2019-02-13,21:00,,1034,73.4,5,30,,24,,,0,5.8,1.0,193
2019-02-13,22:00,,1034,72.6,3,32,,22,,,0,5.6,1.4,186
2019-02-13,23:00,,1034,69.3,4,33,,23,,,0,5.8,0.7,197
2019-02-14,00:00,,1034,67.6,5,36,,22,,,0,6.0,0.2,194
2019-02-14,01:00,,1034,69.1,2,27,,17,,,0,5.0,0.5,197
2019-02-14,02:00,,1034,74.9,3,32,,17,,,0,3.6,0.3,189
2019-02-14,03:00,,1034,74.7,2,27,,17,,,0,3.0,0.2,205
2019-02-14,04:00,,1034,80.3,3,31,,16,,,0,1.8,0.0,260
2019-02-14,05:00,,1034,83.1,13,32,,16,,,0,1.3,0.2,192
2019-02-14,06:00,,1035,83.9,37,37,,16,,,0,1.2,0.1,258
2019-02-14,07:00,,1035,84.2,66,40,,16,,,0,1.2,0.2,200
2019-02-14,08:00,,1035,83.8,93,49,,23,,,4,1.4,0.3,200
2019-02-14,09:00,,1035,78.7,62,51,,22,,,49,2.5,0.3,218
2019-02-14,10:00,,1036,68.9,66,51,,30,,,127,4.8,0.5,205
2019-02-14,11:00,,1036,62.3,31,41,,35,,,237,6.2,0.9,191
2019-02-14,12:00,,1036,54.4,21,30,,31,,,414,8.4,1.6,204
2019-02-14,13:00,,1035,49.1,9,16,,21,,,439,10.0,1.6,257
2019-02-14,14:00,,1035,45.0,13,19,,18,,,409,12.1,1.2,263
2019-02-14,15:00,,1035,41.3,9,17,,25,,,333,13.5,1.1,266
2019-02-14,16:00,,1035,42.8,31,33,,24,,,126,12.6,0.9,275
2019-02-14,17:00,,1035,46.9,34,46,,33,,,24,11.0,0.5,221
2019-02-14,18:00,,1035,57.9,199,82,,77,,,2,8.4,0.2,199
2019-02-14,19:00,,1034,69.4,166,64,,110,,,0,5.4,0.1,181
2019-02-14,20:00,,1034,75.6,105,53,,72,,,0,3.6,0.1,172
2019-02-14,21:00,,1034,79.3,77,47,,47,,,0,2.4,0.1,180
2019-02-14,22:00,,1035,81.9,64,42,,37,,,0,1.5,0.1,181
2019-02-14,23:00,,1035,85.0,60,38,,35,,,0,0.8,0.1,205
2019-02-15,00:00,,1035,85.9,32,36,,40,,,0,0.3,0.1,171
2019-02-15,01:00,,1035,86.3,21,36,,27,,,0,,0.1,170
2019-02-15,02:00,,1035,86.6,14,34,,23,,,0,,0.2,179
2019-02-15,03:00,,1035,86.8,13,30,,18,,,0,,0.1,170
2019-02-15,04:00,,1035,86.7,4,27,,17,,,0,,0.0,162
2019-02-15,05:00,,1035,86.7,23,30,,14,,,0,,0.1,183
2019-02-15,06:00,,1034,87.5,42,31,,15,,,0,,0.1,188
2019-02-15,07:00,,1034,87.7,108,47,,17,,,0,,0.1,185
2019-02-15,08:00,,1034,87.2,176,55,,20,,,5,,0.1,187
2019-02-15,09:00,,1034,80.2,142,51,,30,,,110,1.2,0.1,163
2019-02-15,10:00,,1034,60.7,70,47,,33,,,270,7.0,0.5,187
2019-02-15,11:00,,1034,55.4,36,43,,25,,,368,8.9,0.8,187
2019-02-15,12:00,,1034,50.1,25,38,,23,,,432,11.0,0.9,201
2019-02-15,13:00,,1034,43.0,18,34,,27,,,449,14.0,0.8,198
