Datum,Zeit,BEN,DRUCK,FEUCHT,NO,NO2,O3,PM10_HVS,PM10_TEOM,PM2.5,RUSS_PM1,SO2,STRAHL,TEMP,WINDGE,WINDRI
yyyy-mm-dd,hh:mm,µg/m³,hPa,PROZ,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,W/m2,GRADC,m/sec,GRAD
2019-02-01,,,,,,,,25.97,,23.88,,,,,,
2019-02-01,01:00,,1000,76.8,1,11,53,,26,,0.85,2.7,0,0.2,1.5,173
2019-02-01,02:00,,1000,76.7,1,11,55,,25,,0.74,2.8,0,,1.4,175
2019-02-01,03:00,,1000,76.6,1,11,56,,22,,0.72,3.3,0,,1.7,174
2019-02-01,04:00,,1000,75.9,1,11,56,,26,,0.70,3.1,0,,1.8,170
2019-02-01,05:00,,999,75.2,1,10,56,,22,,0.69,2.6,0,0.2,1.4,175
2019-02-01,06:00,,998,74.5,1,13,53,,22,,0.69,2.4,0,0.4,1.3,169
2019-02-01,07:00,,998,74.5,1,15,51,,22,,0.62,3.0,0,0.4,1.8,170
2019-02-01,08:00,,998,74.7,1,20,44,,23,,0.70,5.0,1,0.6,1.9,170
2019-02-01,09:00,,998,73.8,1,19,42,,24,,0.75,5.0,24,0.9,2.1,174
2019-02-01,10:00,,997,71.7,2,16,44,,22,,0.75,5.5,88,1.3,2.2,168
2019-02-01,11:00,,997,70.2,2,16,44,,25,,0.77,5.8,92,1.9,2.0,166
2019-02-01,12:00,,998,67.9,2,17,43,,27,,0.84,5.6,113,2.5,1.7,162
2019-02-01,13:00,,998,67.5,2,19,41,,27,,0.90,5.9,96,2.7,1.6,168
2019-02-01,14:00,,998,68.4,3,23,36,,26,,1.06,5.5,67,2.7,1.5,170
2019-02-01,15:00,,998,68.3,3,25,36,,30,,1.16,5.8,68,2.9,1.6,169
2019-02-01,16:00,,997,68.2,3,31,30,,30,,1.32,6.1,41,3.2,0.9,129
2019-02-01,17:00,,997,74.5,3,33,27,,28,,1.37,6.0,9,2.9,0.9,125
2019-02-01,18:00,,996,76.9,2,31,29,,26,,1.42,5.0,0,2.4,1.2,175
2019-02-01,19:00,,996,75.7,1,27,32,,30,,1.50,4.1,0,2.6,0.7,178
2019-02-01,20:00,,996,74.3,1,23,37,,33,,1.40,3.7,0,3.0,1.0,173
2019-02-01,21:00,,995,76.4,1,20,41,,32,,1.35,3.8,0,3.2,0.7,158
2019-02-01,22:00,,995,77.6,1,17,45,,31,,1.13,4.2,0,3.7,0.5,164
2019-02-01,23:00,,995,81.3,1,22,35,,33,,1.22,4.2,0,3.9,0.3,52
2019-02-02,,,,,,,,42.29,,37.28,,,,,,
2019-02-02,00:00,,994,88.6,1,21,35,,36,,0.97,2.8,0,3.8,0.2,199
2019-02-02,01:00,,994,91.0,1,16,35,,38,,0.84,2.4,0,3.7,0.1,260
2019-02-02,02:00,,994,89.5,1,17,25,,35,,0.70,1.8,0,3.9,0.1,225
2019-02-02,03:00,,994,91.0,1,26,16,,37,,0.71,1.4,0,3.7,0.1,258
