Datum Zeit,Dresden-Bergstraße PM2.5
,µg/m³
30-04-07,
29-04-07,8.06
28-04-07,
27-04-07,27.95
26-04-07,
25-04-07,19.61
24-04-07,
23-04-07,19.32
22-04-07,
21-04-07,10.85
20-04-07,
19-04-07,14.88
18-04-07,
17-04-07,24.24
16-04-07,
15-04-07,14.94
14-04-07,
13-04-07,21.43
12-04-07,
11-04-07,23.53
10-04-07,
09-04-07,21.09
08-04-07,
07-04-07,13.51
06-04-07,
05-04-07,19.21
04-04-07,
03-04-07,41.10
02-04-07,
01-04-07,27.04

