Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-04-07,15
29-04-07,15
28-04-07,36
27-04-07,35
26-04-07,26
25-04-07,27
24-04-07,36
23-04-07,30
22-04-07,21
21-04-07,19
20-04-07,21
19-04-07,20
18-04-07,18
17-04-07,35
16-04-07,18
15-04-07,17
14-04-07,22
13-04-07,26
12-04-07,36
11-04-07,26
10-04-07,30
09-04-07,30
08-04-07,33
07-04-07,19
06-04-07,25
05-04-07,23
04-04-07,11
03-04-07,42
02-04-07,42
01-04-07,28

