Datum Zeit,Chemnitz-Leipziger Str. PM2.5
,µg/m³
30-04-07,
29-04-07,8.13
28-04-07,
27-04-07,28.27
26-04-07,
25-04-07,24.21
24-04-07,
23-04-07,24.83
22-04-07,
21-04-07,16.99
20-04-07,
19-04-07,22.01
18-04-07,
17-04-07,25.41
16-04-07,
15-04-07,11.07
14-04-07,
13-04-07,18.79
12-04-07,
11-04-07,22.67
10-04-07,
09-04-07,23.41
08-04-07,
07-04-07,15.46
06-04-07,
05-04-07,17.71
04-04-07,
03-04-07,34.94
02-04-07,
01-04-07,21.70

