Datum Zeit,Goerlitz PM10
,µg/m³
30-04-07,18
29-04-07,13
28-04-07,40
27-04-07,48
26-04-07,33
25-04-07,31
24-04-07,49
23-04-07,34
22-04-07,23
21-04-07,20
20-04-07,22
19-04-07,24
18-04-07,22
17-04-07,35
16-04-07,25
15-04-07,21
14-04-07,25
13-04-07,30
12-04-07,33
11-04-07,27
10-04-07,28
09-04-07,31
08-04-07,28
07-04-07,20
06-04-07,18
05-04-07,28
04-04-07,12
03-04-07,58
02-04-07,65
01-04-07,45

