Datum Zeit,Collmberg PM10
,µg/m³
30-04-07,9
29-04-07,10
28-04-07,30
27-04-07,31
26-04-07,24
25-04-07,22
24-04-07,37
23-04-07,27
22-04-07,19
21-04-07,10
20-04-07,14
19-04-07,21
18-04-07,15
17-04-07,34
16-04-07,17
15-04-07,18
14-04-07,20
13-04-07,25
12-04-07,33
11-04-07,20
10-04-07,22
09-04-07,28
08-04-07,38
07-04-07,16
06-04-07,25
05-04-07,25
04-04-07,5
03-04-07,40
02-04-07,50
01-04-07,35

