Datum Zeit,Zittau-Ost PM10
,µg/m³
30-04-07,21
29-04-07,14
28-04-07,40
27-04-07,34
26-04-07,27
25-04-07,26
24-04-07,37
23-04-07,23
22-04-07,30
21-04-07,17
20-04-07,18
19-04-07,18
18-04-07,17
17-04-07,26
16-04-07,25
15-04-07,30
14-04-07,35
13-04-07,34
12-04-07,33
11-04-07,27
10-04-07,24
09-04-07,29
08-04-07,31
07-04-07,19
06-04-07,21
05-04-07,25
04-04-07,15
03-04-07,56
02-04-07,58
01-04-07,49

