Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
30-04-07,21
29-04-07,16
28-04-07,39
27-04-07,49
26-04-07,36
25-04-07,40
24-04-07,53
23-04-07,49
22-04-07,29
21-04-07,40
20-04-07,32
19-04-07,52
18-04-07,29
17-04-07,48
16-04-07,28
15-04-07,20
14-04-07,24
13-04-07,35
12-04-07,44
11-04-07,37
10-04-07,34
09-04-07,35
08-04-07,39
07-04-07,23
06-04-07,31
05-04-07,32
04-04-07,16
03-04-07,55
02-04-07,51
01-04-07,31

