Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-04-07,27
29-04-07,16
28-04-07,42
27-04-07,46
26-04-07,33
25-04-07,34
24-04-07,54
23-04-07,38
22-04-07,26
21-04-07,26
20-04-07,26
19-04-07,33
18-04-07,27
17-04-07,44
16-04-07,28
15-04-07,25
14-04-07,27
13-04-07,38
12-04-07,50
11-04-07,39
10-04-07,36
09-04-07,33
08-04-07,37
07-04-07,21
06-04-07,32
05-04-07,34
04-04-07,19
03-04-07,62
02-04-07,61
01-04-07,40

