Datum Zeit,Chemnitz-Leipziger Str. NO2
,µg/m³
01-05-07 00:00,25
30-04-07 23:00,40
30-04-07 22:00,57
30-04-07 21:00,56
30-04-07 20:00,30
30-04-07 19:00,17
30-04-07 18:00,23
30-04-07 17:00,26
30-04-07 16:00,28
30-04-07 15:00,30
30-04-07 14:00,28
30-04-07 13:00,26
30-04-07 12:00,19
30-04-07 11:00,18
30-04-07 10:00,21
30-04-07 09:00,28
30-04-07 08:00,64
30-04-07 07:00,89
30-04-07 06:00,61
30-04-07 05:00,49
30-04-07 04:00,29
30-04-07 03:00,25
30-04-07 02:00,25
30-04-07 01:00,17
30-04-07 00:00,11
29-04-07 23:00,11
29-04-07 22:00,18
29-04-07 21:00,19
29-04-07 20:00,27
29-04-07 19:00,14
29-04-07 18:00,11
29-04-07 17:00,13
29-04-07 16:00,11
29-04-07 15:00,10
29-04-07 14:00,9
29-04-07 13:00,12
29-04-07 12:00,14
29-04-07 11:00,27
29-04-07 10:00,17
29-04-07 09:00,14
29-04-07 08:00,10
29-04-07 07:00,10
29-04-07 06:00,9
29-04-07 05:00,10
29-04-07 04:00,10
29-04-07 03:00,11
29-04-07 02:00,14
29-04-07 01:00,33
29-04-07 00:00,38
28-04-07 23:00,36
28-04-07 22:00,75
28-04-07 21:00,98
28-04-07 20:00,111
28-04-07 19:00,76
28-04-07 18:00,29
28-04-07 17:00,25
28-04-07 16:00,27
28-04-07 15:00,25
28-04-07 14:00,40
28-04-07 13:00,58
28-04-07 12:00,46
28-04-07 11:00,72
28-04-07 10:00,60
28-04-07 09:00,96
28-04-07 08:00,106
28-04-07 07:00,75
28-04-07 06:00,58
28-04-07 05:00,62
28-04-07 04:00,72
28-04-07 03:00,61
28-04-07 02:00,56
28-04-07 01:00,76
28-04-07 00:00,77
27-04-07 23:00,82
27-04-07 22:00,94
27-04-07 21:00,106
27-04-07 20:00,72
27-04-07 19:00,74
27-04-07 18:00,62
27-04-07 17:00,93
27-04-07 16:00,106
27-04-07 15:00,107
27-04-07 14:00,86
27-04-07 13:00,94
27-04-07 12:00,114
27-04-07 11:00,107
27-04-07 10:00,108
27-04-07 09:00,98
27-04-07 08:00,120
27-04-07 07:00,139
27-04-07 06:00,117
27-04-07 05:00,90
27-04-07 04:00,56
27-04-07 03:00,45
27-04-07 02:00,31
27-04-07 01:00,35
27-04-07 00:00,22
26-04-07 23:00,38
26-04-07 22:00,26
26-04-07 21:00,19
26-04-07 20:00,30
26-04-07 19:00,55
26-04-07 18:00,59
26-04-07 17:00,57
26-04-07 16:00,76
26-04-07 15:00,75
26-04-07 14:00,77
26-04-07 13:00,68
26-04-07 12:00,71
26-04-07 11:00,83
26-04-07 10:00,75
26-04-07 09:00,86
26-04-07 08:00,118
26-04-07 07:00,151
26-04-07 06:00,125
26-04-07 05:00,95
26-04-07 04:00,48
26-04-07 03:00,40
26-04-07 02:00,49
26-04-07 01:00,36
26-04-07 00:00,48
25-04-07 23:00,72
25-04-07 22:00,66
25-04-07 21:00,47
25-04-07 20:00,85
25-04-07 19:00,50
25-04-07 18:00,66
25-04-07 17:00,80
25-04-07 16:00,80
25-04-07 15:00,41
25-04-07 14:00,71
25-04-07 13:00,88
25-04-07 12:00,60
25-04-07 11:00,94
25-04-07 10:00,86
