Datum Zeit,Leipzig-West PM10
,µg/m³
31-03-15,6
30-03-15,7
29-03-15,7
28-03-15,23
27-03-15,18
26-03-15,45
25-03-15,52
24-03-15,59
23-03-15,40
22-03-15,11
21-03-15,58
20-03-15,54
19-03-15,46
18-03-15,39
17-03-15,31
16-03-15,32
15-03-15,21
14-03-15,23
13-03-15,24
12-03-15,21
11-03-15,20
10-03-15,38
09-03-15,28
08-03-15,20
07-03-15,32
06-03-15,28
05-03-15,11
04-03-15,14
03-03-15,10
02-03-15,8
01-03-15,11

