Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
31-03-15,
30-03-15,13
29-03-15,10
28-03-15,32
27-03-15,26
26-03-15,59
25-03-15,76
24-03-15,72
23-03-15,54
22-03-15,19
21-03-15,71
20-03-15,73
19-03-15,64
18-03-15,51
17-03-15,42
16-03-15,41
15-03-15,26
14-03-15,29
13-03-15,42
12-03-15,32
11-03-15,35
10-03-15,55
09-03-15,48
08-03-15,26
07-03-15,44
06-03-15,42
05-03-15,24
04-03-15,22
03-03-15,17
02-03-15,17
01-03-15,21

