Datum Zeit,Plauen-Sued PM10
,µg/m³
31-03-15,6
30-03-15,7
29-03-15,7
28-03-15,25
27-03-15,16
26-03-15,68
25-03-15,46
24-03-15,52
23-03-15,31
22-03-15,16
21-03-15,41
20-03-15,44
19-03-15,51
18-03-15,40
17-03-15,43
16-03-15,41
15-03-15,24
14-03-15,31
13-03-15,33
12-03-15,33
11-03-15,23
10-03-15,37
09-03-15,45
08-03-15,22
07-03-15,28
06-03-15,28
05-03-15,10
04-03-15,11
03-03-15,13
02-03-15,10
01-03-15,13

