Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
31-03-15,8
30-03-15,6
29-03-15,6
28-03-15,23
27-03-15,18
26-03-15,61
25-03-15,44
24-03-15,53
23-03-15,34
22-03-15,13
21-03-15,50
20-03-15,46
19-03-15,47
18-03-15,41
17-03-15,31
16-03-15,29
15-03-15,21
14-03-15,20
13-03-15,24
12-03-15,21
11-03-15,22
10-03-15,37
09-03-15,35
08-03-15,20
07-03-15,29
06-03-15,24
05-03-15,11
04-03-15,12
03-03-15,9
02-03-15,7
01-03-15,11

