Datum Zeit,Niesky PM10
,µg/m³
31-03-15,4
30-03-15,2
29-03-15,11
28-03-15,17
27-03-15,19
26-03-15,32
25-03-15,44
24-03-15,34
23-03-15,20
22-03-15,9
21-03-15,47
20-03-15,41
19-03-15,41
18-03-15,30
17-03-15,26
16-03-15,35
15-03-15,19
14-03-15,24
13-03-15,16
12-03-15,15
11-03-15,18
10-03-15,28
09-03-15,
08-03-15,18
07-03-15,21
06-03-15,17
05-03-15,
04-03-15,8
03-03-15,9
02-03-15,9
01-03-15,22

