Datum Zeit,Goerlitz PM10
,µg/m³
31-03-15,10
30-03-15,9
29-03-15,20
28-03-15,33
27-03-15,32
26-03-15,51
25-03-15,62
24-03-15,55
23-03-15,34
22-03-15,19
21-03-15,64
20-03-15,71
19-03-15,60
18-03-15,47
17-03-15,34
16-03-15,42
15-03-15,27
14-03-15,25
13-03-15,22
12-03-15,25
11-03-15,27
10-03-15,41
09-03-15,37
08-03-15,24
07-03-15,31
06-03-15,27
05-03-15,15
04-03-15,17
03-03-15,14
02-03-15,20
01-03-15,34

