Datum Zeit,Leipzig-Mitte NO2
,µg/m³
01-04-15 00:00,11
31-03-15 23:00,13
31-03-15 22:00,18
31-03-15 21:00,21
31-03-15 20:00,32
31-03-15 19:00,26
31-03-15 18:00,28
31-03-15 17:00,31
31-03-15 16:00,32
31-03-15 15:00,32
31-03-15 14:00,31
31-03-15 13:00,31
31-03-15 12:00,35
31-03-15 11:00,44
31-03-15 10:00,42
31-03-15 09:00,46
31-03-15 08:00,63
31-03-15 07:00,60
31-03-15 06:00,21
31-03-15 05:00,16
31-03-15 04:00,12
31-03-15 03:00,15
31-03-15 02:00,14
31-03-15 01:00,14
31-03-15 00:00,13
30-03-15 23:00,19
30-03-15 22:00,25
30-03-15 21:00,28
30-03-15 20:00,32
30-03-15 19:00,36
30-03-15 18:00,39
30-03-15 17:00,39
30-03-15 16:00,48
30-03-15 15:00,30
30-03-15 14:00,39
30-03-15 13:00,38
30-03-15 12:00,31
30-03-15 11:00,41
30-03-15 10:00,40
30-03-15 09:00,47
30-03-15 08:00,40
30-03-15 07:00,42
30-03-15 06:00,39
30-03-15 05:00,24
30-03-15 04:00,13
30-03-15 03:00,8
30-03-15 02:00,6
30-03-15 01:00,7
30-03-15 00:00,7
29-03-15 23:00,9
29-03-15 22:00,13
29-03-15 21:00,15
29-03-15 20:00,23
29-03-15 19:00,25
29-03-15 18:00,35
29-03-15 17:00,34
29-03-15 16:00,32
29-03-15 15:00,27
29-03-15 14:00,35
29-03-15 13:00,23
29-03-15 12:00,24
29-03-15 11:00,25
29-03-15 10:00,20
29-03-15 09:00,20
29-03-15 08:00,12
29-03-15 07:00,12
29-03-15 06:00,12
29-03-15 05:00,16
29-03-15 04:00,18
29-03-15 03:00,20
29-03-15 02:00,22
29-03-15 01:00,32
29-03-15 00:00,33
28-03-15 23:00,43
28-03-15 22:00,42
28-03-15 21:00,49
28-03-15 20:00,57
28-03-15 19:00,82
28-03-15 18:00,74
28-03-15 17:00,48
28-03-15 16:00,53
28-03-15 15:00,43
28-03-15 14:00,47
28-03-15 13:00,52
28-03-15 12:00,52
28-03-15 11:00,48
28-03-15 10:00,46
28-03-15 09:00,35
28-03-15 08:00,31
28-03-15 07:00,27
28-03-15 06:00,30
28-03-15 05:00,28
28-03-15 04:00,25
28-03-15 03:00,17
28-03-15 02:00,19
28-03-15 01:00,31
28-03-15 00:00,30
27-03-15 23:00,30
27-03-15 22:00,30
27-03-15 21:00,40
27-03-15 20:00,46
27-03-15 19:00,50
27-03-15 18:00,53
27-03-15 17:00,55
27-03-15 16:00,53
27-03-15 15:00,49
27-03-15 14:00,44
27-03-15 13:00,46
27-03-15 12:00,55
27-03-15 11:00,52
27-03-15 10:00,47
27-03-15 09:00,61
27-03-15 08:00,61
27-03-15 07:00,47
27-03-15 06:00,30
27-03-15 05:00,25
27-03-15 04:00,18
27-03-15 03:00,16
27-03-15 02:00,20
27-03-15 01:00,31
27-03-15 00:00,45
26-03-15 23:00,57
26-03-15 22:00,49
26-03-15 21:00,55
26-03-15 20:00,69
26-03-15 19:00,71
26-03-15 18:00,73
26-03-15 17:00,74
26-03-15 16:00,71
26-03-15 15:00,68
26-03-15 14:00,57
26-03-15 13:00,49
26-03-15 12:00,57
26-03-15 11:00,56
26-03-15 10:00,57
26-03-15 09:00,71
26-03-15 08:00,65
26-03-15 07:00,44
26-03-15 06:00,28
26-03-15 05:00,25
26-03-15 04:00,34
26-03-15 03:00,34
26-03-15 02:00,32
26-03-15 01:00,49
26-03-15 00:00,49
25-03-15 23:00,47
25-03-15 22:00,67
25-03-15 21:00,83
25-03-15 20:00,81
25-03-15 19:00,82
25-03-15 18:00,49
25-03-15 17:00,34
25-03-15 16:00,33
25-03-15 15:00,29
25-03-15 14:00,31
25-03-15 13:00,27
25-03-15 12:00,32
25-03-15 11:00,34
25-03-15 10:00,42
25-03-15 09:00,55
25-03-15 08:00,76
25-03-15 07:00,62
25-03-15 06:00,50
25-03-15 05:00,44
25-03-15 04:00,42
25-03-15 03:00,45
25-03-15 02:00,54
25-03-15 01:00,59
25-03-15 00:00,74
24-03-15 23:00,84
24-03-15 22:00,68
24-03-15 21:00,73
24-03-15 20:00,75
24-03-15 19:00,82
24-03-15 18:00,76
24-03-15 17:00,69
24-03-15 16:00,70
24-03-15 15:00,63
24-03-15 14:00,62
24-03-15 13:00,59
24-03-15 12:00,55
24-03-15 11:00,62
24-03-15 10:00,78
24-03-15 09:00,81
24-03-15 08:00,78
24-03-15 07:00,59
24-03-15 06:00,40
24-03-15 05:00,37
24-03-15 04:00,39
24-03-15 03:00,40
24-03-15 02:00,59
24-03-15 01:00,85
24-03-15 00:00,89
23-03-15 23:00,95
23-03-15 22:00,92
23-03-15 21:00,112
23-03-15 20:00,119
23-03-15 19:00,128
23-03-15 18:00,101
23-03-15 17:00,76
23-03-15 16:00,60
23-03-15 15:00,48
23-03-15 14:00,48
23-03-15 13:00,43
23-03-15 12:00,47
23-03-15 11:00,48
23-03-15 10:00,58
23-03-15 09:00,72
23-03-15 08:00,75
23-03-15 07:00,44
23-03-15 06:00,37
23-03-15 05:00,33
23-03-15 04:00,33
23-03-15 03:00,38
23-03-15 02:00,55
23-03-15 01:00,58
23-03-15 00:00,69
22-03-15 23:00,66
22-03-15 22:00,56
22-03-15 21:00,57
22-03-15 20:00,46
22-03-15 19:00,33
22-03-15 18:00,29
22-03-15 17:00,17
22-03-15 16:00,18
22-03-15 15:00,12
22-03-15 14:00,13
22-03-15 13:00,19
22-03-15 12:00,20
22-03-15 11:00,21
22-03-15 10:00,22
22-03-15 09:00,16
22-03-15 08:00,12
22-03-15 07:00,8
22-03-15 06:00,12
22-03-15 05:00,6
22-03-15 04:00,8
22-03-15 03:00,8
22-03-15 02:00,12
22-03-15 01:00,17
22-03-15 00:00,20
21-03-15 23:00,25
21-03-15 22:00,50
21-03-15 21:00,56
21-03-15 20:00,59
21-03-15 19:00,62
21-03-15 18:00,70
21-03-15 17:00,68
21-03-15 16:00,64
21-03-15 15:00,52
21-03-15 14:00,54
21-03-15 13:00,54
21-03-15 12:00,54
21-03-15 11:00,56
21-03-15 10:00,56
21-03-15 09:00,61
21-03-15 08:00,65
21-03-15 07:00,69
21-03-15 06:00,69
21-03-15 05:00,67
21-03-15 04:00,72
21-03-15 03:00,84
21-03-15 02:00,90
21-03-15 01:00,93
21-03-15 00:00,101
20-03-15 23:00,104
20-03-15 22:00,126
20-03-15 21:00,109
20-03-15 20:00,106
20-03-15 19:00,134
20-03-15 18:00,113
20-03-15 17:00,89
20-03-15 16:00,76
20-03-15 15:00,75
20-03-15 14:00,67
20-03-15 13:00,77
20-03-15 12:00,93
20-03-15 11:00,95
20-03-15 10:00,90
20-03-15 09:00,86
20-03-15 08:00,98
20-03-15 07:00,111
20-03-15 06:00,69
20-03-15 05:00,73
20-03-15 04:00,86
20-03-15 03:00,91
20-03-15 02:00,96
20-03-15 01:00,88
20-03-15 00:00,99
19-03-15 23:00,107
19-03-15 22:00,101
19-03-15 21:00,93
19-03-15 20:00,77
19-03-15 19:00,84
19-03-15 18:00,52
19-03-15 17:00,43
19-03-15 16:00,35
19-03-15 15:00,39
19-03-15 14:00,37
19-03-15 13:00,38
19-03-15 12:00,41
19-03-15 11:00,64
19-03-15 10:00,75
19-03-15 09:00,82
19-03-15 08:00,76
19-03-15 07:00,80
19-03-15 06:00,67
19-03-15 05:00,64
19-03-15 04:00,42
19-03-15 03:00,29
19-03-15 02:00,31
19-03-15 01:00,28
19-03-15 00:00,53
18-03-15 23:00,42
18-03-15 22:00,35
18-03-15 21:00,46
18-03-15 20:00,60
18-03-15 19:00,82
18-03-15 18:00,62
18-03-15 17:00,50
18-03-15 16:00,41
18-03-15 15:00,33
18-03-15 14:00,34
18-03-15 13:00,31
18-03-15 12:00,34
