Datum Zeit,Glauchau PM10
,µg/m³
31-03-15,5
30-03-15,5
29-03-15,6
28-03-15,18
27-03-15,15
26-03-15,48
25-03-15,41
24-03-15,44
23-03-15,31
22-03-15,11
21-03-15,46
20-03-15,50
19-03-15,46
18-03-15,41
17-03-15,32
16-03-15,28
15-03-15,19
14-03-15,22
13-03-15,24
12-03-15,23
11-03-15,25
10-03-15,34
09-03-15,35
08-03-15,27
07-03-15,29
06-03-15,25
05-03-15,14
04-03-15,10
03-03-15,12
02-03-15,10
01-03-15,10

