Datum Zeit,Zittau-Ost PM10
,µg/m³
31-07-16,12
30-07-16,12
29-07-16,14
28-07-16,23
27-07-16,22
26-07-16,24
25-07-16,22
24-07-16,21
23-07-16,25
22-07-16,22
21-07-16,15
20-07-16,16
19-07-16,11
18-07-16,14
17-07-16,16
16-07-16,12
15-07-16,6
14-07-16,7
13-07-16,15
12-07-16,16
11-07-16,13
10-07-16,12
09-07-16,11
08-07-16,13
07-07-16,10
06-07-16,9
05-07-16,11
04-07-16,8
03-07-16,8
02-07-16,12
01-07-16,13

