Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-07-16,14
30-07-16,11
29-07-16,13
28-07-16,19
27-07-16,19
26-07-16,23
25-07-16,20
24-07-16,20
23-07-16,19
22-07-16,19
21-07-16,15
20-07-16,9
19-07-16,10
18-07-16,12
17-07-16,10
16-07-16,11
15-07-16,7
14-07-16,9
13-07-16,12
12-07-16,14
11-07-16,13
10-07-16,12
09-07-16,12
08-07-16,12
07-07-16,10
06-07-16,8
05-07-16,10
04-07-16,8
03-07-16,8
02-07-16,8
01-07-16,10

