Datum Zeit,Carlsfeld PM10
,µg/m³
31-07-16,6
30-07-16,6
29-07-16,7
28-07-16,11
27-07-16,12
26-07-16,17
25-07-16,15
24-07-16,13
23-07-16,13
22-07-16,11
21-07-16,7
20-07-16,8
19-07-16,8
18-07-16,8
17-07-16,9
16-07-16,9
15-07-16,4
14-07-16,5
13-07-16,7
12-07-16,8
11-07-16,10
10-07-16,7
09-07-16,11
08-07-16,10
07-07-16,7
06-07-16,6
05-07-16,7
04-07-16,5
03-07-16,5
02-07-16,6
01-07-16,7

