Datum Zeit,Leipzig-West PM10
,µg/m³
31-07-16,14
30-07-16,13
29-07-16,11
28-07-16,15
27-07-16,16
26-07-16,15
25-07-16,23
24-07-16,21
23-07-16,15
22-07-16,22
21-07-16,17
20-07-16,10
19-07-16,11
18-07-16,10
17-07-16,12
16-07-16,12
15-07-16,7
14-07-16,10
13-07-16,11
12-07-16,19
11-07-16,23
10-07-16,13
09-07-16,12
08-07-16,15
07-07-16,9
06-07-16,12
05-07-16,12
04-07-16,9
03-07-16,6
02-07-16,8
01-07-16,13

