Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
31-07-16,16
30-07-16,15
29-07-16,17
28-07-16,27
27-07-16,26
26-07-16,28
25-07-16,28
24-07-16,20
23-07-16,24
22-07-16,28
21-07-16,21
20-07-16,16
19-07-16,17
18-07-16,18
17-07-16,13
16-07-16,15
15-07-16,11
14-07-16,12
13-07-16,18
12-07-16,20
11-07-16,19
10-07-16,15
09-07-16,16
08-07-16,18
07-07-16,16
06-07-16,13
05-07-16,16
04-07-16,13
03-07-16,9
02-07-16,13
01-07-16,16

