Datum Zeit,Goerlitz PM10
,µg/m³
31-07-16,16
30-07-16,15
29-07-16,20
28-07-16,26
27-07-16,23
26-07-16,30
25-07-16,25
24-07-16,22
23-07-16,21
22-07-16,20
21-07-16,22
20-07-16,14
19-07-16,16
18-07-16,18
17-07-16,18
16-07-16,15
15-07-16,11
14-07-16,11
13-07-16,21
12-07-16,21
11-07-16,22
10-07-16,17
09-07-16,16
08-07-16,19
07-07-16,15
06-07-16,12
05-07-16,15
04-07-16,12
03-07-16,10
02-07-16,16
01-07-16,17

